㾧	k,u,o,,4	f,,o,,3			
㾨	,i,i,,1	z,,i,,1			
㾩	g,u,ai,,1	g,u,aai,,1			
㿢	,i,ao,,4	z,i,u,,6			
㿲		z,,i,,1			
㿳	z,,i,,1				
䀄	m,,e,ng,2	m,,u,ng,4			
䀅	sh,,e,,4	s,,e,,6			
䁁	l,i,a,ng,4	l,,oe,ng,6			
䁂	x,i,a,n,4	h,,aa,n,6			
䁃	b,i,ao,,1	b,i,u,,1			
䁄	x,,i,ng,4	h,,@,ng,6			
䁅	m,,e,ng,3	m,,aa,ng,5			
䁆	,i,e,,4	z,,aa,p,7			
䁇	m,,i,,4	m,,aa,k,9|m,,aa,t,9			
䁈	q,,i,,4	h,,ei,,2|k,,aai,,3			
䁉	q,,i,,4	h,,ei,,2|k,,aai,,3			
䂔	x,,i,ng,4	h,,@,ng,6			
䂷	g,u,ai,,1	g,u,aai,,1			
䂸	g,u,o,,2	g,u,o,k,8			
䂹	s,u,o,,3	s,,o,k,8			
䂺	,u,o,,3	,u,o,,2			
䂻	zh,,e,ng,4	z,,aa,ng,6			
䂼	n,i,e,,4	n,,i,p,9			
䂽	d,i,ao,,4	d,i,u,,6			
䂾	l,,ai,,3	l,,ei,,4|l,,oi,,2			
䂿	t,,a,,4	t,,aa,p,8			
䃀	c,u,i,,4	c,,eoi,,3			
䃁	,i,a,,1	,,aa,,1			
䃂	g,,u,n,3	g,u,a,n,2			
䃃					
䃄					
䃅	d,,i,,1	d,,ai,,1			
䃆					
䃇	m,i,a,n,2	m,,i,n,4			
䄋	,i,a,n,3	z,,i,m,2|z,,i,m,3			
䄌	zh,u,i,,4	z,,eoi,,3			
䄍	zh,,a,,4	c,,aai,,4|z,,aa,,3			
䄎	q,,i,,3	h,,ei,,2			
䄏	,i,u,,2	z,i,u,,1			
䄐	q,u,a,n,4	h,i,u,n,3			
䄑	h,u,o,,2	,,u,t,9			
䄒	n,i,e,,4	n,,aa,m,5			
䅔	z,,i,,1	z,,i,,1			
䅕	j,,u,,1	g,,eoi,,1			
䅖	,,a,n,1	,,aa,m,1			
䅗	s,u,i,,4	s,,eoi,,6			
䅘	l,,ai,,2	l,,oi,,4			
䅙	h,,u,n,4	,u,aa,n,6			
䅚	q,u,a,n,3	c,,i,,1|h,i,u,n,3|n,,ei,,5|s,,eo,n,3|s,,i,t,8			
䅛	ch,,a,ng,1	c,,oe,ng,1			
䅜	d,u,o,,4	d,,o,,6			
䅝	k,,o,ng,1	h,,@,ng,1			
䅞	n,,e,,4	n,,oi,,6			
䅟	c,,a,n,3	s,,a,m,1			
䆦	sh,,e,n,4	s,,a,m,1			
䆧		f,,o,,2|,u,o,,1			
䆨	n,,i,ng,2	m,,i,ng,4			
䆩	m,,i,ng,2	m,,i,ng,4			
䇎	q,u,e,,4	c,,oe,k,8			
䇏	d,u,i,,4	d,,eoi,,3			
䇐	l,,i,,4	l,,ei,,6			
䇑	b,,a,,4	b,,aa,,6			
䇵	,i,i,,2	ng,,aa,n,4|z,,i,,4			
䇶	j,u,e,,2	g,,o,k,8			
䇷	b,i,e,,2	b,,aa,t,7|b,,i,t,9|b,,u,t,9			
䇸	ch,,e,ng,2	c,,i,ng,4|t,,i,ng,1			
䇹	j,,u,n,4	k,u,aa,n,2			
䇺	d,,ou,,4	d,,aau,,2|d,,aau,,6			
䇻	,u,ei,,3	m,,ei,,5		v,,i,,5	
䇼	,i,i,,4	c,,i,,3|z,,aa,p,7			
䇽	zh,,e,,2	z,,aai,,3			
䇾	,i,a,n,2	z,,i,n,4			
䇿					
䈀	s,,a,n,1	s,,aa,n,1			
䊇	b,,u,,4	b,,ou,,6			
䊈	m,,ei,,2	m,u,i,,4			
䊉	s,,a,n,3	s,,a,m,2			
䊊	,u,ei,,4	m,,ei,,6			
䊋		z,,o,ng,1			
䊌					
䋟	j,,i,,4	g,,ei,,6			
䋠	b,,u,,3	b,,ou,,2			
䋡		s,i,u,,1			
䋢	b,i,e,,1	b,,i,t,8			
䋣	f,,a,n,2	f,,aa,n,4			
䋤	,iu,e,,4	z,,oe,k,9|z,,oe,ng,2			
䋥	l,,i,,2	l,,aai,,6|l,,ei,,4		l,ư,ơi,,3	
䋦	f,,a,n,2	f,,aa,n,4		m,ô,i,,3	
䌼	r,u,i,,4	z,,eoi,,6			
䍛	g,,u,,4	g,,u,,3			
䍜	zh,,ao,,4	z,,aau,,3			
䍝	t,,a,,4	d,,a,p,9			
䍱	x,,u,,2	c,,eoi,,4|z,i,u,,4			
䎋	k,,ao,,4	k,,aau,,3			
䎌	ch,,u,,4	c,,u,k,7			
䎍		f,,u,,1			
䎎	n,,a,,4	n,,aa,,5			
䎤	j,,u,,2	g,,u,k,9			
䎥					
䎸	,u,u,,4	ng,,@,,6			
䎹	,u,e,n,2	m,,aa,n,4|m,,aa,n,6			
䏋	s,,u,,4	s,,u,k,7			
䐍	ch,,u,,4	z,,aau,,1			
䐎	d,,i,,1	d,,aai,,1|d,,aai,,6			
䐏	ch,,u,n,3	c,,eo,n,2			
䐐	q,i,u,,1	c,,au,,1			
䐑	zh,,e,,2	b,,ai,,3|d,,i,p,9|p,,u,ng,3|s,,i,p,8|s,,i,t,8|z,,i,p,8			
䐒	zh,,a,,1	z,,aa,,1			
䐓	r,,ou,,2	z,,aau,,4			
䐔	b,,i,n,3	b,,aa,n,3			
䐕	j,,i,,2	c,,aa,p,7|t,,ou,,1			
䐖	x,,i,,1	ng,,aai,,4|z,,i,,4			
䐗	zh,,u,,1	z,i,u,,1			
䐘	j,u,e,,2	k,,oe,k,9			
䐙	g,,e,,2	g,,aa,k,8			
䐚	j,,i,,1	z,,i,k,7			
䐛	d,,a,,1	d,,a,p,8			
䑓	t,,ai,,2	t,,oi,,4			
䑯	d,,i,,4	d,,aai,,6			
䑰	b,,u,,4	b,,ou,,6			
䓂	,i,a,n,2	z,,i,n,4			
䓃	,i,i,,4	z,,aa,p,7			
䓄	,i,i,n,2				
䓅	q,,i,,2				
䓆	zh,,e,,2	z,,i,t,8|z,,oe,k,8			
䓇	x,,i,,4	h,,a,k,7			
䓈	,i,i,,4	z,,i,k,9			
䓉	,i,e,,2	z,,e,,4			
䓊	,u,u,,2	ng,,@,,4			
䓋	zh,,i,,1				
䓌	zh,,i,,4	z,,i,,3			
䓍	h,,a,n,3				
䓎	ch,u,o,,4				
䓏	f,,u,,1				
䓐	ch,,u,n,2	s,,eo,n,4			
䓑	p,,i,ng,2				
䓒	k,u,ai,,3	g,u,aai,,2			
䓓	ch,,ou,,2	c,,aau,,4|z,,aau,,6			
䓔					
䓖	q,i,o,ng,2	k,,u,ng,4			
䖗	,i,a,n,2				
䖶	h,u,i,,1				
䖷	x,,i,,1	h,,ei,,1		h,,e,,1	
䖸	,,e,,2	ng,,o,,4			
䖹	,i,a,ng,2	z,,oe,ng,4			
䖺	t,i,ao,,2	s,i,u,,6|t,i,u,,4			
䖻	,i,ou,,2	z,,aau,,4			
䖼	j,u,e,,2	g,,oe,k,8			
䖽	l,,i,,2	l,,ei,,4			
䖾					
䘒	z,u,i,,1	c,,o,,4|z,,eoi,,1|z,i,u,n,1			
䘯		s,,au,,1|s,,o,k,8			
䘰	sh,,a,n,1				
䘱	,i,u,,4	z,i,u,,6			
䘲					
䚀					
䚁					
䚘	ch,,e,ng,2				
䚙	x,u,a,n,1				
䚚	x,i,a,n,3				
䛔	n,,a,,2	n,,aa,,4			
䛕	,i,u,,4	n,,aa,,4|z,i,u,,4			
䛖	,,e,,4	z,,aai,,6			
䛗	zh,,i,,3				
䛘	r,,e,n,2	z,,aa,m,4|z,,i,m,4			
䛙	x,,u,,4	c,,u,k,9			
䛚	l,v,e,,4				
䛛	h,u,i,,4				
䛜	x,,u,n,4	s,,eo,n,3			
䜤					
䜶	x,i,a,ng,2	h,,@,ng,4			
䝉					
䝰	zh,,i,,4				
䝱	x,i,e,,2				
䝲	j,,i,n,4	z,,eo,n,2			
䞌	sh,,e,,2	s,,i,t,8			
䞒	d,,o,ng,4	d,,u,ng,6			
䞥	,i,ou,,4				
䞦	h,,e,,2				
䞧	h,,ou,,4	h,,au,,6			
䞨	g,u,i,,3	k,u,ai,,2			
䞩	,,e,,4				
䞪	j,i,a,ng,4	z,,oe,ng,6			
䟮	f,,u,,2	f,,u,k,9			
䟯	k,u,o,,4	k,,u,t,8			
䟰	j,i,a,n,3				
䟱		c,,i,,3|c,,u,k,7|z,,i,k,9			
䟲					
䟳					
䠷	t,i,ao,,3	t,i,u,,1			
䠸	k,u,a,,1				
䠹	,,ai,,2	h,,aai,,4			
䠺					
䡓	j,u,a,n,4	h,,i,n,1			
䡔	q,,i,,3				
䡕	zh,,e,ng,3	c,,i,ng,2			
䡖	q,,i,ng,4				
䡗	g,,o,ng,3	g,,u,ng,2			
䢅	ch,,e,n,2	s,,a,n,4			
䢡	,i,e,,4				
䢽	x,i,a,ng,4	h,,@,ng,6			
䣓	l,,i,,2				
䣔	s,u,o,,3	c,,aau,,4|l,,i,k,9|s,,o,,2|z,,eo,n,1			
䣕	m,,a,,3	m,,aa,,5			
䣖	m,,a,,3	m,,aa,,5			
䣗					
䣱	x,,u,,4	z,i,u,,3			
䣴	x,,u,,4	h,,eoi,,2			
䣵	,,er,,4	n,,ei,,6			
䣶	h,u,o,,2	t,,i,m,4			
䣷	zh,,u,,1	z,i,u,,1		ch,u,a,,1	
䣸	r,,a,n,3				
䣹	f,,a,,2	f,,a,t,9			
䤡	r,,a,n,3	z,,i,m,5			
䤢					
䤣	l,v,e,,4	l,i,u,t,8			
䥽	p,,o,,1	p,,u,t,8			
䥾	x,i,e,,3	s,,e,,2			
䥿					
䦈	j,i,e,,1	z,,e,,1			
䦉					
䦒	d,,a,ng,4	d,,o,ng,6			
䦓	zh,,a,n,1	z,,i,m,1			
䦔	t,,a,n,3	t,,aa,n,2			
䧚	h,,ao,,4	h,,ou,,6			
䧛	b,,a,ng,4	b,,o,ng,6			
䧜	t,,a,ng,2	c,,a,ng,4|t,,o,ng,4			
䧝	ch,,i,,1	c,,i,,1|l,,ei,,4			
䧞	m,,a,,4	m,,aa,,6			
䧟	x,i,a,n,4	h,,aa,m,6			
䧷	r,,ou,,2				
䧸		g,,u,,1|z,,i,ng,4			
䧹	,i,i,ng,1	z,,i,ng,1			
䧺	x,i,o,ng,2	h,,@,ng,4			
䨎	h,,o,ng,2	,u,a,ng,4			
䩂	x,i,a,n,1				
䩃	sh,,i,,4				
䩄	m,i,a,n,3	t,,i,n,2			
䩓	q,,i,,2	k,,ei,,4			
䩔	d,u,o,,4	b,,o,ng,2|b,,u,ng,2|p,,u,n,4			
䩕	,,a,ng,2	ng,,o,ng,4			
䩖		s,,aa,,1			
䩗	b,,a,,4	b,,aa,,3			
䩘	d,,i,,4	d,,aai,,1			
䪏	n,,a,,4				
䪞	z,,a,,2				
䪩	,i,i,n,2	z,,aa,m,4			
䪳	,i,u,n,3	,u,a,n,5			
䪴	zh,,e,n,3	d,,aa,m,2|z,,a,m,2			
䪵	,i,a,,3	ng,,aa,,5			
䫺	h,,o,ng,2	,u,a,ng,4			
䫻	,i,u,,4	,u,aa,t,9			
䫼	x,u,e,,4	h,i,u,t,8			
䫽	p,,ao,,1	p,,au,,1			
䬦	d,,ou,,4	d,,au,,3			
䬧	,iu,a,n,2	z,i,u,n,4			
䬨	j,i,u,,4	g,,aau,,3|h,,aau,,3			
䬩		z,,ai,,1|z,,o,k,9			
䬪	b,,o,,2	b,,o,k,8			
䭵	f,,a,n,2	f,,aa,n,4			
䭶	q,,i,,2	k,,ei,,4			
䯨	q,i,ao,,1	h,,au,,1|k,,o,k,8			
䰳					
䲥		g,,au,,1			
䵝	,i,i,,4	z,,i,,3			
亂	l,u,a,n,4	l,i,u,n,6	l,,a,n,None	l,o,a,n,4	r,,a,n,None|r,,o,n,None
亃	l,,i,n,3				r,,i,n,None
亄	,i,i,,4	,i,i,,4			,,i,,None
亶	d,,a,n,3	t,,aa,n,2	t,,a,n,None		t,,a,n,None|s,,e,n,None|z,,e,n,None
亷	l,i,a,n,2				r,,e,n,None
[					
]					
傪	c,,a,n,1				s,,a,n,None
傫	l,,ei,,3				
催	c,u,i,,1	c,,eoi,,1	ch,,oy,,None	th,o,i,,2	s,,a,i,None
傭	,i,o,ng,1	,i,u,ng,4	,y,o,ng,None|ch,w,u,ng,None		,y,o,u,None|t,y,o,u,None
傮	z,,ao,,1	c,,ou,,4|z,,ou,,1	c,,o,,None		s,,o,u,None|z,,o,u,None
傯	z,,o,ng,3	z,,u,ng,2			s,,o,u,None
傰	b,,e,ng,1				h,,o,u,None|b,,o,u,None
傱	s,,o,ng,3	s,,u,ng,2		t,u,ô,ng,2	s,y,o,u,None|s,y,u,,None|s,,o,u,None
傲	,,ao,,4	ng,,ou,,6	,,o,,None	ng,,ao,,4	g,,o,u,None
傳	ch,u,a,n,2	c,i,u,n,4|z,i,u,n,6	c,,e,n,None	tr,uy,ê,n,2	d,,e,n,None|t,,e,n,None
傴	,i,u,,3	,i,u,,2	k,w,u,,None		,,u,,None
債	zh,,ai,,4	z,,aai,,3	ch,,ay,,None	tr,,ai,,3	s,,a,i,None
傶	z,,u,,2	c,,i,k,7			s,,o,ku,None|s,,e,ki,None|s,y,a,ku,None
傷	sh,,a,ng,1	s,,oe,ng,1	s,,a,ng,None	th,ư,ơ,ng,1	s,y,o,u,None
傸	ch,u,a,ng,3				s,,a,u,None|s,y,a,u,None
傹	j,,i,ng,4				,y,o,u,None|g,,o,u,None|,y,o,u,None|k,,o,u,None
傺	ch,,i,,4	c,,ai,,3			t,,e,i,None|t,,a,i,None
傻	sh,,a,,3	s,,o,,4			s,,a,,None
傼	h,,a,n,4				
傽	zh,,a,ng,1	z,,oe,ng,1	c,,a,ng,None		s,y,o,u,None
傾	q,,i,ng,1	k,,i,ng,1	k,y,e,ng,None	kh,,uy,nh,1	k,,e,i,None
傿	,i,a,n,4	,i,i,n,3	,,e,n,None		,,e,n,None|,,i,n,None|,,o,n,None
僀	d,,i,,4				t,,e,i,None
僁	x,i,e,,4	s,,i,k,7			s,,e,tsu,None|s,,e,chi,None
僂	l,,ou,,2	l,,au,,4	l,w,u,,None	l,,u,,6	r,,o,u,None|r,,u,,None
僃	b,,ei,,4				b,,i,,None
僄	p,i,ao,,4	p,i,u,,3	ph,y,o,,None	x,i,u,,5	h,,e,u,None
僅	j,,i,n,3	g,,a,n,2|g,,a,n,6	k,,u,n,None		k,,i,n,None
僆	l,i,a,n,4	l,,e,ng,1|l,,i,n,4|l,,i,n,5			r,,e,n,None
僇	l,,u,,4	l,,u,k,9			r,,i,ku,None|r,,o,ku,None|r,,u,,None
僈	m,,a,n,2	m,,aa,n,6			b,,a,n,None|m,,a,n,None
僉	q,i,a,n,1	c,,i,m,1	ch,,e,m,None		s,,e,n,None
