[								
]								
㐀				qiū		jau1		
㐌				yí		zyu4		
㐍								
㐎								
㐏								
㐰				xìn		seon3		
㐱				zhěn		caa5 caan2 dou3 zaan2		
㐲				dài		daai6		
㐳				wù		ngaat6		
㐴				pān		paan1		
㐵								
㐶								
㐷				mǎ		maa6		
㒰				quán		cyun4 zan2		
㒱								
㓚				gōng		geoi6 gung1 kung4		
㓛						gung1		
㓜				yòu		zaau3 ziu3		
㔓				jiǎn		gin2 zin2		
㕣				yǎn		zin2		
㕤				qiú		gwaai2 kaau4		
㕥				shēn		zyu5		
㘝				niè		nim2 nip6 zik1		
㘞				huò		deot1		
㘦				qín		kan4		
㚈								
㚎								
㚢				nú		nou4		
㝊				shǒu		sau2		
㝋				liǎo		liu5		
㝳								
㞋				niǎn		nin2		
㞤				yín		saam4		
㞥				cén		cip3 gip3 saam4 seon2		
㞦				jǐ		gei2		
㞧				huì		wui6		
㠯				yǐ		zyu5		
㠲				bǐ		baat6 bei2 bok3		
㠳								
㣔				dīng		ding1		
㣺						sam1		
㧃				shōu		sau1		
㧄				qiǎn		kaau4		
㧅				mù		muk6	đeo	
㲹				guǐ		gip3 gwaai2 kaau4 zi6		
㲺				jí		zik1		
㲻				nì		nik6		
㲼				yì		zi6		
䍏								
䢳				jǐ		gei2		
䦹				shí		saap6 sou1 zak3		
䦺				dīng		cap3 ding1		
且	SHA SHO	차	CHA CE	qiě	qie3(1051)	ce2 zeoi1 zoeng1	thả	*tsiǎ tsiǎ
丕	HI	비	PI	pī		pei1	vậy	pyi
世	SE SEI	세	SEY	shì	shi4(1238)	sai3	thế	*shiɛì shiɛì
丘	KYUU	구	KWU	qiū	qiu1(58)	jau1	khâu	*kiou kiou
丙	HEI HYOU	병	PYENG	bǐng	bing3(30)	bing2	bính	
业				yè	ye4(2095)	jip6		
丛				cóng	cong2(69)	cung4		
东				dōng	dong1(1601)	dung1		
丝				sī	si1(186)	si1		
丱	KAN KOU KEN	관	KWAN	guàn		gwaan3		guàn
主	SHU SU	주	CWU	zhǔ	zhu3(6884)	zyu2	chúa	*jiǒ jiǒ
丼	SEI TAN SHOU		CENG	jǐng		zeng2 zing2		
乍	SAKU SA	사	SA	zhà		zaa3 zaa6 zok3	chạ	jrhà
乎	KO	호	HO	hu	hu5(304) hu1(284)	fu1 fu4 wu4	hồ	ho
乏	BOU	핍	PHIP	fá	fa2(103)	fat6	phạp	bhiæp
乐				lè	le4(283) yue4(54)	lok6 ngok6		
乧		둘	TWUL	dou				
亗	SAI SEI			suì				
仔	SHI SAI	자	CA	zǐ	zi3(132)	zai2 zi2	tử	
仕	SHI JI	사	SA	shì		si6	sĩ	
他	TA	타	THA	tā	ta1(16038)	taa1	tha	*tɑ tɑ
