[								
]								
㟋				duì		deoi3		
㟌				máng		mong4		
㟍				láng		long4		
㟎				tuǒ		to5		
㟏				hán		ham4		
㟐				mǎng		mong5		
㟑				bó		but6		
㟒				qūn		kwan1		
㟓				qí		kei4		
㟔				hán		ham4		
㟕								
㟖				lòng		lung6		
㠫								
㠬								
㡇				zhé		zip3		
㡈				wèn		man6		
㢃				láng		long4		
㢄				dòu		cim1 daau6		
㢅				lòng		lung6		
㢆				chán		cin4		
㢇								
㢸				bì		baat6 mak3 pong5		
㢹								
㣢				tí		daai1 taai4		
㣣				shàn		saam2 sim2		
㤟				kǒng		kung2		
㤠				liè		laau4 lit6		
㤣						paang1		
㤩				kè		kok3		
㤪				yuàn		wan4 zyun3		
㤫				dé		daak1 zaam3 zak6		
㤯				jiǒng		gwing2		
㤱				fù		fu3		
㤳				běi		baak1	bẽ	
㤴				chè		cap3		
㤶				máng		pong4		
㤷				hān		haam4		
㤸				xì		zik1		
㤹				qiú		gaau3 kaau4		
㤼								
㤽				chóu		cau4		
㦴				gé		gaak3		
㦵				zhū		zyu1		
㦶				dié		dit6 zung5		
㧬				gǒng		gung1 gung2 ngung2		
㧭				qióng		kung4		
㧲				sǎn		sam2		
㧴				wǒ		ngo5		
㧵				póu		bau2 bong6 gong1 paau2 paau4		
㧶				kēng		hang1		
㧷				tùn		daau2 taan3 zaam6		
㧸				pēng		paang1		
㩻				qī		hai2 kei1		
㩼				zhī		zi1		
㪇				xiàn		sin3		
㪈				guì		gwai3		
㪉				hé		hap6		
㪰						zaai1		
㪶				hú		huk6		
㪾				luò		lok3 lok6		
㪿				zhé		zit3		
㫅				chá		kei4 si4		
㫇								
㫈								
㫉								
㫥				mǐng		ming4		
㫦				tāo		tou1		
㫧				bào		bok3 bou6 keoi4		
㫨				ān		on1		
㫩						ceon1		
㫪						zung1		
㫫				xiǎn		hin2		
㫬								
㫭								
㫮								
㬴				hǒng		fung2		
㬵				xiáo		gaau1		
㭘				gé		haap6		
㭙				zhé		zaak6		
㭚				lǚ		leoi5		
㭛				pài		paai3		
㭜				róng		zung4		
㭝				qiú		kau4		
㭞				liè		lyut3		
㭟				gǒng		gung2		
㭠				xiǎn		sin2		
㭡				xì		sai3		
㭢				xīn		hing1		
㭣								
㭤				niǎo		niu5		
㭥								
㭦								
㭧								
㰩				hāi		hoi1		
㰪				guī		waa1		
㰫				chān		caam1		
㰬				xún		seon1		
㰭				xū		haap6 heoi1		
㰷				zì		zi3		
㱡				shēng		sing1		
㱾				gāi		goi1 hoi1		
㱿				què		kok3		
㲓				róng		zung4		
㲳				dié		dit6 zaat6		
㳟								
㳤						suk6		
㳥				lòng		lung6	lỏng	
㳦				xiè		haai6		
㳧				chè		zap6		
㳨				jiǎn		zaat3		
㳩				tān		tan1		
㳪				pì		bei3 pei3	vữa	
㳬				xuán		syun4		
㳭				xián		zin4		
㳮				niào		niu4		
㳯							tăn	
㳰						gaau1 kaau3		
㳱								
㳲								
㳳								
㶳				jìn		zeon6		
㶴				chǐ		ci2		
㶵				rèn		zaam6		
㶶				nóng		nung4		
㶷								
㶸								
㸗				tóng		tung4		
㸟				zhī		taai2 zi1		
㸠				tiǎo		tiu5		
㸡				shū		syu4		
㸧				kèn		haan2		
㸵				guǐ		gwai2		
㸶				yān		zin1 zin4		
㸷				shì		si6		
㸸				hǒu		haau3		
㹱				què		zoek3		
㹲				xiāo		hau1 hau3		
㹳				wú		ng4		
㹴				gēng		gang1		
㹵				yǐng		ging3 hing5		
㹶				tíng		ting4		
㹷				shǐ		hei1		
㹸				ní		ngaai4 ngaai6		
㺸				píng		ping4		
㺿				yí		zi4		
㻀				yú		zyu4 zyu5		
㻁						gwai1		
㻂				píng		ping4		
㻃				qū		kuk1		
㻄				bǎo		bou2		
㻅				huì		wui6		
㻆								
㻇								
㻈								
㼋				gū		gu1		
㼌				yǔ		zyu5		
㼜				àng		ong3		
㼝				fàn		wun2		
㼞				pèng		bang1 pang4 pung3		
㼟				bó		baak6		
㼠				tuó		to4		
㽍						ham1		
㽛				gōu		ngaau1		
㽜				wǎn		zyun2		
㽽				gù		gu3		
㽾				wù		ngaat6 zaat6		
㽿						wo1	cùi	
㾀				qiè		hip3		
㾁				shù		seot6		
㾂				hāi		hoi1		
㾃				tuó		to4		
㾄				dú		duk6	rù	
㾅				zǐ		nou5 zi2 zi3		
㾆				rán		cim1		
㾇				mù		do2 dou1 muk6 zyu4		
㾈				fù		fu6		
㾉				líng		ling4		
㿟				bái		gau2		
㿭				chè		caak3		
㿮				yàng		zing4		
㿾				zhù		bou3 cyu5		
㿿				yǎ		ngaa5		
䀀				fàn		fan3 fan4 fan6		
䀟				fán		faai3 maan5		
䀠				jù		keoi4		
䀡				chàn		zim1	xem	
䀢				shùn		seon3		
䀣				bì		bei3		
䀤				mào		mau6		
䀥				shuò		lik6 soek3		
䀦				gǔ		gu2		
䂏				diāo		diu1		
䂐				zhuō		zyut3 zyut6		
䂑				jī		ci1 zai1		
䂟				jiā		gaa1		
䂠				shǐ		ci2		
䂡				dǐ		dai2		
䂢				dǒng		dung2		
䂣				cí		ci1		
䂤				fù		fu6		
䂥				mín		man4		
䂦				zhēn		zan1		
䂧				zhěn		caan2 zaan2		
䂨								
䄁				yì		zi6		
䄂				liù		lau6		
䄃						zoeng1		
䄶				bì		baat6 bui6		
䄷				shí		sek6		
䄸				pò		pok3		
䄹				nián		nin4		
䆗				yǎo		giu3		
䆘				yā		at3 cyun4		
䆙				yáo		ziu4		
䇇				méng		maang4		
䇈				huà		wak6		
䇉								
䇊								
䇗				zhōng		zung1		
䇘				hù		wu6		
䇙				yǐn		zaan5		
䇚						pok3		
䇛				zhǐ		zi2 zi3		
䇜				qiǎn		lim5		
䇝						zim1		
䉻				qí		kei4		
䉼				liào		liu6		
䊺				hù		wu6		
䊻				gān		zim1		
䊼				chǐ		ci2		
䊽				guài		gwaai3		
䊾				mù		muk6		
䊿				bó		fu1		
䋀				huà		kwaa3		
䋁				gěng		au3 gaang2		
䋂				yáo		ngau4		
䋃				mào		mou6		
䋄				wǎng		leon4 mong5		
䋅								
䋆								
䋇								
䌸				juàn		gyun3		
䍃				yóu		ziu4		
䍕				dī		dai1		
䍖				fú		faau4 fu1		
䍗				xuàn		zyun4		
䍧						zong1		
䍨				pō		but6		
䍩				yǎng		zoeng5 zoeng6		
䍾				yǎn		zin2		
䍿				huáng		wang4 wong4		
䎡				ruǎn		nyun5		
䎳				wà		zyut6		
䎴				gēng		gaang1		
䏑				dì		ze3		jiɛk
䏦				guā		gwaat3		
䏧				nà		naa4	da	
䏨				huǐ		deoi1 gwaai3 kui2 waa2		
䏩				xī		kaap1 lai1		
䏪				èr		nei6		
䏫				xiū		caau3 zaau1		
䏬				móu		maau4 min4 mui4		
䏭						zyu1		
䏮				xí		hip3		
䑔				fèi		fai3		
䑙				tān				
䑚				tián		min5 tim4		
䑤				jìn				
䑥				è				
䒚				shǎo		siu2		
䒛				huàn		waan6		
䒜				niú		ngaau4	ngâu	
䒝				xiáo				
䒞				chén		cam4		
䒟				dān		daan1		
䒠				fēng		fung1		
䒡				yǐn		zaan5		
䒢				áng				
䒣				rǎn		zim5		
䒤				rì		zaat6		
䒥				mán				
䖐				yín				
䖑				mì				
䖡				nǜ				
䖢				miáo		miu4		
䖣				zǎo		zau2		
䘐				nǜ		nuk6		
䘕				háng		hong4		
䘟				diāo				
䘠				fú		faat1 kut3		
䘡				bǐ		bei2		
䙳				biāo		biu1		
䙷				dé		daak1 kaam4		
䙸				dé		dak1		
䚱				xìn		caan1 seon3		
䚲				shàn		saan3		
䜫				jiāng		waang4		
䝅				huī				
䞑				hóng		hung4		
䞖				shǔ				
䞗				cāi		caai1		
䞘				jí		gat6		
䟕				chà		caa3 zaai3		
䟖				tàng		cang1		
䡅				chūn		ceon4		
䢀				qì		gaat1		
䢒				jiāo		gaau1		
䢓				yú		zyu1		
䢔				hé		hap6		
䢕				xù		aau1 zuk1 zung2		
䢖				yù		gwaai3 leot6 waat6		
䢗				qū		kuk1		
䢘								
䣃								
䣄				tú		tou4		
䣅				chén		san4		
䣆				xíng				
䣇				qiú		kau4		
䣧				yì		zik6		
䣨				chún		seon4		
䤛				qiú		kau4		
䧉				lǐ		lei5		
䧊				kū				
䧋				xiǎn		hin2		
䧌				suī		seoi1		
䧍				xì		gwik1		
䧎				xuàn				
䧏								
䧱						gaau1 kaau1		
丵	SAKU		CHAK	zhuó				
乘	JOU SHOU	승	SUNG	chéng	cheng2(106)	sing4 sing6	thặng	jhiəng jhiə̀ng
乽				zhě				
亳	HAKU BAKU	박	PAK	bó		bok3		
修	SHUU SHU	수	SWU	xiū	xiu1(464)	sau1	tu	*siou siou
俯	FU	부	PWU	fǔ	fu3(22)	fu2		*biǒ
俰	KA WA	화	HWA	huò				
俱	KU	구	KWU	jù	ju4(18)	geoi1 keoi1	câu	
俲	KOU		HYO	xiào				
俳	HAI	배	PAY	pái		paai4		
俴	SEN ZEN	천	CHEN	jiàn		cin5 zin1		
俵	HYOU	표	PHYO	biào		biu2 biu3		
俶	SHUKU TEKI	숙	SWUK CHEK	chù		cuk1 suk6 tik1		chiuk
俷	HI		PI	fèi		fai3 fei4		
俸	HOU	봉	PONG	fèng		fung2 fung6	bổng	*bhiòng
俹			A	yà				
俺	EN	엄	EM EP	ǎn	an3(122)	jim3	em	
俻	BI		PI	bèi		bei6		
俼	IKU KIKU SHUKU			yù				
俽	KIN KON			xīn				
俾	HI HEI	비	PI	bǐ		bei2		byɛ̌
俿	CHI JI			hǔ				
倀	CHOU TOU JOU	창	CHANG	chāng		caang1 caang4 coeng1 zaang1	trành	
倁	CHI JI			zhī				
倂	HEI	병	PYENG	bìng			tính	*biɛ̌ng biɛ̌ng
倃	KYUU GU		KWU	jiù		gau6		
倄	KOU GYOU KAI E		HYO	yáo				
倅	SAI SOTSU	쉬	SWI	cuì		ceoi3 zeot1		
倆	RYOU	량	LYANG	liǎ	lia3(196)	loeng5		
倇	EN ON			wǎn		jyun2		
倈	RAI			lái		loi4	lười	
倉	SOU	창	CHANG	cāng	cang1(47)	cong1		*tsɑng tsɑng
倊	SOU SU			zòng				
個	KO KA	개	KAY	gè	ge4(11693) ge5(1891) ge3(18)	go3	cá	
倌	KUWAN		KWAN	guān		gun1		
倍	BAI	배	PAY PHAY	bèi	bei4(219)	pui5	bội	bhəǐ
倎	TEN		CEN	tiǎn				
倏	SHUKU	숙	SWUK	shū		suk1		shiuk
倐	SHUKU		SWUK	shū		suk1		
們	MON	문	MWUN	men	men5(14950)	mun4	món	
倒	TOU	도	TO	dào	dao4(530) dao3(365)	dou2 dou3	đảo	dɑù dɑ̀u
倓	TAN DAN		TAM	tán		taam4		
倔	KUTSU	굴	KWUL	jué		gwat6		
倕	SUI ZUI TSUI		SWU	chuí		seoi4		zhiuɛ
倖	KOU	행	HAYNG	xìng		hang6	hãnh	*hɛ̌ng hɛ̌ng
倗	HOU BOU		PWUNG	péng		paang4 pang4		
倘	SHOU TOU	당	TANG	tǎng	tang3(45)	soeng4 tong2	thẳng	tɑ̌ng
候	KOU	후	HWU	hou	hou5(2060) hou4(300)	hau6	hầu	*hòu
倚	I KI	의	UY KI	yǐ	yi3(34)	ji2	ỷ	*gyɛ̌ gyɛ̌
倛	KI		KI	qī		gei1 hei1		
倜	TEKI CHAKU CHUU CHYU	척	CHEK	tì		tik1		
倝	KAN		KAN	gàn				
倞	KEI KYOU RYOU OU	경	KYENG	jìng		ging6 loeng6		
借	SHAKU SHA SEKI	차	CHA CEK	jiè	jie4(204)	ze3	tá	*tzià
倠	KI		HYU	suī		seoi1		
倡	SHOU	창	CHANG	chàng	chang4(55)	coeng1 coeng3	xướng	*chiɑ̀ng chiɑ̀ng
倢	SHOU	첩	CHEP	jié		zip3 zit3		
倣	HOU	방	PANG	fǎng		fong2	phỏng	
値	CHI CHOKU	치	CHI	zhí		zik6	trị	
倥	KOU	공	KONG	kōng		hung1 hung2		
倦	KEN	권	KWEN	juàn	juan4(28)	gyun6	quyện	ghyuɛ̀n
倧	SOU SU	종	CONG	zōng		zung1		
倨	KYO KO	거	KE	jù		geoi3		
倩	SEN SEI	천	CHEN	qiàn		sin3 sin6	thiến	tsiɛ̀ng
倪	GEI GAI	예	YEY	ní		ngai4	nghê	
倫	RIN	륜 윤	LYUN	lún		leon4	luân	luin
倬	TAKU CHOKU	탁	THAK	zhuō		coek3	xấc	
倭	I WA	왜	WI WAY	wō		wai1 wo1	oải	
倮	RA KA GE	라	LA	luǒ				
倯	SHOU SHU			sōng				
倰	RYOU ROU	릉	LUNG	lèng				
倱	KON GON		HON	hùn		wan6		
倲	TOU TSU		TONG	dōng				
倳	SHI		SA	zì		si6 zi3		
倴	HON		PWUN	bèn				
倵	BU MU			wǔ				
倶	KU		KWU	jù		geoi1		*gio gio
倷	DAI NAI			nǎi		noi6		
倸				cǎi				
倹	KEN		KEM	jiǎn				
债				zhài	zhai4(36)	zaai3		
倻	YA	야	YA	yē				
值	CHI CHOKU		CHI	zhí	zhi2(341)	zik6		*djhiə̀ djhiə
倽				shà				
倾				qīng	qing1(175)	king1		
倿				qie				
党	TOU	당	TANG	dǎng	dang3(2652)	dong2		
兛			CHEN	qiān				
兺			PPWUN	fēn				
兼	KEN	겸	KYEM	jiān	jian1(40)	gim1	kiêm	*gem gem
冓	KOU	구	KWU	gòu		gau3		
冔	KU		HWU	xǔ		heoi2		
冡	BOU MO		MONG	méng			trũng	
冢	CHOU CHU		CHONG	zhǒng		cung2		*djiǒng djiǒng
冣	SHU JU SAI	취	CHWI	jù				
冤	EN	원	WEN	yuān	yuan1(48)	jyun1	oan	
冥	MEI	명	MYENG	míng		ming4 ming5	minh	meng mèng
冦	KOU KU			kòu				
冧				lín		lam1 lam3 nam1		
凄	SEI	처	CHE	qī	qi1(16)	cai1		*tsei tsei
凅	KO	고	KO	gù				
准	JUN SHUN	준	CWUN	zhǔn	zhun3(897)	zeon2	chốn	
凇	SHOU SHU SOU SU		SONG	sōng				
凈	SOU SHOU		CENG	jìng		zeng6 zing6		
凉	RYOU	량 양	LYANG	liáng	liang2(129)	loeng4		liəng
凊	SEI SHAU	청	CHENG	qìng		zing6		
凋	CHOU	조	CO	diāo		diu1		*deu deu
凌	RYOU	능 릉	LUNG	líng		ling4	lăng	*liəng
凍	TOU	동	TONG	dòng	dong4(133)	dung1 dung3	đông	*dùng dùng
凎				gàn		gam3		
剒	SAKU		CHAK CAK	cuò		co4 cok3		
剓			LI	lí				
剔	TEKI TEI	척	CHEK	tī	ti1(12)	tik1		tek
剕	HI	비	PI	fèi		fei6		
剖	BOU	부	PWU	pōu	pou1(24)	fau2 pau2	bo	pǒu
剗	SAN SEN	잔	CAN	chǎn		caan2		
剘	KI GI			qí				
剙	SOU		CHANG	chuàng				
剚	SHI	사	SA	zì		si6 zi3		
剛	GOU	강	KANG	gāng	gang1(873)	gong1		gɑng
剜	WAN		WAN	wān		wun1		guɑn
剝	HAKU	박	PAK	bō	bo1(212)	bok1 mok1	bóc	pak
剞	KI	기	KI	jī		gei1 gei2		
剟	TETSU TECHI TATSU TACHI	철	CHEL	duō		zyut1 zyut3		
剠	KEI SHAU RYAU		KYENG LYANG LYAK	qíng				
剡	EN SEN ZEN	섬	SEM	shàn		jim5 sim6		zhiɛ̌m
剢	TOKU TAKU			dū				
剣	KEN		KEM	jiàn				
剤	ZAI SUI			jì				
剥	HAKU		PAK	bō	bo1(212)	bok1 mok1		
剦	EN		EM	yān		jim1		
剧				jù	ju4(123)	kek6	cưa	
勌	KEN KAN GEN	권	KWEN	juàn				
勍	KEI	경	KYENG	qíng		king4		
勎				lù				
勏	HOU BU			bù				
勐	BAU			měng				
勑	RAI CHAKU CHIKI		LAY CHIK	chì		cik1 loi4	sắc	
匎	OU		AP	è				
匪	HI	비	PI PWUN	fěi	fei3(118)	fei2	phỉ	piə̌i
匫	KOTSU KOCHI			hū				
厜	SHI SUI ZUI			zuī		ceoi1 seoi4		
厝	SAKU SO SEKI JAKU	조	CO	cuò		cou3	xó	
厞	HI BI		PI	fèi		fei6		
原	GEN	원	WEN	yuán	yuan2(1701)	jyun4	nguyên	*ngiuæn
叞	I		WI	wèi				
叟	SOU SHUU	수	SWU	sǒu		sau2		*sǒu
哠	KOU GOU			hào				
員	IN EN	원	WEN	yuán	yuan2(1766)	jyun4 wan4	viên	hyuɛn
哢	ROU		LONG	lòng		lung6	trộng	
哣				pǒu		dau6	nhạu	
哤	BOU MOU		PANG	máng		mong4		
哥	KA	가	KA	gē	ge1(491) ge5(217)	go1	ca	gɑ
哦	GA	아	A	ó	o2(98) o4(98) e2(63)	ngo4 o2 o4 o6	nga	ngɑ
哧	KA KE SEKI			chī	chi1(35)	ci1		
哨	SHOU	초	CHO SO	shào	shao4(51)	saau3		
哩	RI	리	LI	li	li5(225)	le1 lei5 li1		
哪	DA NA		NA	nǎ	na3(1138) na5(266)	naa1 naa4 naa5	ná	
哫	SHOKU SOKU		COK	zú		zuk1		
哬	KA		HA	hé			hà	
哭	KOKU	곡	KOK	kū	ku1(373)	huk1	khóc	*kuk
哮	KOU	효	HYO	xiāo	xiao1(19)	haau1	hao	
哯	KEN GEN		HYEN	xiàn				
哰	ROU		LO	láo			rao	
哱	HOTSU HOCHI HAI HE	발	PAL	bō		but6	buột	
哲	TETSU	철	CHEL	zhé	zhe2(217)	zit3	triết	djiɛt
哳	TATSU TECHI		CHAL	zhā		zaat3	chít	djɛt
哴				liàng				
哵				bā				
哶	BA ME BI MI		MA	miē		me1		
哷	RETSU RECHI RITSU RICHI		LYEL	liè		lyut3		
哸	SAI SE			suī				
哹			PWU	fú				
哺	HO	포	PHO	bǔ	bu3(14)	bou1 bou6	phô	bhò
哻	KAN GAN			hàn				
哼	KOU KYOU		HYENG	hēng	heng1(147)	hang1 hng6 ng1		
哽	KOU	경	KYENG	gěng	geng3(12)	ang2 gang2	ngạnh	
哾	YATSU YACHI			shuō				
哿	KA	가	KA	gě		go2 ho2	cả	
唀	IU		YU	yòu				
唁	GEN GON		EN	yàn		jin6	ngon	
唂				gū		guk1		
唃	KOKU			gǔ		guk1		
唄	BAI	패	PHAY	bei	bei5(22)	baai6		
唅	KAN KON GON		HAM	hán		ham1 ham3 ham4 ngam4 ngam6 ngan4	hầm	
唆	SA	사	SA	suō		so1		
唇	SHIN	진	CIN	chún	chun2(97)	seon4	thần	jhuin
唈	OU YUU		UP AP	yì		jap1	oạp	
唉	KAI KI AI I	애	AY	āi		aai1 oi1	hãy	
唊	KYOU KOU KEN		KYEP	jiá		gaap3 gaap6		
唋	TO TSU			tū			dứ	
唌	SEN ZEN TAN DAN EN		YEN TAN	xián		jin4		
唍	KAN GEN		WAN	wǎn				
唎	RI	리	LI	lì		le3 le5 lei1 li1	lời	
唏	KI	희	HUY	xī		hei1	hơi	*xiə̌i xiə̀i
唐	TOU	당	TANG	táng		tong4	đường	dhɑng
唑	ZEI			zuò		zo6	doạ	
唒	SHUU JUU			qiú			dẫu	
唓				chē		ce1		
唔	GO	오	O	wú		m4 ng4		
唕	SOU		CO	zào				
唖	A		A	yǎ				
唗	TOU			dōu		dau1 dau2		
唘	KEI			qǐ				
唙	TEKI			dí				
唚	SHIN		CHIM	qìn		cam3		
唛				mà		mak1		
唜		말	MAL	mò				
唝	KOU KU			gòng		gung3		
唞				dǒu		tau2		
唟			KES	qù				
唠				láo		lou4		
唡	RYOU			liǎng		loeng2		
唢				suǒ		so2		
唣				zào				
唤	KAN		HWAN	huàn	huan4(57) huan5(35)	wun6		
唥				lang		laang1 laang4 laang6 lang3		
唦				shā		saa1		
唧	SOKU SHOKU			jī		zek1 zik1		
圁	GIN GON GAN GEN	은	UN	yín		ngan4		
圂	KON GON KAN DAN	혼	HON	hùn		wan6		
圃	HO	포	PHO	pǔ		bou2 pou2	bo	bǒ
圄	GYO GO	어	E	yǔ		jyu5		
圅	KAN GON		HAM	hán				
圆				yuán	yuan2(197)	jyun4		
垶	SEI SHOU			xīng				
垷				xiàn				
垸	KAN GAN	완	WAN	yuàn		jyun4 jyun6		
垹	HOU			bāng			bựng	
垺	HU HO HOU BU HAI HE			fū		fu1 pau4		
垻	HAI HA HE			bà		baa3		
垼	EKI YUKU			yì		jik6		
垽	GIN GON	은	UN	yìn		jan6 ngan6		
垾	KAN GAN			hàn				
垿	SHO JO			xù				
埀	SUI			chuí				
埁	SHIN JIN			qín			gậm	
埂	KAU KYOU			gěng		gang2	ghềnh	
埃	AI	애	AY	āi	ai1(33)	aai1 oi1	ai	*qəi
埄	HOU BO			běng				
埅				fáng				
埆	KAKU	각	KAK	què		gok3 kok3		
埇	YOU YU	용	YONG	yǒng		cung1 jung2 tung2	thõng	
埈	SHUN	준	CWUN	jùn			thoạ	
埉		협	HYEP	jiā				
埊				dì				
埋	MAI BAI	매	MAY	mái	mai2(90) man2(14)	maai4	mai	*mæi
埌	ROU			làng		joeng5 long6		
埍				juǎn				
埏	SEN ZEN EN	연	YEN	shān		jin4		
埐	SHIN			jīn				
埑		철	CHEL	zhé				
埒	RACHI RATSU RETSU	랄	LAL	liè		lyut3		
埓	RACHI			liè				
埔	HO			bù		bou3		
埕	TEI			chéng		cing4	chĩnh	
埖				hua				
埗				bù		bou4 bou6		
埘				shí		si4		
埙				xūn		hyun1		
埚				guō		wo1		
埛				jiōng				
壶				hú	hu2(47)	wu4		
夎	SA SHA SAI			cuò				
夏	KA GE	하	HA	xià	xia4(197)	haa6		*hǎ
夞			UYS	wài				
奊				xié				
套	TOU	투	THWU THO	tào	tao4(227)	tou3		
奘	JOU SOU ZOU	장	CANG	zàng		zong1 zong6		
奙	HON			běn				
奚	KEI	해	HAY	xī		hai4		hei
姬	KI	희	HUY	jī		gei1		giə
娉	HEI HOU	빙	PING	pīng		ping1		piɛng
娊	KEN GEN			xiàn				
娋				shào				
娌	RI			lǐ		lei5		
娍	SEI JOU			chéng				
娎	KETSU KECHI KYOU			xiè				
娏	BOU MOU			máng				
娐				fū				
娑	SHA SA	사	SA	suō		so1		sɑ
娒	BO MO			méi				
娓	BI MI KI	미	MI	wěi		mei5	vãi	
娔				kè				
娕	SAKU SHOKU SOKU RAI			chuò				
娖	SAKU SHOKU SOKU			chuò		cuk1 zuk6		
娗	TEI JOU TEN			tǐng				
娘	JOU NYOU	낭	NANG	niang	niang5(362) niang2(279)	noeng4	nương	*niɑng
娙	GOU GYOU KOU KEI	형	HYENG	xíng		jing4		
娚	NAN NOU			nán				
娛	GO KU	오	O	yú	yu2(15)	jyu4		
娜	DA NA	나	NA	nà		naa4 no4 no5	na	
娝				pōu				
娞	DAI NE SUI			něi				
娟	KEN EN	연	YEN	juān		gyun1		*qiuɛn
娠	SHIN	신	SIN	shēn		san1 zan3		
娡				zhì				
娢				hán				
娣	TEI DAI	제	CEY	dì		dai6 tai5		
娤	SOU SHOU			zhuāng				
娥	GA	아	A	é		ngo4	nga	*ngɑ
娦				pín				
娧	TAI TE ETSU ECHI	태	THAY	tuì				
娨	BAN MAN KAN GEN			xiàn				
娩	BEN HAN	만	MAN	miǎn		maan5 min5		
娪	GO GYO			wú				
娫				yán				
娭	KI AI	애	AY	āi		aai1 ngaai1 oi1		
娮	DEN			yán				
娯	GO KU		O	yú				
娰	JI SHI			sì				
娱				yú	yu2(15)	jyu4		ngio
娲				wā		wo1		
娳				li				
娴				xián		haan4		
娽				lù				
孫	SON	손	SON	sūn	sun1(19)	syun1	tôn	*suən
孬				nāo		bou2 naau1		
孭				miē		me1		
宧				yí		ji4		
宬	SEI JOU	성	SENG	chéng		sing4		
宭	KUN GUN			qún		kwan4		
宮	KYUU GUU	궁	KWUNG	gōng	gong1(73)	gung1		*giung
宯	KOU KYOU			xiāo				
宰	SAI	재	CAY	zǎi	zai3(13)	zoi2	tể	*tzə̌i tzə̌i
宱	SA JA			zhà				
宲	HOU			bǎo				
害	GAI KATSU	해	HAY HAL	hài	hai4(553) hai5(107)	hoi6 hot3	hại	*hɑ̀i
宴	EN	연	YEN	yàn	yan4(34)	jin3	yến	*qěn qèn
宵	SHOU	소	SO	xiāo	xiao1(34)	siu1		*siɛu
家	KA KE KO	가	KA	jiā	jia1(4719) jia5(461)	gaa1 gu1	gia	*ga
宷	SHIN			shěn				
宸	SHIN	신	SIN	chén		san4		zhin
容	YOU	용	YONG	róng	rong2(822)	jung4	dung	*iong
宺	KOU			huǎng				
宻	MITSU		MIL	mì				
宼	KOU			kòu				
宽				kuān	kuan1(185)	fun1		
宾				bīn	bin1(9)	ban1		
尃	HU HO			fū		fu1		
射	SHA SEKI	사	SA SEK	shè	she4(315)	je6 jik6 se6	xạ	*jhià ià jhiɛk
尅	KOKU	극	KUK	kè		hak1		
屐	GEKI KEKI	극	KUK	jī		kek6		ghiæk
屑	SETSU	설	SEL	xiè	xie4(10)	sit3		set
屒				zhěn				
屓	KI			xiè				xyì
屔	DEI NAI DE NI			ní				
展	TEN	전	CEN	zhǎn	zhan3(1433) zhan5(16)	zin2	triển	*djiɛ̌n
屖	SEI SAI			xī				
屗				wěi				
屘				mǎn		mei1		
峨	GA	아	A	é	e2(12)	ngo4		*ngɑ
峩	GA	아	A	é		ngo4		
峪	YOKU			yù		juk6 jyu6		
峫	YA SHA JA			xié				
峬	HO HU			bū		bou1		
峭	SHOU	초	CHO	qiào	qiao4(12)	ciu3		
峮	KIN KON KUN			qūn		kwan1		
峯	HOU	봉	PONG	fēng		fung1		
峰	HOU	봉	PONG	fēng	feng1(94)	fung1		*piong
峱	DOU NOU	노	NO	náo		naau4		
峲	RI			lǐ				
峳				yóu				
