[								
]								
㒟				niǎo		niu5 seoi1		
㒠				xiè		haai6		
㒯								
㔐						cim1		
㔧				lǜ		leoi6		
㘉				zhì		zit1 zit3		
㘊				xī		caau3 kaap1 zaau2 zuk1		
㘋				xián		zin4	hờn	
㘌				jù		kek6		
㘍				jí		zik1		
㘎				hǎn		ham3		
㘏								
㙻				chán		cin4		
㙼				lěi		leoi5		
㙽								
㚍				kuǐ		fai3		
㜰				yuè		zoek6		
㜱				zhì		zat1		
㝰				mián		maan5 min4		
㠝				cuán		cyun4		
㠞								
㠟				lí		lai4		
㦚				biǎn		bin2		
㦛				yǔ		zyu5		
㦝				miǎo		bok6 miu5		
㦞				chóu		cau4		
㦟				mái		fat3 mai4		
㦡				lè		lok3 lok6		
㦢				jié		zit3		
㩠				āo		ou1		
㩡				luǒ		lo2	dủi	
㩢				miè		maai4 mit6	mót	
㩣						buk1 faai1		
㩤				fū		fu1		
㩥						cam2 sam1		
㩦				xié		kwai4		
㩧				bó		bok6	bẹo	
㩨				huì		wai6		
㩩				qǐng		king2		
㩪				xié		kit3		
㩫								
㪫				ruì		zeoi6		
㪬				chuō		coek3 zuk6		
㬣				duì		deoi3 kit3		
㬤				qī		zaap1		
㬥				pù		buk6		
㬦				yuè				
㬧				bó		bok3		
㬨								
㯷				pú		buk6 lok3 pok3	bục	
㯸				jǐn		zeon2		
㯹				biǎo		biu1 biu2		
㯺				jiàn		lam6		
㯻				gǔn		gwan2		
㯼								
㯽						ban1 ping1		
㱘				àn		zim1 zim2		
㲊				ruì		zeoi6		
㲯				rán		zim4		
㲰				níng		ning4 ning6		
㵽				lěi		leoi5		
㵾				qìng		cing6		
㵿				xiào		haat6 hau6		
㶀				jiāo		bak6 gau1 ngaau4 pak3		
㶁				guó		gwik1 wak6		
㶂								
㶃								
㸄				jì		zai6		
㸅				jié		zit3		
㸤				piàn		pang4 pin3		
㹗				tāo		tou1		
㹘				rù		zyu4 zyu6		
㺠				yòu		zaau6		
㻾				yōng		zung2		
㼂				é		waan6		
㼕				dāng		dong1		
㽆				dāng		dong1		
㽇				hú		wu4 zyu5		
㽫				yōng		zung1		
㽬				fù		fu3		
㿋				sào		sou3		
㿌				xiān		cim1 zim3		
㿍				jiè		gaai3		
㿎				fèn		faan4 faan5 gak3		
㿏				qún		kwan4		
㿐								
㿹				tà		taat3		
䁴				zhǎn		zin2		
䁵				biǎn		pin2		
䁶				jī		gik1		
䁷				jué		gok3 uk1 zuk1		
䁸				náng		nung4		
䁹				bì		paai6 pei5		
䁺				shì		sik1		
䃩				náo		bit3 nau4		
䃪				tán		taan4		
䃫				dǎn		daam2		
䃬				wěi		gwaai1 ngaai5		
䃭				gǎn		gam2		
䃮				dá		daat6		
䃯				lì		lik1		
䄠				shàn		sin6		
䄡				dān		daam1		
䆁				gāo		gou1		
䆂				lián		lam4 lim4		
䆃				dào		dik6 dou6 gou3		
䆄				zhǎn		sim4 sin6 sing6		
䆅				zī		ci4 zi1		
䆆								
䆇								
䆼						fo1		
䆽				qú		keoi4		kèu
䇔				luò		leoi6 lo6		
䉈				sǎn		saan2		
䉉				gū		gu1 wu4		
䉊				fàn		fan4 fan6		
䉋				mèi		mei6		
䉌				suì		seoi6		
䉍				jiǎn		gaan2		
䉎				táng		tong4		
䉐				kū		fu1		
䉑				wú		mou4 mou5		
䉒				fán		fan4		
䉓				luò		kok3 lok3 lok6		
䉔				cān		can1 saang6		
䉕				céng		cang4		
䉖				líng		ling4		
䉗				yī		zaap1		
䉘				cóng		cung4		
䉙				yún		wan4		
䉚				méng		kaau3 maang4 mong4 ngaa5		
䉣				xiè		se3		
䊣				huáng		wong4		
䊤				tán		taam4		
䊥				xiào		siu3		
䊦				yè		zit3		
䊧				bì		baai3 pei3		
䊨				luó		lo4		
䊩				fán		faan4		
䌖				jié		zit6		
䌗				fǔ		fu2		
䌘				biè		nei4		
䌙				huàng		fong2		
䌚				sū		siu1 suk1 tuk1		
䌛				yáo		zaau4 ziu4		
䍣				léi		leoi4		
䍻				xuàn		syun2		
䍼				zān		cam4 zam1		
䎖				zēng		zang1		
䎗				qiáo		kiu4		
䎘				sù		suk1		
䎰				zuó		zok3		
䏈				lián		lyun4		
䑂				ǎi				
䑃				méng		mung4	mông	
䑄				pì				
䑅				méng		mung4		
䑑				pú		buk6		
䒆				chè		cit3		
䒇				fù		daau2 daau6 fu3		
䒈				fèi				
䒎				mǎng		mong5		
䒏				sēng		zang1		
䔭				nìng		ning6		
䔮				sī		si1		
䔯				kù				
䔰				fù		fu1 fu3 pei3		
䔱				yī		zaap1		
䔲				dēng		dang1	đắng	
䔳				rán		gin1 zin4		
䔴				cè				
䔵						gaan1		
䔶				tí		tai4		
䔷				qín		kam4		
䔸				biǎo		biu1		
䔹				suì		seoi6		
䔺				wéi				
䔻				dūn		deon1		
䔼				sè		sap3		
䔽				ài				
䔾				qì				
䔿				zǔn		cyun2 cyun3 zyun2		
䕀				kuǎn		fun2 haat6		
䕁				fěi				
䕂								
䕃				yìn		zaam1 zaam3		
䕄						zing1		
䗯				jìn		zeon3		
䗰				guàn		gun3		
䗱				pú		buk6		
䗲				lìn				
䗳								
䙞				dēng		dang1		
䙟				wéi		wai4		
䙠				jué		kyut3		
䙡				kuì		kui2		
䙢				zèng		zaang6		
䙣				sà				
䚍				qì				
䚎						zong1		
䚧				liú		lau4		
䜃				duī		deoi1		
䜄				chí		ci4		
䜅				wéi				
䜆				zhé		nip6 zip3		
䜇				gǔn		gwan2		
䜈				chāo		cau1 cau4		
䜉				chī				
䜊				zāo		zou1		
䜨								
䜱				mǎn				
䝏				lóu		lau4		
䝡				màn		maan6		
䝢				màn		maan6		
䞇				dié		zi3		
䟁				xiáo				
䟂				mán		man6		
䟃				cān		caam3 cam1 cam1 zaam4		
䟄				qì				
䟅				jiàn				
䟆				bì		bat1		
䠞				cù		cuk1		
䠟				dié				
䠠				chì				
䠡				cuó				
䠢				mèng		mung6		
䡫				péng				
䡬				màn		maan6		
䡭				xiū		saau1 saau2		
䡮						zung1		
䡯				cōng		cung1 zung2		
䡰				kēng		fok3 guk1 huk6 keoi4		
䡱				zhuǎn		zyun2		
䢯				lín		leon4		
䢰				tī		tik1		
䤍				mí				
䤽				guān		gwaan1		
䤾				tāo		tou4		
䤿				qiè		hiu3 kit3		
䥀				chǎn				
䥁				hán		ham4		
䥂				mèng		mung6		
䥃				yuè				
䥄				cù				
䥅				qiàn		kam4		
䥆				jǐn		kam4		
䥇				shàn		sin3		
䦂				shàn		sin3		
䨃								
䨥				huò		soeng1		
䨦				pāng		pong4		
䨧						zaam1		
䨨				zhuī		zaa1 zeoi1		
䨩				líng		ling4		
䨪				mái		mai4 mo1		
䩯				jí		gik6		
䩰				xuàn		gyun1		
䩱				shù		zyu4		
䩲				dū		dou1		
䩳				sōu		cuk1		
䩴				hú		wu4		
䩵				yùn		wan6		
䪖				pò		pak3 pok3		
䪗				xiá		haa4		
䪘				wěi		daai1 waai5		
䪭				ruǎn		zyun2		
䫔				qì		haai6		
䫕				dié		zaat6		
䫖				chěn		cam2		
䫗				xiá		haa4		
䫘				hé		hot3		
䫙				sǎng		song2		
䫚				guā		gwaa1		
䫛				hóu		hau4		
䫜				āo		au1 au3		
䫝				fǔ		fuk1		
䬑				wèi		waai6 waan3		
䬒				sōu		saau1 siu1 wai4		
䬓				àn		aam3 kaau1		
䬔				yú		zyu4		
䬕				xiāng		hoeng1		
䬖				héng		waang4		
䬗				yáng		zoeng4		
䬡				zhù		zyu3		
䭈				jiàn		gin1 zin1		
䭉				suǐ		saau1 seoi5 seoi5		
䭊				yǐng		zing2		
䭋				bǎo		baau2		
䭌				hú		wu4		
䭍				hú		fu4 wu4		
䭎				yè		zip6		
䭏								
䭭				shǒu		saau2 sou2		
䮓				zhuō		coek3 zeon6		
䮔				zuī		zeoi2 zyut3		
䮕				zhuó		zyut3 zyut6		
䮖				chāng		coeng1		
䮗				àn		ngan6 ngon6		
䮘				ér		zi4		
䮙				yù		gwik1 wik6		
䮚				lèng		ling6		
䮛				fù		fu6		
䯛				wàn		wun2		
䯜				tì		tik1		
䯽				póu		fu1 paau4		
䯾				tiáo		tiu4		
䯿				zú		cyut3 zeot1		
䰀				wǒ		wo2		
䰁				fèi		fai3		
䰂				cài		coi3		
䰃				péng		bong2 pang4		
䰤				dōng		dung1		
䰥				huò		waak6		
䰦				pǐ		paai2 pei2		
䰧				hū		bou6 fu1		
䱏				tǒu		daau6 taau2		
