[								
]								
鷦	SHOU	초	CHO	jiāo		ziu1		
鷧	I EI			yì				
鷨				huá				
鷩	HETSU HECHI HEI HI	별	PYEL	bì		bit3		
鷪		앵	AYNG	yīng				
鷫	SHUKU SUKU	숙	SWUK	sù		suk1		
鷬				huáng				
鷭	BAN HAN			fán		faan1 faan4		
鷮	KYOU GYOU			jiāo		giu1	keo	
鷯	RYOU			liáo		liu4		
鷰	EN	연	YEN	yàn		jin3		
鷱		고	KO	gāo				
鷲	SHUU JU	취	CHWI	jiù		zau6		dzhiòu
鷳	KAN KEN	한	HAN	xián		haan4		
鷴	KAN GEN			xián		haan4		
鷵				tú				
鷶				mǎi				
鷷				zūn				
鷸	ITSU	휼	HUL	yù		neot6 wat6		
鷺	RO RYO	노 로	LO	lù		lou6		lò
鷻				tuán		tyun4		
鷼				xián				
麟	RIN	린 인	LIN	lín		leon4	lân	*lin
黙	MOKU			mò		mak6		
黲	SAN	참	CHAM	cǎn		caam2		
黳				yī		ji1		
黴	BAI BI MAI	미	MI	méi	mei2(13)	mei4		
鼆				méng		man4		
鼇	GOU	오	O	áo		ngou4		ngɑu
鼜				qì		cik1		
鼶				sī		si1		
鼷	KEI GEI		HYEY	xī		hai4		
鼸		겸	KYEM	xiàn				
鼹	EN ON	언	EN	yǎn		jin2		
齃	KATSU KACHI ATSU ACHI			è		aat3 ngaat3		
齄	SHA SA		CHA	zhā				
齏	SEI SAI		CEY	jī		zai1		
齭	SHO SO			chǔ				
齮	GI KI			yǐ		ji2		
齯	GEI JI NI			ní		ngai4		
齰	SAKU JAKU SA JA			zé		zaak3		
齱	SEKU SAKU SHUKU SHOKU SOKU			zōu		cuk1 zau1		
邏	RA	나 라	LA	luó	luo2(24)	lo4	lạ	lɑ̀
蘭	RAN	난 란	LAN	lán		laan4		*lɑn
鷺	RO RYO	노 로	LO	lù		lou6		lò
鱗	RIN	린 인	LIN	lín		leon4		*lin
麟	RIN	린 인	LIN	lín		leon4	lân	*lin
