[																									
]																									
位		u	ei		4		u	ai		2&6		w	i		None	v		i		4			i		None
低	d		i		1	d		ai		1	c		e		None	đ		ây		1	t		e	i	None
住	zh		u		4	z	i	u		6	c	w	u		None	tr		u		3	z	y	u	u	None
佐	z	u	o		3	z		o		3	c	w	a		None	t		a		3	s		a		None
佑		i	ou		4		i	au		6		w	u		None							&y	u	&u	None
佒		i	a	ng	3		i	oe	ng	2&5												&y	a&o	u	None
体	t		i		3	b&t		a&ai	&n	2&6	ch&p	&w	ey&u	&n	None	th		ê		5	h&t		a&e&o	i&n	None
佔	zh		a	n	4	z		i	m	3	c		e	m	None						s&t		e&i	n	None
何	h		e		2	h		o		4&6	h		a		None						g&k		a		None
佖	b		i		4	b		i	t	7	ph		i	l	None						b&h		i	chi&tsu	None
佗	t	u	o		2	t		aa&o		1&4	th		a		None						t		a		None
佘	sh		e		2	s		e		4											s&z	y	a		None
余		i	u		2		i	u		4		y	e		None	d		ư		1		y	o		None
佚		i	i		4		i	a	t	9	&c		i	l	None	d		â	t	8	&t		e&i	tsu	None
佛	f		u		2	b&f		a	t	7&9	p&ph	&w	i&u	l	None	ph		â	t	8	b&f&h		o&u	tsu	None
作	z	u	o		4	z		o	k	8	c	&w	a&u	&k	None	t		a	c	7	s		a	&ku	None
佝	g		ou		1	k		au&eoi		1&3	k	w	u		None						k		o&u	&u	None
佞	n		i	ng	4	n		i	ng	6	n	y	e	ng	None	n		i	nh	4	d&n		e	i	None
佟	t		o	ng	2	t		u	ng	4	t		o	ng	None						t&z		o&u	&u	None
你	n		i		3	n		ei		5						n		ê		5	n&z		i		None
佡	x	i	a	n	1																k		e	n	None
佢	q		u		2	h&k		eoi		5											k	y	o		None
佣		i	o	ng	1		i	u	ng	6												y	o	u	None
佥	q	i	a	n	1	c		i	m	1															
佧	k		a		3	k		aa		1&2															
佨	b		ao		5																				
克	k		e		4	h		a&aa	k	7	k		u	k	None	kh		ă	c	7	k		o	ku	None
兌	d	u	i		4	d		eoi		3&6	&th	&y	ay&ey		None						&d&t		a&e	&i	None
兎	t		u		4	t		ou		3	th		o		None						t		o		None
兏	ch		a	ng	2																t	y	o	u	None
児			er		2																g&n&z		e&i	&i	None
兑	d	u	i		4	d		eoi		3						đ	o	ai		2	&d&t		a&e	&i	None
兵	b		i	ng	1	b		i	ng	1	p	y	e	ng	None	b		i	nh	1	h	&y	e&o	i&u	None
冏	j	i	o	ng	3	g	u	i	ng	2	k	y	e	ng	None						k	&y	e&o	i&u	None
冝		i	i		2																g		i		None
况	k	u	a	ng	4	f		o	ng	3						h	u	ô	ng	3	k	y	o	u	None
冶		i	e		3		i	e		5		y	a		None	d		a		6		y	a		None
冷	l		e	ng	3	l		aa	ng	5	l		ay	ng	None	l		a	nh	4	r		e	i	None
冸	p		a	n	4																h		a	n	None
冹	f		u		2	b		a	t	7											b&h		a&o&u	chi&tsu	None
冺	m		i	n	3																b&m		e&i	n	None
冻	d		o	ng	4	d		u	ng	1&3															
凬	f		e	ng	1																				
刜	f		u		2	f		a	t	7											h		u	chi&tsu	None
初	ch		u		1	c		o		1	ch		o		None	s		ơ		1	s	&y	o		None
刞	q		u		4																s	y	o		None
刟	j		u		1											x		eo		5	t	y	o	u	None
删	sh		a	n	1	s		aa	n	1						s		a	n	1	s		a	n	None
刡	m		i	n	3																b&m		i	n	None
刢	l		i	ng	2																r	&y	e&o	i&u	None
刣	zh		o	ng	1																				
判	p		a	n	4	p		u	n	3	ph		a	n	None	ph		a	n	3	b&h		a	n	None
別	b	i	e		2	b		i	t	9	p	y	e	l	None	b	i	ê	t	7	b		e	chi&tsu	None
刦	j	i	e		2	g		i	p	8	k		e	p	None						k	&y	o	u	None
刧	j	i	e		2	g		i	p	8	k		e	p	None	k	i	ê	p	7	g&k	&y	o	u	None
刨	p		ao		2	p		aau		4						b		ao		2	b&h	&y	o	u	None
利	l		i		4	l		ei		6	l		i		None	l	ơ	i		4	r		i		None
刪	sh		a	n	1	s		aa	n	1	s		a	n	None						s		a	n	None
别	b	i	e		2	b		i	t	9											b		e	chi&tsu	None
刬	ch		a	n	3	c		aa	n	2											s		a&e	n	None
刭	j		i	ng	3	g		i	ng	2															
助	zh		u		4	z		o		6	c		o		None	tr		ơ		4	s&z	y	o		None
努	n		u		3	n		ou		5	n		o		None						d		o		None
劫	j	i	e		2	g		i	p	8	k		e	p	None						g&k	&y	o	u	None
劬	q		u		2	k		eoi		4	k	w	u		None	c		u		2	k		u		None
劭	sh		ao		4	s	i	u		6	ch		o		None						s	y	o	u	None
劮		i	i		4		i	a	t	9													i	chi&tsu	None
劯	zh		u		1																s	y	o		None
劰	m		o		4																b&m		a	ku	None
励	l		i		4	l		ai		6											r		e	i	None
劲	j		i	n	4	g		i	ng	6											k		e	i	None
劳	l		ao		2	l		ou		4											r		o	u	None
労	l		ao		2																r		o	u	None
匉	p		e	ng	1	p		aa&i	ng	1											h	y	o	u	None
匣	x	i	a		2	h		aa	p	9	k		a	p	None	h		ô	p	8	g&k		o	u	None
匤	q		u		1																k	&y	a&o	ku	None
匥	b	i	a	n	4																b&h		e	n	None
医		i	i		1		i	i		1													i		None
卣		i	ou		3		i	au		5												y	u	&u	None
卲	sh		ao		4	s	i	u		6	s		o		None	ng	o	eo		4	s&z	y	o	u	None
即	j		i		2	z		i	k	7	c		u	k	None	t		ư	c	7	s	&y	o	ku	None
却	q	u	e		4	k		oe	k	8	k		a	k	None						k	y	a	ku	None
卵	l	u	a	n	3	l		eo	n	2&5	l		a	n	None						k&r		a&o	n	None
厎	d		i		3	z		i		2											k&s&t		e&i&o	&i&u	None
厏	zh		a		3	z		aa		3											s	&y	a&o	&ku&u	None
厐	p		a	ng	2																				
厑		i	a		2																				
县	x	i	a	n	4		i	u	n	2&6															
叓	sh		i		4																s&z		i&u		None
吘			ou		3											ng		o		5	g		o&u	&u	None
吙	h	u	o		1	h		oe		1											k		u	u	None
吚		i	i		1		i	i		1											&k		i		None
君	j		u	n	1	g	u	a	n	1	k	w	u	n	None	q	u	â	n	1	k		u	n	None
吜	ch		ou		3																t	y	u	u	None
吝	l		i	n	4	l		eo	n	6	l		i	n	None	l		â	n	4	r		i	n	None
吞	t		u	n	1	t		a	n	1											d&t		e&o	n	None
吟		i	i	n	2	&ng	&i	a	m	4			u	m	None	ng		â	m	1	g&k		i	n	None
吠	f		ei		4	f		ai		6	ph	y	ey		None						b&h		a	i	None
吡	b		i		3	b		ei		1											b&h		i	&chi&tsu	None
吢	q		i	n	4																s		i	n	None
吣	q		i	n	4	c		a	m	3						t		ă	m	1	s		i	n	None
吤	j	i	e		4																k		a&e	&i	None
吥	b		u		4	b&p		a&au	&t	3&6&7											h		o&u	&u	None
否	f		ou		3	f&p		au&ei		2	p	&w	i&u		None	b		i		6	h		i		None
吧	b		a		5	b		aa		1&6						v		a		2	h		a&e		None
吨	d		u	n	1	d&z		eo	n	1						đ		ô	n	2	d&t		o	n	None
吩	f		e	n	1	f		a	n	1	p	w	u	n	None	ph		a	n	2	f		u	n	None
吪			e		2	ng		o		4						h	o	e		3	g		e&u	&u	None
含	h		a	n	2	h		a	m	4	h		a	m	None	h		a	m	2	g		a	n	None
听	t		i	ng	1	&t	&i	a&e&i	n&ng	1&3&5			u	n	None	th		i	nh	3	g&k		i	n	None
吭	k		e	ng	1	h		@	ng	1&4											k		o	u	None
吮	sh		u	n	3	s	i	u	n	5	c		e	n	None						s	&y	e&u	n	None
启	q		i		3	k		ai		2											k		e	i	None
吰	h		o	ng	2		u	a	ng	4											k		o	u	None
吱	zh		i		1	z		i		1						ch		ê		1	k&s		i		None
吲		i	i	n	3	c		a	n	2						d		ă	n	4	s		i	n	None
吳		u	u		2	ng		@		4	&h		o		None	ng		ô		1	g		o		None
吴		u	u		2	ng		@		4											g		o		None
吵	ch		ao		3	c		aau		2						s		ao		5	b&m&s	&y	o	u	None
吶	n		e		5	n		a&aa&eo	p&t	9	&n	w&y	e&u	l	None						d&t		o	tsu	None
吷	x	u	e		4	h	i	u	t	8											k&s		e	chi&tsu	None
吸	x		i		1	k&ng		a	p	7	h		u	p	None	c		ô	p	8	k	y	u	u	None
吹	ch	u	i		1	c		eoi		1&3	ch	w	i		None	x		uy		1	s		u	i	None
吺	d		ou		1																t		o	u	None
吻		u	e	n	3	m		a	n	5	m	w	u	n	None	v		â	n	6	b&f		u	n	None
吼	h		ou		3	h		aau&au		1&3	h	w	u		None	h		ô	ng	3	k		o&u	&u	None
吽	h		o	ng	1	h&ng		@&au	&ng	1&6	&h	&w	u	&m	None						&g		i&o&u	n&u	None
吾		u	u		2	ng		@		4			o		None	ng		o		1	g		o		None
吿	g		ao		4											c		ao		3	k		o	ku&u	None
呀		i	a		5			aa		1&3&6	h		a		None	nh		a		3	g&k		a		None
呁	j		u	n	4																k		i	n	None
呂	l		v		3	l		eoi		5	l	y	e		None	l		a		6	r	&y	o		None
呃			e		4			a&aa	k	7						nh		a	ch	7			a	i&ku	None
呄	g		e		2																k		o	ku	None
呅	m		ei		2	m		a	n	1											b&m		a&e&o&u	&i&n	None
呆	d		ai		1	d&ng		aai&oi		1&4	m&p&th		ay&o		None	ng		ô	c	7	b&g&h		a&o	i&u	None
呇	q		i		3																k		e	i	None
呈	ch		e	ng	2	c		i	ng	4	c		e	ng	None	tr		i	nh	2	t		e	i	None
呉		u	u		2																g		o		None
告	g		ao		4	g		ou&u	&k	3&7	k		o	&k	None						k		o	ku&u	None
呋	f		u		1																h		u		None
呌	j	i	ao		4	g	i	u		3						kh	i	êu		3	k	y	o	u	None
呍	h		o	ng	1		u	a	n	4											&g		i&o&u	&n&u	None
呎	ch		i		3	c		e	k	8	ch		e	k	None	x		ê	ch	7	s		e	ki	None
呏	sh		e	ng	1	s		i	ng	1											s	y	o	u	None
呐	n		e		5	n		aa&eo	p&t	9						n	o	i		3	d&t		o	tsu	None
呑	t		u	n	1						th		a	n	None						d&t		e&o	n	None
呒	f		u		3	m		@		4															
呓		i	i		4	ng		ai		6															
呔	d		ai		1	t		aai		1															
呕			ou		3			au		2															
呖	l		i		4	l		i	k	9															
呗	b		ei		5	b		aai		6															
员		iu	a	n	2		i	u	n	4															
呙	g	u	o		1	g	u	aa		3															
呚		u	e	n	5																				
呛	q	i	a	ng	1	c		oe	ng	1															
呜		u	u		1			u		1															
囤	d		u	n	4	d&t	&i	eo&u	n	4&6											d&t		o	n	None
囥	k		a	ng	4																k		o	u	None
囦		iu	a	n	1							y	e	n	None								e	n	None
囧	j	i	o	ng	3	g	u	i	ng	2											k	&y	e&o	i&u	None
囨	p	i	a	n	1																h		e	n	None
囩		i	u	n	2																				
囪	c		o	ng	1	c		oe&u	ng	1											s		o&u	&u	None
囫	h		u		2	f		a	t	7	h		o	l	None						k		o	chi&tsu	None
囬	h	u	i		2		u	i		4											k		a	i	None
园		iu	a	n	2		i	u	n	4						v	ư	ơ	n	2	&d&g&t		a&e	n	None
囮			e		2	&ng	&i	au&o		4		w	a		None						&k	&y	a&u	&u	None
囯	g	u	o		2	g	u	o	k	8											k		o	ku	None
困	k		u	n	4	k	u	a	n	3	k		o	n	None	kh		ô	n	3	k		o	n	None
囱	c		o	ng	1	c		oe&u	ng	1						s		o	ng	1	s		o&u	&u	None
囲	t		o	ng	1																&t		i&o	&u	None
図	t		u		2																t&z		o&u		None
围		u	ei		2		u	ai		4															
囵	l		u	n	2	l		eo	n	4															
圻	q		i		2	k&ng		a&ei	&n	4	&k		i&u	&n	None						g&k		i	&n	None
圼	n	i	e		4																				
圽	m		o		4																b&m		o	chi&tsu	None
圾	j		i		1	k&s		a&aa	p	7&8	k		u	p	None						g&s	&y	e&o&u	i&ku&u	None
圿	j	i	a		2																k		a&e	chi&tsu	None
址	zh		i		3	z		i		2	c		i		None	x	ơ	i		5	s		i		None
坁	zh		i		3	z		i		2											s		i		None
坂	b		a	n	3	b		aa	n	2	ph		a	n	None	ph		ă	ng	5	h		a	n	None
坃	x		u	n	1																				
坄		i	i		4																				
坅	q		i	n	3	&g	&i	a	m	2											g&k&s		a&i&o	n	None
坆	m		ei		2	f		a	n	4											b&f		a&u	i&n	None
均	j		u	n	1	&g&k	u	a	n	1&6	k	y	u	n	None	q	u	â	n	1	&k		i	n	None
坈	r		o	ng	3																				
坉	t		u	n	2	n&t	&i	a&u	n&ng	4											d&t		o	n	None
坊	f		a	ng	5	f		o	ng	1&4	p		a	ng	None	ph	ư	ơ	ng	2	b		o	u	None
坋	b		e	n	4	b&f		a	n	3&5&6						ph		â	n	1	b&h		o&u	n	None
坌	b		e	n	4	b		a	n	3&6	p	w	u	n	None						b&h		o&u	n	None
坍	t		a	n	1	t		aa	n	1	t		a	m	None						t		a&o	n	None
坎	k		a	n	3	h		a	m	1&2	k		a	m	None	kh		a	m	5	k		a	n	None
坏	h	u	ai		4	p	u	i		1&4	p		ay		None	h	o	ai		4	h		a	i	None
坐	z	u	o		4	c&z		o		5&6	c	w	a		None						z		a		None
坑	k		e	ng	1	h		@	ng	1	k		ay	ng	None	g		a	nh	1	k		o	u	None
坒	b		i		4	b		ai&ei		2&6											b&h		i		None
坓	j		i	ng	3																				
坔	d		i		4																				
坕	j		i	ng	1																				
坖	j		i		4																				
块	k	u	ai		4	f		aai		3											k		a	i	None
坘	d		i		3																				
坙	j		i	ng	1																k		e	i	None
坚	j	i	a	n	1	g		i	n	1											k		e	n	None
坛	t		a	n	2	t		aa	n	4															
坜	l		i		4	l		i	k	9															
坝	b		a		4	b		aa		3															
坞		u	u		4			u		2															
坟	f		e	n	2	f		a	n	4						v		u	n	1					
坠	zh	u	i		4	z	u	i		6															
壯	zh	u	a	ng	4	z		o	ng	3	c		a	ng	None	tr		a	ng	3	s		o	u	None
声	sh		e	ng	1	s		e&i	ng	1											s	&y	e&o	i&u	None
壱		i	i		1																		i	chi&tsu	None
売	m		ai		4																b&m		a	i	None
壳	k		e		2	h		o	k	8											k		a	ku	None
夆	f		e	ng	2	f		u	ng	1	p		o	ng	None						b&h		a&o&u	&u	None
夋	q		u	n	1																s	y	u	n	None
夽		i	u	n	3																				
夾	j	i	a		1	g		a&aa&e&i	p	8&9	h	y	e	p	None	g	i	a	p	7	k	&y	o	u	None
夿	b		a		1																h		a&e		None
奀			e	n	1	ng		a	n	1											b		o	u	None
奁	l	i	a	n	2	l		i	m	4															
奂	h	u	a	n	4			u	n	6															
妉	d		a	n	1																				
妊	r		e	n	4		i	a	m	4			i	m	None						n&z		i	n	None
妋	f		u		1																&f	&y	o&u	&u	None
妌	j		i	ng	4																s&z	&y	e&o	i&u	None
妎	h		ai		4	h		ai		6											g&k		a&e	i	None
妏		u	e	n	4																b&m		o&u	n	None
妐	zh		o	ng	1	z		u	ng	1											s	y	o&u	&u	None
妑	p		a		1						ph		a		None										
妒	d		u		4	d		ou		3	th	w	u		None	đ		ô		3	t&ts		o&u		None
妓	j		i		4	g		ei		6	k		i		None	k		i		6	g&k		i		None
妔	k		e	ng	1																				
妕	zh		o	ng	4																t	y	u	&u	None
妖		i	ao		1		i	u		1		y	o		None		y	êu		1		y	o	u	None
妗	j		i	n	4	k		a	m	5	k		u	m	None						g&k&s		a&e&i&o	n	None
妘		i	u	n	2		u	a	n	4													u	n	None
妙	m	i	ao		4	m	i	u		6	m	y	o		None	d	i	êu		4	b&m	y	o	u	None
妚	f		ou		3																h		a&u	i&u	None
妛	ch		i		5																s		i		None
妜		iu	e		4																				
妝	zh	u	a	ng	1	z		o	ng	1	c		a	ng	None	tr		a	ng	1	s	&y	o	u	None
妞	n	i	u		1	n		au		2											n&t&z	y	u	&u	None
妟		i	a	n	4																		a&e	n	None
妡	x		i	n	1																k		i&o	n	None
妢	f		e	n	2	f		a	n	4											b&h		u	n	None
妣	b		i		3	b		ei		2	p		i		None						h		i		None
妤		i	u		2		i	u		4												y	o		None
妥	t	u	o		3	t		o		5	th		a		None	th	o	a		5	d&t		a		None
妦	f		e	ng	1	f		u	ng	1											h		o&u	&u	None
妧		u	a	n	4							w	a	n	None						g		a&e	n	None
妨	f		a	ng	2	f		o	ng	4	p		a	ng	None						b		o	u	None
妩		u	u		3	m		ou		5															
妪		i	u		4		i	u		2															
妫	g	u	i		1	g	u	ai		1															
孚	f		u		2	f		u		1	p	w	u		None						f		u		None
孛	b		ei		4	b	&u	i&u	&t	6&9	ph		ay		None	b		u	t	8	b&h		a&o	i&tsu	None
孜	z		i		1	z		i		1	c		a		None						s		i		None
孝	x	i	ao		4	h		aau		3	h	y	o		None	h	i	êu		3	k	&y	o	u	None
孞	x		i	n	4																s		i	n	None
宊	t		u		1						k		a		None						k&t		a&o	&tsu	None
宋	s		o	ng	4	s		u	ng	3	s		o	ng	None	t		ô	ng	3	s		o	u	None
完		u	a	n	2		i	u	n	4		w	a	n	None	h	o	a	n	2	k		a	n	None
宍	r		ou		4		i	u	k	9											n		i	ku	None
宎		i	ao		3	&m	i	u		2&5												&y	e&o	u	None
宏	h		o	ng	2		u	a	ng	4	k		oy	ng	None						k		o	u	None
宐		i	i		2																g		i		None
宑	j		i	ng	3																s	&y	e&o	i&u	None
宒	zh		u	n	1																t	y	u	n	None
寽	l		v		4																r		i	chi&n	None
対	d	u	i		4																t&ts		a&u	i	None
寿	sh		ou		4	s		au		6						th		o		4	s&z	&y	u	&u	None
尨	m		a	ng	2	m&p		o&u	ng	4	p		a&o	ng	None						b		o	u	None
