[																									
]																									
㢁	ch		i		3	c		i		2															
㢂		i	a	n	3	z		i	m	5															
㢥	d		o	ng	4	d		u	ng	6															
㢲	x		u	n	4	s		aa&eo	n	1&3															
㢳	l		u		2	l		ou		4															
㢴						s		ai		1															
㢵	x	i	e		2	h&s		i	p	8															
㢶	b		i		4	b		a	t	9															
㢷																									
㣚	t		o	ng	3	t		u	ng	2&4															
㣛	t		a		4	d		a	p	9															
㣜	x		i	ng	2	h		@	ng	4															
㣝	s		o	ng	1	s		u	ng	1															
㣞	d	u	o		2	d	i	u	t	9															
㣟	x		i		4	h		ei		3															
㣠	t		ao		1	t		ou		4															
㣡																									
㤍	q	i	ao		1	d&h&t&z	&i	au&u		1&2&4&5&6															
㤎	g		e		1	g		o		1															
㤗																									
㤙						z		aa	n	1															
㤚	h		a	ng	2	h		@	ng	2&4															
㤛	n		i	n	2	z		aa	m	6															
㤜	j	u	e		2	&k	i&u	aa&u	t	8&9															
㤝	ch		o	ng	1	c		u	ng	1															
㤞	ch		a		4	c		aa		3															
㤡	l		i		4	l		ai		6						s		ê	t	8					
㤢		i	u		4	z		u	k	7															
㤤		i	u		2	z	i	u		4															
㤥	h		ai		4	h		oi		6															
㤦	l		i		4	l		ei		6															
㤧	h		ou		2	h		au		4															
㤨	g		o	ng	3	g		u	ng	2															
㤬	h	u	i		4		u	ai		6															
㤭						g	i	u		1															
㤺	h	u	a	ng	3	&f	&u	o	k&ng	2&9															
㦳																									
㧁	q		u		4	h		eoi		3															
㧂	t	i	a	n	2	t		i	n	4															
㧘	z		i		4	z		i		3															
㧡	h		ai		4	h		oi		6															
㧢		i	i	n	1	z		aa	n	1&5															
㧣	zh		u		1	z	i	u		1&3															
㧤	ch		o	ng	4	c		u	ng	3															
㧥	x	i	a	n	3	s		i	n	2															
㧦	x	u	a	n	4	g&h	i&u	aa&u	n&ng	1&3															
㧧						s		o		1&3															
㧨	q	i	u		2	k		au		4															
㧩	p		ei		4	p	u	i		3															
㧪	g	u	i		3	g&ng	&u	aai		2&4															
㧫			er		2	z		i		4															
㧮	h		u		1	b&f		a&aa&ou	&k&t	6&7&9															
㧯	l		ao		3	l		ou		5															
㧰	l		i		4	l		i	k	9															
㧱	ch		e	n	4	n&z		aa&au&u	&k	2&4&9															
㪃	h		e		2	h		o		1															
㪄	f		u		2	f		aa	t	7															
㪅						g&s		aa&i	ng	1&3															
㪆	d		i		3	d		ai		2															
㪵	b		a	n	4	b		u	n	3															
㪼	k		e		3	h		o		2															
㪽	s	u	o		3	s		o		2															
㫆																									
㫛	g	u	a	ng	4	g	u	o	ng	2															
㫜	t		a	n	3	t		aa	n	2															
㫝	d		i		1	d		ai		1															
㫞						t&z		au&ou		1&2															
㫟		i	a	n	2	z	i	u	n	4															
㫠																									
㫡						d		u	ng	1															
㫢	q		u		4	h		eoi		3															
㫣																									
㫤	ch		a	ng	3	c&z		o&ou&u	&k&ng	2&6&9															
㭑	m		ei		4	m	u	i		6															
㭒	s		i		4	z		i		2&6															
㭓	b	i	a	n	4	b		i	n	6															
㭔	l		u		2	l		ou		4															
㭕	q		u		1	k		eoi		1															
㭖																									
㭗																									
㰣	z		i		1	z		i	&k	3&7															
㰤	h		e		1	k		aa		3															
㰥	x		i		4		u	aai		3															
㰦	q		u		4	h		eoi		3															
㰧	h		ai		1	h		ai&oi		1&6															
㰨	x	i	a		1	h		ei		1															
㱒						h&s		o&oe	&ng	1&5															
㱓																									
㱔	x	i	e		1	s		e		1															
㱞		i	i		4	k		aa	p	7															
㱟	p		i		1	p		ei		1															
㱠	k		u		1	f		u		1															
㲋	ch	u	o		4	c		oe	k	8															
㲒	b		ao		4	b		ou		6															
㳖		i	i		1	z		i		1															
㳗	ch		ai		4	c&z		a&aa	&k&t	3&8															
㳘	ch		o	ng	1	c		u	ng	1															
㳙	x	u	a	n	4	g&z	i	u	n	1&5															
㳚	x		u		4	&l	&u	aa&eo	t	9															
㳛		i	u		2	z	i	u		4															
㳜	x	i	u		1	z		aau		1															
㳝						h		@	ng	1															
㳞						c		u	ng	1															
㳠	t		a		4	t		aa	t	8															
㳡	g	u	o		1	g	u	o		1															
㳢																									
㳣																									
㶫	l	i	ao		3	l	i	u		4&6															
㶬	m		o		4	m		u	t	9															
㶭		i	ou		3	&z		aai&aau&ai		1&2															
㶮						s	i	u		1															
㶯	l	i	u		4	g&l		aau		3&6															
㶰	h		a	n	2	h		a	m	4															
㶱																									
㶲		i	o	ng	4	z		u	ng	6															
㸖	q		u		1	k		eoi		1															
㸛	sh		ao		2	s	i	u		4															
㸰	t	u	o		2	t		o		4															
㸱	t	u	o		2	t		o		4															
㸲	z	u	o		2	z		o	k	8															
㸳	l		i	ng	2	l		i	ng	4															
㸴																									
㹫		i	i		2	t&z		aai&i		4															
㹬	sh		i		3	s		i		2															
㹭		i	i		4	z		aai		6															
㹮	m		o		4	m		o&ou	&k	6&9															
㹯						z		aau		1						h	ư	ơu		1					
㹰																									
㺱	r		e	ng	2	z		i	ng	4															
㺷	x		u		4	s		eo	t	7															
㺹	b	i	a	n	4	b		i	n	6															
㺺	m		ao		4	m		ou		6															
㺻																									
㺼																									
㺽																									
㺾																									
㼉	zh		e	n	4	z		a	m	6															
㼊	t		u	n	2	t	i	u	n	4															
㼚	g		a	ng	1	g		o	ng	1															
㼛	x		i	ng	2	z		i	ng	4															
㽘	g		a	ng	3	g		o	ng	1															
㽙	j		u	n	4	z		eo&oe	n&ng	3&6															
㽚	ch		i		4	c		i	k	7&8															
㽷	sh	u	i		4	s		eoi		3															
㽸	ch		e	n	2	c		aa	m	4															
㽹	f		a	n	3	f		a	n	3															
㽺	j		i		2	g		a	p	7															
㽻	zh		i		1	z		i		1															
㽼																									
㿞	m		ao		4	m		ou		6															
㿫	b		i		4	b&m		aa&ei	&t	3&6&9															
㿬	b		a		1	b		aa	&t	1&9															
㿼		i	a	n	2	z		i	n	4															
㿽	x		i		1	g&h		aai		1&4															
䀕	zh		e	n	4	z		aa	m	6															
䀖	t	i	a	n	1	t		i	n	1															
䀗	j	u	e		2	k	i	u	t	8															
䀘	x	i	e		2	h		aai		4															
䀙	q		i		4	c		ai		3															
䀚			a	ng	2	ng		au&o	&ng	4															
䀛	m		ei		4	m	&u	aa&i	&t	6&9															
䀜	g		u		3	f		aa	t	7															
䀝																									
䀞	t		ao		1	t		ou		1															
䂇	n	i	u		3	n		aau		2															
䂚		i	ao		2	ng		au		4															
䂛		i	u		2	z	i	u		4															
䂜	b		a	ng	4	b&p		a&aa	ng	1&5															
䂝	j	i	e		2	z		a	k	9															
䂞	zh		e		4	z		e		3															
䃽	g	u	i		3	g	u	ai		2															
䃾	b		i		3	b		ei		2															
䃿	f		u		1	f&h		aa&u		1															
䄀	h	u	o		4		u	o		6															
䄮	f		u		1	f		u		1															
䄯	j	i	a	n	3	g&z		i	n	2															
䄰		i	a		2	f&ng		aa&o	&ng	2&4															
䄱	f		a	ng	1	f		o	ng	1															
䄲	r	u	i		4	c		eoi		4															
䄳	x	i	a	n	1	c&s		i	n	1															
䄴																									
䄵																									
䆓			e		4	z	i	u	n	5															
䆔	ch		o	ng	1	c&l		u	ng	1															
䆕		iu	e		4	k	i	u	t	8															
䆖	h		o	ng	2		u	a	ng	4															
䇅	f		a		2	f		a	t	9															
䇆																									
䇖		i	u	n	3		u	a	n	5															
䉺	h		o	ng	2	h		@	ng	2															
䊶	zh		e	n	4	z		aa	n	5&6															
䊷						z		i		1						ch		ai		2					
䊸						h&z	&i	eoi&u		1															
䊹						c		i	m	1															
䌶						z		i		1															
䍂		i	u		2	z	i	u		1															
䍑	h		a	n	3	h		o	n	2&3															
䍒	m		ou		3	m		aau&ou		4&5															
䍓	h		u		4	&ng		aa&u		4&6															
䍔	g		o	ng	1	&g	u	aa	ng	1&4															
䎛																									
䎟			er		2	h&z		ei&i		3&4															
䎠			er		2	n&z		i&o		4&6															
䎢	q		i		3	h		a	t	7															
䏞	m		o		4	m		u	t	9															
䏟	b	i	e		2	b		i	t	8															
䏠	q		i		4	z		aa	p	7															
䏡	sh		i		4	c&f&s&t		e&eoi&i&o&u	&n	2&3&6															
䏢	b		i		3	b		ei		2															
䏣	j	u	e		2	c&z		eoi		1&3															
䏤	s		i		4	s		ei&i		3															
䏥						t		aa	m	1															
䑒																									
䑡						c&d		aa&o	&k	1&9															
䑢						d&z		aa&ou		1&3															
䑣	ch		e	n	1																				
䒊	x		i		1	h		aai		4															
䒕	x	i	ao		3	s	i	u		2															
䒖	x		i	n	4																				
䒗	q		i		4	g&h		aa&ei	&t	3&7															
䒘						s		eoi		1															
䒙																									
䖎	x	i	a		2																				
䖏	ch		u		3	c	i	u		3&5															
䖞	zh		ou		3	z		au		2															
䖟	m		a	ng	3	m		o	ng	4															
䖠		iu	a	n	2	z	i	u	n	4															
䘏	x		u		4	s		eo	t	7															
䘜						g		a	n	1															
䘝		i	i		4	z		i	k	9															
䘞																									
䙲						c		e&i	n&ng	1															
䚮	r		e	ng	2	z		i	ng	4															
䚯	t		ao		3	t		ou		2															
䚰	p		i		3	p		ei		2															
䜪	q	i	u		2																				
䟓	ch		e	ng	1	d		i	ng	1															
䟔	f		u		4	f		u		6															
䡂	j	i	u		1																				
䡃	l		i		4	l		i	k	9															
䡄																									
䢐	c		u		2	c		ou&u	&k	4&9															
䢑	d		i		3																				
䢻	ch		e	n	2	s		a	n	4															
䢼	g		o	ng	1	c&g		u	ng	1															
䢾	x	i	a	n	3																				
䢿			a	n	1			o	n	1															
䣀	g	u	i		3	ng		aai		4															
䣁		i	u		3	z	i	u		5															
䣂	l		ei		3	l		oi		6															
䣥	b		i		3	b		ei		2															
䣦	l		ei		4	l		aai&eoi		6															
䧄	g		e		4	&g		aa&o	k	7&8															
䧅		i	i		2	z		i		4															
䧆	h		o	ng	2	h		@	ng	4															
䧇		i	i		1	z		i		1															
䧈																									
临	l		i	n	2	l		a	m	4															
举	j		u		3	g		eoi		2											k	y	o		None
乗	ch		e	ng	2																s&z	y	o	u	None
乹	g		a	n	1	g		o	n	1											k		a&e	n	None
乺	s	u	o		3																				
乻		i	u		2																				
乼	c	u	i		5						c	w	u	l	None										
亭	t		i	ng	2	t		i	ng	4	c		e	ng	None	đ		i	nh	2	t	&y	e&i&o	i&n&u	None
亮	l	i	a	ng	4	l		oe	ng	6	l	y	a	ng	None						r	y	o	u	None
亯	x	i	a	ng	3																k	&y	o	u	None
亰	j		i	ng	1																k	&y	e&i&o	i&n&u	None
亱		i	e		4																	y	a		None
亲	q		i	n	1	c		a	n	1															
侮		u	u		3	m		ou		5	m		o		None						b		u		None
侯	h		ou		2	h		au		4&6	h	w	u		None	h		âu		4	k		o	u	None
侰	j	i	o	ng	3																				
侱	ch		e	ng	3											r		i	nh	2					
侲	zh		e	n	4	z		a	n	3	c		i	n	None						s		i	n	None
侳	z	u	o		4	c&z		o		3&6											s		a		None
侴	ch		ou		3																t	y	u	u	None
侵	q		i	n	1	c		a	m	1	ch		i	m	None	x		â	m	1	s		i	n	None
侶	l		v		3	l		eoi		5	l	y	e		None	l	ư	a		3	r	&y	o		None
侷	j		u		2	g		u	k	9											g&k	&y	o	ku	None
侸	sh		u		4																				
侹	t		i	ng	3	t		i	ng	2&5											t&z	&y	e&o	i&u	None
侺	sh		e	n	4																s&z		i	n	None
侻	t	u	i		4	t	i	u	t	8	th		a	l	None						t		a&e	&chi&i&tsu	None
侼	b		o		2											b		u	t	8	b&h		o	chi&tsu	None
侽	n		a	n	2																d&n		a	n	None
侾	x	i	ao		1																k	&y	o	u	None
便	b	i	a	n	4	b&p		i	n	4&6	p&ph	y	e	n	None	t	i	ê	n	4	b		e&i	n	None
俀	t	u	i		3																t		a&e	&i	None
俁		i	u		3		i	u		5		y	u		None						g		u		None
係	x		i		4	h		ai		6	k	y	ey		None	h		ê		4	k		e	i	None
促	c		u		4	c		u	k	7	ch		o	k	None	x		u	c	7	s		o	ku	None
俄			e		2	ng		o		4&5			a		None						g		a		None
俅	q	i	u		2	k		au		4	k	w	u		None						g&k	&y	u	&u	None
俆	x		u		2																s&z	y	o		None
俇	g	u	a	ng	4	g&h	&u	@&aa&o	ng	1&6											g&k	&y	a	u	None
俈	k		u		4																k		o	ku	None
俉		u	u		3	ng		@		6			o		None						g		o		None
俊	j		u	n	4	z		eo	n	3	c	w	u	n	None	t	u	â	n	3	s	y	u	n	None
俋		i	i		4		i	a	p	7											&t&z	y	u	u	None
俌	f		u		3						p		o		None						f		u		None
俍	l	i	a	ng	2	l		oe	ng	4											r	&y	o	u	None
俎	z		u		3	z		o		2	c		o		None						s	&y	o		None
俏	q	i	ao		4	c	i	u		3	s		o		None						s		e	u	None
俐	l		i		4	l		ei		6	l		i		None	l	ơ	i		4	r		i		None
俑		i	o	ng	3		i	u	ng	2		y	o	ng	None	d		o	ng	6	&t	&y	o&u	u	None
俒	h		u	n	4																g&k		a&o	n	None
俓	j		i	ng	4	g		i	ng	3	k	y	e	ng	None						g&k	&y	a&e	i&n&u	None
俔	q	i	a	n	4		i	i	n	5	h	y	e	n	None						k		e	n	None
俕	s		a	n	4																				
俖	p		ei		3																h		a&e	&i	None
俗	s		u		2	z		u	k	9	s		o	k	None	t		u	c	8	z		o	ku	None
俘	f		u		2	f		u		1	p	w	u		None						f		u		None
俙	x		i		1	h		ei		1											k		a&e&i	&i	None
俚	l		i		3	l		ei		5	l		i		None	l		ai		3	r		i		None
俛	f		u		3	f&m		i&u	&n	2&5	m	y	e	n	None						b&f&m		e&u	&n	None
俜	p		i	ng	1	p		i	ng	1											b&h	&y	e&o	i&u	None
保	b		ao		3	b		ou		2	p		o		None	b		ao		5	h		o	&u	None
俞		i	u		2		i	u		4												y	u		None
俟	q		i		2	k&z		ei&i		4&6	k&s		a&i		None						s		i		None
俠	x	i	a		2	h		a&aa	p	9	h&k	y	e	p	None	h	i	ê	p	8	k	y	o	u	None
信	x		i	n	4	s		eo	n	3	s		i	n	None	t		i	n	3	s		i	n	None
俢	x	i	u		1																s	y	u	u	None
俣		i	u		3		i	u		5			o		None										
俤	d		i		4																				
俥	ch		e		1																				
俦	ch		ou		2	c		au		4															
俧	zh		i		5																				
俨		i	a	n	3		i	i	m	5															
俩	l	i	a		3	l		oe	ng	5															
俪	l		i		4	l		ai		6															
俫	l		ai		2																r		a	i	None
俬	s		i		5	s		i		1															
俭	j	i	a	n	3	g		i	m	6															
兗		i	a	n	3		i	i	n	5		y	e	n	None								e	n	None
兘	sh		i		3																s		i		None
兙																									
兪		i	u		2		i	u		6		y	u		None							y	u		None
兹	z		i		1	z		i		1											s&z		i		None
养		i	a	ng	3		i	oe	ng	5															
冑	zh		ou		4	z		au		6											t	y	u	u	None
冒	m		ao		4	m		a&ou	&k	6&9	m		o	&k	None	m		ao		4	b		o	u	None
冟	sh		i		4																				
冠	g	u	a	n	1	g		u	n	1&3	k	w	a	n	None	q	u	a	n	3	k		a	n	None
凁	sh		u		4																				
凂	m		ei		3																b		a	i	None
凃	t		u		2																				
凾	h		a	n	2																k		a	n	None
剃	t		i		4	t		ai		3	ch		ey		None						t		e	i	None
剄	j		i	ng	3	g		i	ng	2	k	y	e	ng	None						k		e	i	None
剅	l		ou		2																r&t&ts		o&u	&u	None
剆	l	u	o		3																r		a		None
則	z		e		2	z		a	k	7	ch		i&u	k	None	t		ă	c	7	s		o	ku	None
剈		iu	a	n	1																				
剉	c	u	o		4	c		o		3	c	w	a		None						s		a		None
削	x	u	e		1	s		oe	k	8	s		a	k	None	t	ư	ơ	c	7	s	&y	a&o	ku&u	None
剋	k		e		4	h		a&aa	k	7	k		u	k	None						k		o	ku	None
剌	l		a		2	l		aa	t	9	l		a	l	None						r		a	tsu	None
前	q	i	a	n	2	c		i	n	4	c		e	n	None	t	i	ê	n	2	s&z		e	n	None
剎	sh		a		1	c&s		aa	t	8											s		a&e	chi&tsu	None
剏	ch	u	a	ng	4																s	&y	o	u	None
剐	g	u	a		3		u	aa		2															
剑	j	i	a	n	4	g		i	m	3															
勀	k		e		4																k		o	ku	None
勁	j		i	n	4	g		i	ng	3&6	k	y	e	ng	None	c		ư	ng	3	k		e	i	None
勂	g		ao		4																g&k		o	u	None
勃	b		o		2	b		u	t	9	p		a	l	None	b		ô	t	8	b&h		o	tsu	None
勄	m		i	n	3	m		a	n	5											b		i	n	None
勅	ch		i		4	c		i	k	7	ch		i	k	None						t	y	o	ku	None
勆	l		a	ng	2																r		o	u	None
勇		i	o	ng	3		i	u	ng	5&6		y	o	ng	None	d		u	ng	6		y	u	u	None
勈		i	o	ng	3																	y	o	u	None
勉	m	i	a	n	3	m		i	n	5	m	y	e	n	None	m	i	ê	n	6	b		e	n	None
勊	k		e		4																				
勋	x		u	n	1	f		a	n	1															
匍	p		u		2	p		ou		4	ph		o		None	b		o		2	h		o		None
匧	q	i	e		4						h	y	e	p	None						k	y	o	u	None
匨	z		a	ng	1																z		o	u	None
匩	k	u	a	ng	1																k	y	o	u	None
匽		i	a	n	3		i	i	n	2			e	n	None								e	n	None
南	n		a	n	2	n		aa	m	4	n		a	m	None	n		a	m	1	d&n		a	n	None
単	d		a	n	1																t		a	n	None
卤	l		u		3	l		ou		5											s		e	i	None
卻	q	u	e		4	k		oe	k	8	k		a	k	None	kh	ư	ơ	c	7	k	y	a	ku	None
卼		u	u		4	ng		a	t	9											g		o	chi&tsu	None
卽	j		i		2	z		i	k	7	c		u	k	None						s	&y	o	ku	None
厖	p		a	ng	2	m&p		o	ng	4	p		a	ng	None						b		o	u	None
厗	t		i		2																d&t		a&e	i	None
厘	l		i		2	l		ei		4	c&l		e&i	&n	None	l		i		1	r&t		e&i	n	None
厙	sh		e		4	s		e		3											s	y	a		None
厚	h		ou		4	h		au		5	h	w	u		None						k		o	u	None
厛	t		i	ng	1											s		a	nh	5					
叙	x		u		4	z		eoi		6											z	y	o		None
叚	j	i	a		3																g&k		a&e		None
叛	p		a	n	4	b		u	n	6	p		a	n	None	b		a	n	4	b&h		a	n	None
叜	s		ou		3																				
叝	g		ao		4																k		o	u	None
,																									
咞	x	i	a	n	4																				
咟	h	u	o		4																k		a	ku	None
咠	q		i		4	c		a	p	7	c		i	p	None	ngh	i	ê	n	4	&s	y	u	u	None
咡			er		4	&m	&i	ai&i		1&4&6											n&z		i		None
咢			e		4	ng		o	k	9			a	k	None	ng		a	c	8	g		a	ku	None
咣	g	u	a	ng	1											q	u	a	ng	2	k		o	u	None
咤	zh		a		4	z		aa		1	th		a		None						t		a&o		None
咥	x		i		4	d&h&z		a&ei&i	&t	3&9	h		uy		None	ch	ô	i		3	k&s&t		e&i	&tsu	None
咦		i	i		2		i	i		2&4											&d&k&t		a&i	&i	None
咧	l	i	e		5	l		e		2&4						l		a	c	7	r		e	chi&tsu	None
咨	z		i		1	z		i		1	c		a		None						s		i		None
咩	m	i	e		1	m		e		1											b&m		i		None
咪	m		i		1	m		ai		1&5&6											b		e&i	&i	None
咫	zh		i		3	z		i		2	c		i		None						s		i		None
咬		i	ao		3	ng		aau		5	k	y	o		None	r		ao		1	&g&k	&y	o	u	None
咭	j		i		1	g&k		a&aa&i	t	7						g		ă	t	7	g&k		a&e&i	chi&tsu	None
咮	zh		ou		4	z	&i	au&u		1&3						ch		au		1	s&t&ts	&y	o&u	&u	None
咯	g		e		1	g&l		aa&o	&k	1&3&8	k		a	k	None	kh		a	c	8	k		a	ku	None
咰	sh		u		4																s	y	u	chi&n&tsu	None
咱	z		a	n	2	z		aa		1											s	&y	a	&chi&tsu	None
咲	x	i	ao		4																s	y	o	u	None
咳	h		ai		1	h&k		a&aai&oi	&t	1&3&4&7	h		ay		None	c		ay		1	g		a	i	None
咴	h	u	i		1																k		a&e	&i	None
咵	k	u	a		3																k		e&u	&u	None
咸	x	i	a	n	2	h		aa	m	4	h		a	m	None						g&k		a&e	n	None
咹			e		4	h		o	n	1								ă	n	1			a	chi&n&tsu	None
咻	x	i	u		1	&h	&i	au&eoi		1&2	h	y	u		None	h	i	u		1	k	&y	o&u	&u	None
咼	g	u	o		1	&g	u	aa		1&3	k	w	ay		None		o	a		2	k		a	&i	None
咽		i	a	n	4		i	i	n&t	1&3&8		&y	e&i	l&n	None	nh		ă	n	2			e&i	n&tsu	None
咾	l		ao		3											l		ao		3	r		o	u	None
咿		i	i		1		i	i		1			i		None								i		None
哀			ai		1			oi		1			ay		None			ai		1			a	i	None
品	p		i	n	3	b		a	n	2	ph	w	u	m	None	ph		â	m	5	h		i&o	n	None
哂	sh		e	n	3	c&s		a&aai	&n	2&3	s		i	n	None						s		i	n	None
哃	t		o	ng	2						t		o	ng	None	đ		u	ng	2	t&z		o&u	&u	None
哄	h		o	ng	1	h		@	ng	2&3&6	h		o	ng	None	h		o	ng	4	k		o	u	None
哅	x	i	o	ng	1	h		@	ng	1											k	&y	o&u	&u	None
哆	d	u	o		1	c&d		e&i&o		1&2	ch		i		None	đ		ơ		3	s&t	&y	a&i		None
哇		u	a		5		u	aa		1		w	a		None		o	a		2		&w	a&e	&i	None
哈	h		a		1	h		aa		1	h		a	p	None	h		o	p	7	g&s		o	u	None
哉	z		ai		1	z		oi		1	c		ay		None	t		ai		1	s		a	i	None
哊		i	ou		4																		i	ku	None
哋	d	i	e		4	d		ei&i		2&4&6											t		e	tsu	None
哌	p		ai		4																				
响	x	i	a	ng	3	h		@	ng	2						h	ư	ơ	ng	5	k	y	o	u	None
哎			ai		1			aai&ai		1&3											g		a	i	None
哏	g		e	n	2	g		a	n	1						g		ă	n	3	k		o	n	None
哐	k	u	a	ng	1																				
哑		i	a		3			aa		1&2															
哒	d		a		1	d		aa	t	9															
哓	x	i	ao		1	h	i	u		1															
哔	b		i		4	b		a	t	7															
哕	h	u	i		4		i	u	t	9															
哖	n	i	a	n	5																				
哗	h	u	a		1		u	aa		1&4															
哘	x		i	ng	5																				
哙	k	u	ai		4	f		aai		3															
哚	d	u	o		3	d		o&oe		1&2															
哛	f		e	n	1																				
哜	j		i		4	c		ai		6															
哝	n		o	ng	2	n		u	ng	4															
哞	m		ou		1	m		au		1&4															
哟		i	o		1		i	o		1															
囿		i	ou		4		i	au		6		y	u		None							y	u	u	None
圀	g	u	o		2																k		o	ku	None
型	x		i	ng	2		i	i	ng	4	h	y	e	ng	None						k		e	i	None
垌	d		o	ng	4	d&t		u	ng	6	t		o	ng	None	đ		ô	ng	2	t&ts		o&u	&u	None
垍	j		i		4																				
垎	h		e		4																				
垏	l		v		4																r		o	chi&tsu	None
垐	c		i		2																s&z	&y	i&o	&ki&u	None
垑	ch		i		3																				
垒	l		ei		3	l		eoi		5															
垓	g		ai		1	g		oi		1	h		ay		None	g		ay		1	g&k		a	i	None
垔		i	i	n	1		i	a	n	1											s&t&z	&y	o&u	&u	None
垕	h		ou		4	h		au		5	h	w	u		None						k		o	u	None
垖	d	u	i		1																				
垗	zh		ao		4	z	i	u		6											d&t		e	u	None
垘	f		u		2																b&h		o&u	ku	None
垙	g	u	a	ng	1																k		u	u	None
垚		i	ao		2		i	u		1&4											g		e	u	None
垛	d	u	o		3	d		o		2											d		a		None
垜	d	u	o		3	d		o		2											d		a		None
垝	g	u	i		3	g	u	ai		2											k		i		None
垞	ch		a		2	c		aa		4	th		a		None						d&t		a		None
垟		i	a	ng	2		i	oe	ng	4												y	o	u	None
垠		i	i	n	2	ng		a	n	4			u	n	None	h		ă	n	2	g		i&o	n	None
垡	f		a		2																b&h		a&o	chi&tsu	None
垢	g		ou		4	g		au		3	k	w	u		None	c		au		3	k		i&o&u	&ku&u	None
垣		iu	a	n	2			u	n	4		w	e	n	None								e	n	None
垤	d	i	e		2	d		i	t	9	c		i	l	None						t		e	tsu	None
垥	x	i	e		2																k		e&o	u	None
垦	k		e	n	3	h		a	n	2															
垧	sh		a	ng	3																k	&y	e&o	i&u	None
垨	sh		ou		3																s	&y	u		None
垩			e		4			o	k	8											s	&y	e&o	i&u	None
垪	b		i	ng	5																				
垫	d	i	a	n	4	d		i	n	6															
垬	h		o	ng	2																k	y	o	u	None
垭		i	a		1																				
垮	k	u	a		3	k	u	aa		1						kh	o	ai		1					
垯	d		a		5																				
垰	k		a		5																				
垱	d		a	ng	4																				
垲	k		ai		3	h		oi		2															
垳	h		a	ng	5																				
垴	n		ao		3																				
垵			a	n	3		&i	a&i	m	1&2								a	ng	1					
