[																									
]																									
㠩						f		o	ng	1															
㠴	r		e	n	4	z		aa	n	6															
㠵	h	u	a	ng	1	f		o	ng	1															
㠶	f		a	n	2	f		aa	n	4															
㡯	zh		ai		2	d&s&z		a&aa&o&ou	&k&m	2&6&9&9															
㡰		i	u		3	z	i	u		5															
㡱	j	i	u		3	g&k		aau		3&3															
㢟	ch		a	n	1	c		i	n	2															
㢨	h		a	n	4	h		o	n	6															
㢩	d		i		4	d&t	&i	i&u	&k&m	3&4&7															
㢪								u		1															
㢫																									
㣉						g		u	ng	1															
㣕																									
㣻		i	i		4	ng		ai		6															
㣼	r		e	n	3	z		aa	n	2															
㣾	ch		a		4	c		aa		3															
㣿	zh	u	o		2	c&n&z	&i	oe&u	&k	5&8&8															
㧆	j		i	n	1	g		aa	n	1															
㧇	m		ao		3	m		ou		5															
㧈		i	i	n	3	z		aa	n	5															
㪲																									
㪳																									
㫃		i	a	n	3	z		i	n	2															
㫐		i	ao		3	m	i	u		5															
㫑	zh		i		3	s&z		i		2&4															
㬰		i	u		2	z	i	u		4															
㭁	r		e	ng	2	z		i	ng	4															
㱏	zh		e	ng	4	z		i	ng	6															
㱙	x	i	u		3	b&g&l&n	&u	aa&aai&aau&eoi		2&2&5&6															
㲌	n		e	ng	4	n		i	ng	6															
㲽	n	i	a	n	4	z		i	n	2															
㲿		u	a	ng	3		u	o	ng	2															
㶡	d		ai		4	f		o		2															
㶢																									
㸨	j	i	u		1	g&k		aau		1&1															
㺨	s		i		1	s		i		1															
㺩	j	i	u		4	g		au		6															
㺪	p		u		2	l&p		o&u	k&ng	4&8															
㺫	q	i	u		2	&k		aau		3&4															
䂖	sh		i		2	s&z		e&i	&k	2&9															
䇂	q	i	a	n	1	h		i	n	1															
䏌	q		i		4	ng		aa	t	9															
䏍		iu	a	n	4	z	i	u	n	3															
䒑	c		ao		3	c		ou		2															
䖈	n	v	e		4	z		oe	k	9															
䢴						c		i	n	1															
䦻	z		i		3	z		i		2															
丞	ch		e	ng	2	s		i	ng	4	s		u	ng	None	th	ư	a		2	s&z	y	o	u	None&None
丟	d	i	u		1	d	i	u		1&6	c	w	u		None						t	y	u	&u	None&None
丠	q	i	u		1																	y	u	u	None
両	l	i	a	ng	3	l		oe	ng	5											r	y	o	u	None
丢	d	i	u		1	d	i	u		1&6						đ	i	êu		1	t	y	u	&u	None&None
乑		i	i	n	2																g		i&o	n	None&None
乒	p		i	ng	1	b&p		i	ng	1&1											h		e	i	None
乓	p		a	ng	1	b&p		a&o	m&ng	1&1											h		a	u	None
乔	q	i	ao		2	k	i	u		4															
乨	sh		i		3																s		i		None
乩	j		i		1	g		ei		1											k		e	i	None
乪	n		a	ng	2	k		e	k	9											d&n		o	u	None&None
乫	j	i	a		1						k		a	l	None										
乬	j		u		4						k		e	l	None										
乭	sh		i		2						t		o	l	None										
乮	m		ao		3																				
乯	h		u		1																				
买	m		ai		3	m		aai		5															
争	zh		e	ng	1	z		a&aa	ng	1&1											s		o	u	None
亘	g		e	n	4						h&s	&w	a&e	n	None&None						k&s		a&e&o	n&u	None&None&None
亙	g		e	n	4	g		a	ng	2	k		u	ng	None	c		ă	ng	5	k		o	u	None
亚		i	a		4	&ng		aa		3&3															
交	j	i	ao		1	g		aau		1	k	y	o		None	g	i	ao		1	&k	&y	o	u	None&None
亥	h		ai		4	h		oi		6	h		ay		None	h	ơ	i		4	g&k		a	i	None&None
亦		i	i		4		i	i	k	9		y	e	k	None							&y	a&e	ki&ku	None&None
产	ch		a	n	3	c		aa	n	2															
仮	j	i	a		3						k&p		a	&n	None&None						k		a&e		None&None
仯	ch		ao		4																&s	&y	o	u	None&None&None&None
仰		i	a	ng	3	&ng	&i	o&oe	ng	5&5			a	ng	None	ng	ư	ơ	ng	6	&k	&y	o	u	None&None
仱	q	i	a	n	2																&g&k	&y	e&i&o	n&u	None&None&None&None&None
仲	zh		o	ng	4	z		u	ng	6	c	w	u	ng	None						t	y	u	u	None
仳	p		i		3	p		ei		2	p		i		None						b&h		i		None&None
仴		u	o		4																g		a	chi&tsu	None&None
仵		u	u		3	ng		@		5			o		None						g&k		o		None&None
件	j	i	a	n	4	g		i	n	6	k		e	n	None	k	i	ê	n	4	k		e	n	None
价	j	i	a		4	g		aai		3	k		ay		None	g	i	a		3	k		a	i	None
仸		i	ao		3																				
仹	f		e	ng	1																				
仺	c		a	ng	1																				
任	r		e	n	4		i	a	m	4&6			i	m	None	nh		â	m	4	n		i	n	None
仼		u	a	ng	2																	y	o	u	None
份	f		e	n	4	b&f		a	n	1&6						ph		â	n	2	h		i&u	n	None&None
仿	f		a	ng	3	f		o	ng	2	p		a	ng	None	ph		a	ng	5	b&h		o	u	None&None
伀	zh		o	ng	1	z		u	ng	1	c		o	ng	None						s	y	o&u	&u	None&None
企	q		i		3	k		ei		2&5	k		i		None	x		i		3	k		i		None
伂	p		ei		4																h		a	i	None
伃		i	u		2		i	u		4												y	o		None
伄	d	i	ao		4																t	y	o	u	None
伅	d		u	n	4	d		eo	n	6											d&t		o	n	None&None
伆		u	u		4																				
伇		i	i		4																	&y	a&e	ki&ku	None&None
伈	x		i	n	3	s		a	m	2											s		i	n	None
伉	k		a	ng	4	k		o	ng	3	h		a	ng	None						k		o	u	None
伊		i	i		1		i	i		1			i		None			y		1			i		None
伋	j		i		2	k		a	p	7	k		u	p	None							y	u	u	None
伌			ai		4																		a	&i	None&None
伍		u	u		5	ng		@		5			o		None	ng		u		6	g		o		None
伎	j		i		4	g		ei		6	k		i		None	k		i		6	g&k		i		None&None
伏	f		u		2	b&f		u	k	9&9	p	&w	o&u	&k	None&None&None	ph		u	c	8	b&f		u	ku&u	None&None&None
伐	f		a		2	f		a	t	9	p		e	l	None	ph		a	t	8	b		a	tsu	None
休	x	i	u		1		i	au		1	h	y	u		None	h	ư	u		1	&k	&y	u	&u	None&None
伒	j		i	n	4	g		a	n	3											k		i&o	n	None&None
伓	p		i		1																h		a&e&i	&i	None&None&None
伔	d		a	n	3																s&z		i	n	None&None
伕	f		u		1	f		u		1											h		u		None
伖	t		a	ng	3																d&t		o	&u	None&None
众	zh		o	ng	4	z		u	ng	3											g		i&o	n	None&None
优		i	ou		1		i	au		1												&y	u	&u	None&None
伙	h	u	o		3	f		o		2											k		a		None
会	h	u	i		4		u	i		2&4&6						h	ô	i		4	&k		a&e	&i	None&None
伛		i	u		3		i	u		2															
伜	c	u	i		4																s		a&o	i&tsu	None&None
伝	ch	u	a	n	2																d&t		e	n	None&None
伞	s		a	n	3	s		aa	n	3															
伟		u	ei		3		u	ai		5															
传	ch	u	a	n	2	c	i	u	n	4															
伡	ch		e		1																				
伢		i	a		2	ng		aa		4															
伣	x	i	a	n	4		i	i	n	5											k		e	n	None
伤	sh		a	ng	1	s		oe	ng	1															
伥	ch		a	ng	1	c&z		aa&oe	ng	1&1															
伦	l		u	n	2	l		eo	n	4															
伧	c		a	ng	1	c		aa&o	ng	1&4															
伨	x		u	n	4																				
伩	x		i	n	4	m&s		a&eo	n	1&3						nh		o		1	s		i	n	None
伪		u	ei		3	ng		ai		6															
伫	zh		u		4	c	i	u		5															
伬	z		e		5																				
佤		u	a		3	ng		aa		5															
兆	zh		ao		4	s&z	i	u		6&6	c		o		None	tr	i	êu		4	t&z	y	o	u	None&None
兇	x	i	o	ng	1	h		@	ng	1	h	y	u	ng	None	h		u	ng	1		y	o	u	None
先	x	i	a	n	1	s		i	n	1	s		e	n	None	t	i	ê	n	1	s		e	n	None
光	g	u	a	ng	1	g	u	o	ng	1	k	w	a	ng	None	q	u	a	ng	1	k		o	u	None
兊	d	u	i		4																&d&t&ts		a&e&u	&i	None&None&None&None&None
全	q	u	a	n	2	c	i	u	n	4	c		e	n	None	t	o	a	n	2	s&z		e	n	None&None
共	g		o	ng	4	g		u	ng	1&6	k		o	ng	None	c		ô	ng	4		y	o	u	None
兲	t	i	a	n	1																				
关	g	u	a	n	1	g	u	aa	n	1															
兴	x		i	ng	4	h		@	ng	1&3															
再	z		ai		4	z		oi		3	c		ay		None	t		ai		3	s		a	&i	None&None
冎	g	u	a		3																k		a&e		None&None
军	j		u	n	1	g	u	a	n	1															
农	n		o	ng	2	n		u	ng	4															
冰	b		i	ng	1	b		i	ng	1	p		i	ng	None	b		ă	ng	1		y	o	u	None
冱	h		u		4			u		6	h		o		None						g		o		None
冲	ch		o	ng	1	c		u	ng	1	ch	w	u	ng	None						t	y	u	u	None
决	j	u	e		2	k	i	u	t	8											k		e	chi&tsu	None&None
冴	h		u		4																g		o		None
凨	f		e	ng	1																f		u	&u	None&None
凩	m		u		5						m		o	k	None										
凪	zh		i		5																				
凫	f		u		2	f		u		4															
凼	d		a	ng	4	t		a	m	5															
刎		u	e	n	3	m		a	n	5	m	w	u	n	None	v		â	n	6	b&f		u	n	None&None
刏	j		i		1																k		a&e&i	&i	None&None&None
刐	d		a	n	3																t		a	n	None
刑	x		i	ng	2		i	i	ng	4	h	y	e	ng	None	h		i	nh	2	&k	&y	e&o	i&u	None&None
划	h	u	a		4		u	aa		4											g&k		a&e		None&None
刓		u	a	n	2		i	u	n	4		w	a	n	None						g		u	n	None
刔	j	u	e		2																k		e	chi&tsu	None&None
刕	l		i		2																r&s		a&e&i	&i&ku	None&None&None&None
刖		iu	e		4		i	u	t	9		w	e	l	None						g&k		a&e&o&u	chi&tsu	None&None&None&None&None
列	l	i	e		4	l		aa&i	t	9&9	l	y	e	l	None	l	i	ê	t	8	r		e	i&tsu	None&None
刘	l	i	u		2	l		au		4											r	y	u	u	None
则	z		e		2	z		a	k	7															
刚	g		a	ng	1	g		o	ng	1															
创	ch	u	a	ng	4	c		o	ng	3															
劣	l	i	e		4	l	i	u	t	8	l	y	e	l	None						r		e	tsu	None
劤	j		i	n	4						k		u	n	None						k&r		i&o	ku&n	None&None&None
劥	k		e	ng	1																&k	&y	o	u	None&None
劦	x	i	e		2	h		i	p	8&9											&r	y	o	u	None&None&None
劧	zh		i		3																s		i		None
动	d		o	ng	4	d		u	ng	6															
匈	x	i	o	ng	1	h		@	ng	1	h		u	ng	None	h		u	ng	1		y	o	u	None
匟	k		a	ng	4	k		o	ng	3											k		o	u	None
匠	j	i	a	ng	5	z		oe	ng	6	c		a	ng	None						s	y	o	u	None
匡	k	u	a	ng	1	h		@	ng	1	k	w	a	ng	None	kh	u	ô	n	1		&y	o	u	None&None
匢	h		u		1																k		o	chi&tsu	None&None
卋	sh		i		4																s		e	i	None
卍		u	a	n	4	m		aa	n	6	m		a	n	None						b&m		a	n	None&None
华	h	u	a		2		u	aa		4															
协	x	i	e		2	h		i	p	9															
卐		u	a	n	4																b&m		a	n	None&None
危		u	ei		1	ng		ai		4		w	i		None	ng		uy		1	k		i		None
厊		i	a		3	&ng		aa		2&5											g&k		a&e		None&None
压		i	a		1	&ng		aa	t	8&8													a	tsu	None
厌		i	a	n	4		i	i	m	3															
厍	sh		e		4	s		e		3															
厽	l		ei		3																r&s		a&u	i&n	None&None
厾	d		u		1																				
叒	r	u	o		4																&z	y	a	ku	None&None
叿	h		o	ng	1																				
吀	m	i	e		1											x	i	ê	n	1					
吁	x		u		1	h		eoi		1		y	u		None	h		u		1	&k		u		None&None
吂	m		a	ng	2																b&m		o	u	None&None
吃	ch		i		1	&g&h	&i	a&aa&e	k&t	7&7&8&8	h		u	l	None	kh		â	t	8	k		i	tsu	None
各	g		e		4	g		o	&k	3&8	k		a	k	None	c		a	c	7	k		a	ku	None
吅	x	u	a	n	1																k&r&s&t&z	&y	e&i&o&u	&n&u	None&None&None&None&None&None
吆		i	ao		1		i	u		1												y	o	u	None
吇	z		i		3																				
合	h		e		2	g&h		a	p	8&9	h&k		a	p	None&None	h		ơ	p	8	g&k		a&o	tsu&u	None&None&None
吉	j		i		2	g		a	t	7	k		i	l	None	c		a	t	7	k		i	chi&tsu	None&None
吊	d	i	ao		4	d	i	u		3	c		e	k	None						t	y	o	u	None
吋	c		u	n	4	c	i	u	n	3	ch		o	n	None						s&t		o&u	n&u	None&None
同	t		o	ng	2	t		u	ng	4	t		o	ng	None	đ		ô	ng	2	d&t		o	u	None&None
名	m		i	ng	2	m		e&i	ng	4&4	m	y	e	ng	None	d		a	nh	1	&m	&y	e&o	i&u	None&None
后	h		ou		4	h		au		6	h	w	u		None	h		âu		4	g&k		o	&u	None&None
吏	l		i		4	l		ei		6	l		i		None	l		ai		4	r		i		None
吐	t		u		3	t		ou		2&3	th		o		None	th		ô		5	t		o		None
向	x	i	a	ng	4	h		@	ng	3	h&s	&y	a	ng	None&None	h	ư	ơ	ng	3	&k&s	&y	o	u	None&None&None
吒	zh		a		1	z		aa		1&3						ch		a		1	t		a		None
吓	x	i	a		4	h		aa	&k	2&5&8						h		a	ch	7	k		a		None
吔		i	e		3		i	aa&e	&k	1&2&4&5&8						d		a		6	s		e		None
吕	l		v		3	l		eoi		5											r	&y	o		None&None
吖		i	a		1			aa		1															
吗	m		a		5	m		aa		3															
囝	j	i	a	n	3	n&z		aa&ai&oi	&m	2&2&4											g&k		a&e	chi&n	None&None&None
回	h	u	i		2		u	i		4	h		oy		None	h	ô	i		2	&k		a&e	&i	None&None
囟	x		i	n	4	s		eo	n	3	s		i	n	None						s		i	&n	None&None
因		i	i	n	1		i	a	n	1			i	n	None	nh		â	n	1			i	n	None
囡	n		a	n	1	n		aa	m	4											n&z	&y	a&o&u	n&u	None&None&None
团	t	u	a	n	2	t	i	u	n	4											s	y	u	u	None
団	t	u	a	n	2																d&t		a&o	n	None&None
在	z		ai		4	z		oi		6	c		ay		None	t		ai		4	z		a	i	None
圩		u	ei		2	&h	&i&u	ai&eoi&u		1&4&4						v		o		2		&y	i&o&u		None&None&None&None
圪	g		e		1	g&ng		a&aa	k&t	8&9											&g		i&o	chi&tsu	None&None&None&None&None
圫		i	u		4																		a	u	None
圬		u	u		1			u		1			o		None	h		u		6			o&u		None&None
圭	g	u	i		1	g	u	ai		1	k	y	u		None	q	u	ê		1	k		e	i	None
圮	p		i		3	p		ei		2	p		i		None	d		ay		6	b&h		i		None&None
圯		i	i		2		i	i		4						d		ay		6	&s		i		None&None
地	d		e		5	d		e&ei	&ng	6&6	c		i		None	đ	i	a		4	t&z		i		None&None
圱	q	i	a	n	1																				
圲	q	i	a	n	1																				
圳	zh		e	n	4	z		a	n	3											s	&y	i&o&u	&n&u	None&None&None&None&None
圴	zh	u	o		2																s	&y	a	ku	None&None
圵	d		a	ng	4																				
圶	q	i	a		4																				
圷	x	i	a		5																				
圸	sh		a	n	5																				
圹	k	u	a	ng	4	k	u	o	ng	3															
场	ch		a	ng	3	c		oe	ng	4															
壮	zh	u	a	ng	4	z		o	ng	3											s		o	u	None
夅	j	i	a	ng	4																k		o	u	None
夙	s		u		4	s		u	k	7	s	w	u	k	None	t		u	c	7	s	y	u	ku	None
多	d	u	o		1	d		o		1	t		a		None	đ		a		1	t		a		None
夛	d	u	o		1																t		a		None
夵		i	a	n	3																&t		a&e&o	n&u	None&None&None
夶	b		i		3																h		i		None
夷		i	i		2		i	i		4			i		None	d		i		2			i		None
夸	k	u	a		1	k	u	aa		1	k	w	a		None	kh	o	a		1	k		a&o		None&None
夹	j	i	a		1	g		aa	p	8															
夺	d	u	o		2	d	i	u	t	9															
夻	h	u	a		4																				
夼	k	u	a	ng	3	k	&u	aa&o	ng	2&3&3															
奷	q	i	a	n	1																s		e	n	None
奸	j	i	a	n	1	g		aa	n	1	k		a	n	None	g	i	a	n	1	k		a	n	None
她	t		a		1	&t	&i	aa&i		1&1											&s&t&z	&y	a&i		None&None&None&None&None
奺	j	i	u		3																				
奻	n	u	a	n	2																d&n		a	n	None&None
奼	ch		a		4	c		aa		3											t&ts		a&o&u		None&None&None
好	h		ao		3	h		ou		2&3	h		o		None	h		ao		3	k		o	u	None
奾	x	i	a	n	1																s		e	n	None
奿	f		a	n	4																g		a	n	None
妀	j		i		3																				
妁	sh	u	o		4	z		oe	k	8											s	y	a	ku	None
如	r		u		2		i	u		4		y	e		None	nh		ư		1	&z	y	o		None&None
妃	f		ei		1	f		ei		1	p		ay&i		None&None	ph		i		1	h		a&i	&i	None&None
妄		u	a	ng	4	m		o	ng	5	m		a	ng	None						b&m		o	u	None&None
妅	h		o	ng	2																k		o&u	&u	None&None
妆	zh	u	a	ng	1	z		o	ng	1															
妇	f		u		4	f		u		5															
妈	m		a		1	m		aa		1															
孖	m		a		1	m		aa		1	c		a		None						s&z		i		None&None
字	z		i		4	z		i		6	c		a		None	t		ư		4	z		i		None
存	c		u	n	2	c	i	u	n	4	c		o	n	None	t		ô	n	2	s&z		o	n	None&None
孙	s		u	n	1	s	i	u	n	1															
宅	zh		ai		2	z		aa	k	9	t&th		ay	k	None&None						t		a	ku	None
宆	q	i	o	ng	2																	y	o	u	None
宇		i	u		3		i	u		5		w	u		None	v		u		6			u		None
守	sh		ou		3	s		au		2	s	w	u		None	th		u		3	s	&y	u		None&None
安			a	n	1	&ng		o	n	1&1			a	n	None			a	n	1			a	n	None
寺	s		i		4	z		i		6	s		a&i		None&None						s&z		i		None&None
寻	x		u	n	2	c		a	m	4															
导	d		ao		3	d		ou		6															
尖	j	i	a	n	1	z		i	m	1	ch		e	m	None	t	i	ê	m	1	s		e	n	None
尗	sh		u		1																s	y	u	ku	None
尘	ch		e	n	2	c		a	n	4															
尥	l	i	ao		4	l	i	u		6											h&r&t	&y	o	u	None&None&None
尦	l	i	ao		4																h&r&t	&y	o	u	None&None&None
尧		i	ao		2		i	u		4															
尽	j		i	n	3	z		eo	n	6						t		â	n	4	z		i	n	None
屰	n		i		4																&g&h	&y	a&e	ki&ku	None&None&None&None
屸	l		o	ng	2																				
屹		i	i		4	ng		a	t	9	h		u	l	None	ng		â	t	8	g&k		i	tsu	None&None
屺	q		i		3	g&h		ei		2&2	k		i		None						k		i		None
屻	r		e	n	4		i	a	n	6											n&z		i	n	None&None
屼		u	u		4	ng		a	t	9											g&k		o&u	chi&tsu	None&None&None&None&None
屽	h		a	n	4																g&k		a	n	None&None
屾	sh		e	n	1	s		a	n	1											s		a&i	n	None&None
屿		i	u		3	&z	&i	eoi&u		4&6															
岀	ch		u		1																s	&y	u	i&tsu	None&None
岁	s	u	i		4	s		eoi		3															
岂	q		i		3	h		ei		2															
岃	r		e	n	4																				
州	zh		ou		1	z		au		1	c	w	u		None	ch		âu		1	s	&y	u	&u	None&None
巟	h	u	a	ng	1	f		o	ng	1											k		o	u	None
巩	g		o	ng	3	g		u	ng	2												y	o	u	None
巪	j		u		4																				
帆	f		a	n	1	f		aa	n	4	p		e	m	None						h		a	n	None
帇	n	i	e		4																&d	&y	e&o	n&u	None&None
师	sh		i		1	s		i		1															
年	n	i	a	n	2	n		i	n	4	n	y	e	n	None	n		ê	n	1	n		e	n	None
幵	j	i	a	n	1	g&h		i	n	1&1											k		e	n	None
庄	zh	u	a	ng	1	z		o	ng	1	c		a	ng	None	ch		ă	ng	1	h&s	&y	o	u	None&None&None
庅	m		o		5																				
庆	q		i	ng	4	h		@	ng	3															
廵	x		u	n	2	c		eo	n	4											z	y	u	n	None
异		i	i		4		i	i		6													i		None
弎	s		a	n	1																s		a	n	None
式	sh		i		4	s		i	k	7	s		i	k	None	th		ư	c	7	s	&y	i&o	ki&ku	None&None
弐			er		4																n&z		i		None&None
弙		u	u		1																&k		o&u		None&None&None&None
弚	t	u	i		2																d&t		a&e	&i	None&None
弛	ch		i		2	c		i		2&4			i		None						s&t		i		None&None
弜	j	i	a	ng	4																&g&k	&y	i&o	&u	None&None&None
当	d		a	ng	1	d		o	ng	1											t		o	u	None
彴	zh	u	o		2																b&h&s&t	&y	a&e	ki&ku	None&None&None&None&None
彵	t	u	o		3																t		a		None
忈	r		e	n	2																n&z		i	n	None&None
忋	g		ai		3																g&k		a	i	None&None
忏	ch		a	n	4	c		aa	m	3						th		i	n	1					
忓	g		a	n	1																g&k		a	n	None&None
忔	q		i		4	h&ng		a	t	7&9											g&k		i&o	&chi&tsu	None&None&None&None&None
忕	sh		i		4	t		aai		3															
忖	c		u	n	3	c	i	u	n	2	ch		o	n	None	th		ô	n	5	s		o	n	None
忘		u	a	ng	4	m		o	ng	4	m		a	ng	None	v		o	ng	1	b		o	u	None
忚	x		i		1																				
忛	f		a	n	2																				
戌	x		u		1	s		eo	t	7	s	w	u	l	None	t	u	â	t	7	z	y	u	tsu	None
戍	sh		u		4	s	i	u		3	s	w	u		None	th		u		3	s&z	y	u		None&None
戎	r		o	ng	2		i	u	ng	4		y	u	ng	None	nh		u	ng	1	z	y	u	u	None
戏	x		i		4	h		ei		3															
扏	q	i	u		2																				
扗	z		ai		4						c		ay		None	nh		ô		5					
托	t	u	o		1	t		o	k	8	th		a	k	None	th	&ư	a&ô&ơ	c&ch&t	7&7&7&7&7	t		a	ku	None
扙	zh		a	ng	4											r	ư	ơ	n	4					
扚	d	i	ao		3																s&t	&y	a&e&o	ki&ku&u	None&None&None&None
扛	k		a	ng	2	g&k		o	ng	1&1	k		a	ng	None	g	i	ă	ng	1	k		o	u	None
扜		i	u		1		i	u		1						v		o		1	&k		u		None&None
扝	k		u		1																				
扞	g		a	n	3	h		o	n	6											k		a	n	None
扠	ch		a		1	c		aa		1						x	o	a		1	s		a		None
扡	t	u	o		1	c&t		i&o		1&2															
扢	g		u		3	g&ng	&u	a	t	7&9						ng		ă	t	7					
扣	k		ou		4	k		au		3	k	w	u		None	kh		âu		3	k		o	u	None
扤		u	u		4	&ng		a&aa	t	7&7&9											g		a&e&o	chi&tsu	None&None&None&None
扥	d		e	n	4																				
扦	q	i	a	n	1	c		i	n	1						x	i	ê	n	1					
执	zh		i		2	z		a	p	7															
扨	r		e	n	4								i	n	None	nh		â	n	3					
扩	k	u	o		4	k	u	o	ng	3															
扪	m		e	n	2	m		u	n	4															
扫	s		ao		3	s		ou		2&3															
扬		i	a	ng	2		i	oe	ng	4															
攰	g	u	i		4	g	u	i		6											k		i		None
收	sh		ou		1	s		au		1	s	w	u		None	th		u		1	s	y	u	u	None
攷	k		ao		3	h		aau		2	k		o		None	kh		ao		5	k		o	u	None
旨	zh		i		3	z		i		2	c		i		None	ch		i		5	s		i		None
早	z		ao		3	z		ou		2	c		o		None	t		ao		5	s		a&o	tsu&u	None&None
旪	x	i	e		2																				
旫	t	i	ao		1																				
旬	x		u	n	2	c		eo	n	4	s	w	u	n	None						s&z	y	u	n	None&None
旭	x		u		4		i	u	k	7		w	u	k	None	h		o	c	7		y	o	ku	None
旮	g		a		1	g		o		1															
旯	l		a		2	l		o		1															
曲	q		u		1	k		u	k	7	k		o	k	None	kh		u	c	7		y	o	ku	None
曳		i	e		4		i	ai		5&6		y	ey		None	d		ây		3			e	i	None
有		i	ou		3		i	au		5&6		y	u		None	h	ư	u		6		&y	u	&u	None&None
朱	zh		u		1	z	i	u		1	c	w	u		None	ch		o		1	s	y	u		None
朲	r		e	n	2																				
朴	p		u		3	p	&i	o&u	&k	4&8	p		a	k	None	ph		ă	c	7	b&h		o	ku	None&None
朵	d	u	o		5	d		o&oe		2&2						đ	o	a		3	d&t		a		None&None
朶	d	u	o		3	d		o&oe		2&3	th		a		None						d&t		a		None&None
朷	d		ao		1																b&m&t		o	ku&u	None&None&None
朸	l		i		4	l		a&i	k	9&9											r	y	o	ku	None
朹	g	u	i		3	g&k	&u	ai&au		2&4															
机	j		i		1	g		ei		1	k	w	ey		None	c		ơ		1	k		i		None
朻	j	i	u		1	g		au		1															
朼	b		i		3																				
朽	x	i	u		3	&n	&i	au		2&2	h	w	u		None	h		u		5		y	u	u	None
朾	ch		e	ng	2	c&t		aa&i	ng	1&4											t&z	&y	e&o	i&u	None&None&None&None
朿	c		i		4	c		i		3											s		i		None
杀	sh		a		1	s		aa	t	8															
杁	r		u		5																				
杂	z		a		2	z		aa	p	9															
权	q	u	a	n	2	k	i	u	n	4															
次	c		i		4	c		i		3	ch		a		None	th		ư		3	s&z		i		None&None
欢	h	u	a	n	5	f		u	n	1															
此	c		i		3	c		i		2	ch		a		None	th		ư		5	s		i		None
死	s		i		3	s		ei&i		2&2	s		a		None	ph&t	&ơ	i&ư		1&5	s		i		None
毎	m		ei		3																b&m		a	i	None&None
毕	b		i		4	b		a	t	7															
氒	j	u	e		2																k		a&e	chi&tsu	None&None
氖	n		ai		3	n		aai		5															
気	q		i		4																k		e&i		None&None
氘	d		ao		1	d		ou		1															
氼	n		i		4																				
氽	t		u	n	3	t		a	n	2											t		o	n	None
求	q	i	u		2	k		au		4	k	w	u		None	c		âu		2		y	u	u	None
汆	c	u	a	n	1	c	i	u	n	1															
汊	ch		a		4	c		aa		1&3						x	o	a		2	s	&y	a		None&None
汋	zh	u	o		2	&s&z	&i	oe	k	8&8&9	c		a	k	None						s&z	&y	a	ku	None&None&None&None
汌	ch	u	a	n	4																				
汍		u	a	n	2		i	u	n	4											g&k		a	n	None&None
汎	f		a	n	4	f		aa	n	3&4&6	p		e&o	m&ng	None&None						f&h		a&o&u	n&u	None&None&None
汏	d		a		4	d		aai		6	t		ay		None						d&t		a	chi&i&tsu	None&None&None&None
汐	x		i		1	z		i	k	9	s		e	k	None	t&đ		a&â	ch&p	7&8	s		e	ki	None
汑	t	u	o		1																				
汒	m		a	ng	2	m		o	ng	4	m		a	ng	None						b&m		o	u	None&None
汓	q	i	u		2											t		ơ		5					
汔	q		i		4	ng		a	t	9	h		u	l	None						k		i&o	chi&tsu	None&None
