[																									
]																									
䦹	sh		i		2	s&z		a&aa&ou	&k&p	1&8&9															
䦺	d		i	ng	1	c&d		a&i	ng&p	1&8															
且	q	i	e		3	c&z		e&eoi&oe	&ng	1&1&2	c&ch		a&e		None&None	th		a		5	s	y	a&o		None&None
丕	p		i		1	p		ei		1	p		i		None	v		ây		4	h		i		None
世	sh		i		4	s		ai		3	s		ey		None	th		ê		3	s		e	&i	None&None
丘	q	i	u		1		i	au		1	k	w	u		None	kh		âu		1		y	u	u	None
丙	b		i	ng	3	b		i	ng	2	p	y	e	ng	None	b		i	nh	3	&h	&y	e&o	i&u	None&None
业		i	e		4		i	i	p	9															
丛	c		o	ng	2	c		u	ng	4															
东	d		o	ng	1	d		u	ng	1															
丝	s		i		1	s		i		1															
丱	g	u	a	n	4	g	u	aa	n	3	k	w	a	n	None						k		a&e&o	n&u	None&None&None
主	zh		u		3	z	i	u		2	c	w	u		None	ch	u	a		3	s	&y	u		None&None
丼	j		i	ng	3	z		e&i	ng	2&2											s&t	&y	a&e&o	i&n&u	None&None&None
乍	zh		a		4	z		aa&o	&k	3&6&8	s		a		None	ch		a		4	s		a	&ku	None&None
乎	h		u		5	&f		u		1&4&4	h		o		None	h		ô		2	k		o		None
乏	f		a		2	f		a	t	9	ph		i	p	None	ph		a	p	8	b		o	u	None
乐	l		e		4	l&ng		o	k	9&9															
乧	d		ou		5						t	w	u	l	None										
亗	s	u	i		4																s		a&e	i	None&None
仔	z		i		3	z		ai&i		2&2	c		a		None	t		ư		5	s		a&i	&i	None&None
仕	sh		i		4	s		i		6	s		a		None	s		i		6	s&z		i		None&None
他	t		a		1	t		aa		1	th		a		None	th		a		1	t		a		None
仗	zh		a	ng	4	z		oe	ng	3&6	c		a	ng	None	tr	ư	ơ	ng	4	z	y	o	u	None
付	f		u		4	f		u		6	p	w	u		None	ph		o		3	f		u		None
仙	x	i	a	n	5	s		i	n	1	s		e	n	None	t	i	ê	n	1	s		e	n	None
仚	x	i	a	n	1																k		e	n	None
仛	t	u	o		1																t		a	&ku	None&None
仜	h		o	ng	2																d&k		a&o	&u	None&None
仝	t		o	ng	2	t		u	ng	4	t		o	ng	None	đ		ô	ng	2	d		o	u	None
仞	r		e	n	4		i	a	n	6			i	n	None						z		i	n	None
仟	q	i	a	n	1	c		i	n	1	ch		e	n	None						s		e	n	None
仠	g		a	n	3																g&k		a	n	None&None
仡	g		e		1	g&ng		a&aa	k&t	8&9	h		u	l	None						g&k		i&o	chi&tsu	None&None&None
仢	b		o		2																b&h&s	&y	a	ku	None&None&None
代	d		ai		4	d		oi		6	t		ay		None	đ		ai		4	d&t		a	i	None&None
令	l		i	ng	4	l		i	m&ng	1&4&6	l	y	e	ng	None	l		ê	nh	4	r	&y	e&o	i&u	None&None
以		i	i		3		i	i&u		5&5			i		None								i		None
仦	ch		ao		4																				
仧	ch		a	ng	2																				
仨	s		a		1	s		aa	m	1											s		a		None
仩	sh		a	ng	5																				
仪		i	i		2		i	i		4															
仫	m		u		4																				
们	m		e	n	5	m		u	n	4															
仭	r		e	n	4		i	a	n	6											z		i	n	None
兄	x	i	o	ng	1	h		@	ng	1	h	y	e	ng	None	h		uy	nh	1	&k	&y	e&o	i&u	None&None
充	ch		o	ng	1	c		u	ng	1	ch	w	u	ng	None	s		u	ng	1	s&z	y	u	u	None&None
兰	l		a	n	2	l		aa	n	4															
冉	r		a	n	3		i	i	m	5		y	e	m	None	nh	i	ê	m	6	n&z		e	n	None&None
冊	c		e		4	c		aa	k	8	ch		ay	k	None						s		a	ku&tsu	None&None
冋	j	i	o	ng	1	g	u	i	ng	2											&k	&y	e&o	i&u	None&None
册	c		e		4	c		aa	k	8						s		a	ch	7	s		a	ku&tsu	None&None
写	x	i	e		3	s		e		2											s	y	a		None
冚	k		a	n	3	g&h&k		a	m	2&2&6															
冬	d		o	ng	1	d		u	ng	1	t		o	ng	None	đ		ô	ng	1	t		o	u	None
冭	t		ai		2																t		a	chi&i&tsu	None&None&None
冮	g		a	ng	1																				
冯	f		e	ng	2	f		u	ng	4															
凥	j		u		1																&k	&y	o		None&None
処	ch		u		3	c	i	u		2											s	y	o		None
凧	zh		e	ng	5																				
凷	k	u	ai		4																k		a&e	&i	None&None
凸	t		u		1	d		a	t	9	ch&t		e&o	l	None&None						t		o	tsu	None
凹			ao		1	&l&n	&u	a&aa&aau	&p	1&1&3&7&7		y	o		None								o	u	None
出	ch		u		1	c		eo	t	7	ch	w	u	&l	None&None	x	u	â	t	7	s	&y	u	i&tsu	None&None
击	j		i		1	g		i	k	7															
刉	j		i		1	g		ei		1											k		e&i		None&None
刊	k		a	n	1	h		o	n	1&2	k		a	n	None	s		a	n	1	k		a	n	None
刋	q	i	a	n	4	h		o	n	2											s		e	n	None
刌	c		u	n	3	c	i	u	n	2						th		ô	n	5	s		e&o	n	None&None
刍	ch		u		2	c		o		1															
功	g		o	ng	1	g		u	ng	1	k		o	ng	None	c		ô	ng	1	k		o	u	None
加	j	i	a		1	g		aa		1&3	k		a		None	g	i	a		1	k		a		None
务		u	u		5	m		ou		6															
劢	m		ai		4	m		aai		6															
匃	g		ai		4						k		ay		None						k		a	chi&i&tsu	None&None&None
匄	g		ai		4																k		a	i	None
包	b		ao		1	b		aau		1	ph		o		None	b		ao		1	h		o	u	None
匆	c		o	ng	1	c		u	ng	1											s		o	u	None
匇		i	i		5																				
北	b		ei		3	b		a&aa	k	7&7	p	&w	ey&u	&k	None&None						h		a&o	i&ku	None&None
匛	j	i	u		4																&g	&y	u	&u	None&None
匜		i	i		2		i	i		4											&d&t		a&i		None&None&None
匝	z		a		1	z		aa	p	8						t		a	p	7	s		o	u	None
匞	j	i	a	ng	4																s	y	o	u	None
卉	h	u	i		4		u	ai		2&5	h	w	ey		None						k		i		None
半	b		a	n	4	b		u	n	3	p		a	n	None	b		a	n	3	h		a	n	None
卌	x		i		4	s		e		3						t		â	p	7	s	y	u	u	None
卟	b		u		3	b		u	k	7															
占	zh		a	n	4	z		i	m	1&3	c		e	m	None	ch	i	ê	m	1	s		e	n	None
卡	k		a		3	k		aa	&t	1&2&7	c		a	p	None						k&s&z		a&o	&hu&u	None&None&None&None&None
卢	l		u		2	l		ou		4															
卭	q	i	o	ng	2																	y	o	u	None
卮	zh		i		1	z		i		1&6	ch		i		None						s		i		None
卯	m		ao		3	m		aau		5	m	y	o		None	m		ao		6	b		o	u	None
厇	zh		e		2																t	&y	a	ku	None&None
厈	h		a	n	3																k		a	n	None
厉	l		i		4	l		ai		6											r		e	i	None
厺	q		u		4																&k	&y	o		None&None
去	q		u		4	h		eoi		2&3	k		e		None	kh		ư		3	&k	&y	o		None&None
厼			er		3																				
叏	g	u	ai		4																k		a&e	chi&i&tsu	None&None&None
叐	b		a		2																h		a	tsu	None
发	f		a		1	f		aa	t	8															
古	g		u		3	g		u		2	k		o		None	c		ô		5	k		o		None
句	j		u		4	g		au&eoi		1&3	k	w	i&u		None&None	c		âu		1	k		o&u	&u	None&None
另	l		i	ng	4	l		i	ng	6	l	y	e	ng	None	l		a	nh	3	r	&y	a&e	i&u	None&None
叧	g	u	a		3																k		a&e		None&None
叨	d		ao		1	d&t		ou		1&1	t		o		None						t		o	u	None
叩	k		ou		4	k		au		3	k		o		None	kh		âu		3	k		o	u	None
只	zh		i		3	z		e&i	&k	2&8	c		i		None	ch		i		5	s		i		None
叫	j	i	ao		4	g	i	u		3	k	y	u		None	kh	i	êu		3		y	o	u	None
召	zh		ao		4	s&z	i	u		6&6	c&s		o		None&None	ch	i	u		4	s	y	o	u	None
叭	b		a		5	b		aa		1	ph		a	l	None	b		ơ	t	7	h		a	&chi&tsu	None&None&None
叮	d		i	ng	1	d		i	ng	1	c		e	ng	None	đ		i	nh	1	t		e	i	None
可	k		e		3	h		a&o	&k	2&7	k		a&u	&k	None&None	kh		a		5	k		a&o	&ku	None&None
台	t		ai		2	&t	&i	i&oi		4&4	&th		ay&i		None&None	th		ai		1	&d&t		a&i	&i	None&None&None
叱	ch		i		4	c		i	k	7	c		i	l	None	s		ư	t	7	s		i	chi&tsu	None&None
史	sh		i		3	s		i		2	s		a		None	s		ư		5	s		i		None
右		i	ou		4		i	au		6		w	u		None	h	ư	u		6		&y	u	&u	None&None
叴	q	i	u		2	k		au		4	k	w	u		None										
叵	p		o		3	p		o		2	ph		a		None						h		a		None
叶		i	e		4	h		i	p	9	h	y	e	p	None							y	o	u	None
号	h		ao		4	h		ou		6						h	i	êu		4	g		o	u	None
司	s		i		1	s		i		1	s		a		None	t		i		1	s		i		None
叹	t		a	n	4	t		aa	n	3													i	u	None
叺	ch		i		3																				
叻	l		e		4	l		a&e&i	k	7&7&9						s		ư	t	8	r	&y	o	ku	None&None
叼	d	i	ao		1	d	i	u		1											t	y	o	u	None
叽	j		i		1	g		ei		1															
叾	l	i	ao		3	d		u	k	7															
囘	h	u	i		2		u	i		4											&k		a&e	&i	None&None
囙		i	i	n	1																		i	n	None
囚	q	i	u		2	c		au		4	s	w	u		None	t		u		2	s	y	u	u	None
四	s		i		4	s		ei&i		3&3	s		a		None	t		ư		3	s		i		None
囜	n		i	n	2																n&z		i	n	None&None
圢	t		i	ng	3	d&t		i	ng	1&5											t	&y	e&o	i&n&u	None&None&None
圣	sh		e	ng	4	s		i	ng	3						th		a	nh	3	k&s		e&o&u	chi&i&tsu	None&None&None
圤	p		u		3																h		a&o	ku	None&None
圥	l		u		4						l		o	k	None						r		o	ku	None
圦	k	u	ai		5																				
圧		i	a		1																		a	tsu	None
壭	s		a	n	5																				
处	ch		u		4	c	i	u		3															
外		u	ai		4	&ng		oi		6&6			oy		None	ng	o	ai		4	g		a&e	&i	None&None
夗		iu	a	n	4		i	u	n	2&3													e&o	n	None&None
夘	m		ao		3																b		o	u	None
央		i	a	ng	1		i	oe	ng	1			a	ng	None		ư	ơ	ng	1			o	u	None
夯	h		a	ng	1	h		@	ng	1&1	h		a	ng	None						k		o	u	None
夰	g		ao		3																g&k		o	u	None&None
失	sh		i		1	s		a	t	7	s		i	l	None	th		â	t	7	&s		i	tsu	None&None
夲	t		ao		1																h&t		o	n&u	None&None
夳	t		ai		4																t		a	i	None
头	t		ou		2	t		au		4															
奴	n		u		2	n		ou		4	n		o		None	n		ô		1	d&n		o&u		None&None
奵	d		i	ng	3																t	&y	e&o	i&n&u	None&None&None
奶	n		ai		3	n		aai		1&5	n		ay		None	n		ai		3	d&n		a&e	&i	None&None&None
孕		i	u	n	4		i	a	n	6			i	ng	None	d		ư	ng	4		y	o	u	None
宁	n		i	ng	2	c	i	u		5	c		e		None	tr		ư		6	t	y	o		None
宂	r		o	ng	3		i	u	ng	2		y	o	ng	None										
它	t		a		1	t		aa&o		1&1											s&t	&y	a		None&None
宄	g	u	i		3	g	u	ai		2											k		i		None
对	d	u	i		4	d		eoi		3						đ	ô	i		3	t&ts		a&u	i	None&None
尒			er		3		i	i		5											n&z		i		None&None
尓			er		3																n&z		i		None&None
尔			er		3		i	i		5			i		None	n		ê		5	n&z		i		None&None
尕	g		a		3	g		aa		1															
尻	k		ao		1	h		aau		1	k		o		None						k		o	u	None
尼	n		i		2	n		ei		4	&n		i	&l	None&None	n		i		1	n&z		i	&tsu	None&None
屳	x	i	a	n	1						s		e	n	None						s		e	n	None
屴	l		i		4	l		a&i	k	9&9											r	&y	i&o	ki&ku	None&None
屵			e		4																g		a&e	chi&tsu	None&None&None&None
屶	d		ao		5																				
屷	h	u	i		5																				
左	z	u	o		3	z		o		2	c	w	a		None	t		a		5	s		a		None
巧	q	i	ao		3	h&k	&i	aau&u		2&2	k	y	o		None	x		ao		5	k		o	u	None
巨	j		u		4	g		eoi		6	k		e		None							y	o		None
市	sh		i		4	s		i		5	s		i		None	th		i		4	s		i		None
布	b		u		4	b		ou		3	ph		o		None	b		ô		3	f		u		None
帄	d		i	ng	1																t	&y	a&e	i&u	None&None
帅	sh	u	ai		4	s		eoi		3															
平	p		i	ng	2	p		e&i	ng	4&4	ph	y	e	n&ng	None&None	b		i	nh	2	&b&h	&y	e&o	i&n&u	None&None&None
幼		i	ou		4		i	au		3		y	u		None			âu		3		y	o&u	u	None&None
庀	p		i		3	p		ei		2&5											h		a&e&i	&i	None&None&None
庁	t		i	ng	1																t	&y	e&o	i&u	None&None
庂	z		e		4	z		a	k	7											s	&y	i&o	ki&ku	None&None
広	g	u	a	ng	3																k		o	u	None
弁	b	i	a	n	4	b&p		i&u	n	4&6	p	&y	a&e	n	None&None						b&h		e	n	None&None
弍			er		4		i	i		6						nh		i		4	n&z		i		None&None
弗	f		u		2	f		a	t	7	p	w	u	l	None	ph		â	t	7	b&f		o&u	tsu	None&None
弘	h		o	ng	2		u	a	ng	4	h		o	ng	None						g&k		o&u	&u	None&None
归	g	u	i		1	g	u	ai		1															
忇	l		e		4											s		ư	c	8	r		o	ku	None
忉	d		ao		1	d&t		ou		1&1	t		o		None	đ		au		1	t		o	u	None
忊	d		i	ng	4																				
戉		iu	e		4		i	u	t	9													e	tsu	None
戊		u	u		4	m		ou		6	m	w	u		None	m		âu		4	b		o	&u	None&None
戋	j	i	a	n	1	z		i	n	1															
戹			e		4			a	k	7			ay	k	None						&s		a&e	ku	None&None
扐	l		e		4	l		a&i	k	7&9											r	&y	i&o	ki&ku	None&None&None
扑	p		u		1	p		o	k	8	p		o	k	None	b		ô	c	7	h		a&o&u	&ku&u	None&None&None&None
扒	b		a		1	p		aa		1&4	p		ay		None	b		ă	t	7	h		a	chi&i&tsu	None&None&None
打	d		a		3	d		aa		1&2	c&th		a&e	&ng	None&None	đ		a		5	d&t		a&e	&i	None&None
扔	r		e	ng	1		i&u	i	ng	1&4&4						n		ây		6	&z	y	o	u	None&None
払	f		a	n	3											ch		a	ng	2	f&h		o&u	tsu	None&None
扖	r		u		5																				
斥	ch		i		4	c		i	k	7	ch		e	k	None	x		i	ch	8	s		e	ki	None
旡	j		i		4																k		e&i		None&None
旦	d		a	n	4	d		aa	n	3	t		a	n	None	đ		a	n	3	t		a	n	None
旧	j	i	u		4	g		au		6											&g	&y	u	&u	None&None
曱		iu	e		1	g&z		a&aa	k&p&t	8&9&9&9&9													o	u	None
未		u	ei		4	m		ei		6	m		i		None	m	u	i		2	b&m		i		None&None
末	m		o		4	m		u	t	9	m		a	l	None	m		a	t	8	b&m		a	tsu	None&None
本	b		e	n	3	b		u	n	2	p		o	n	None	b		a	n	5	h		o	n	None
札	zh		a		2	z		aa	t	8	ch		a	l	None	tr		a	t	7	s		a	tsu	None
朮	sh		u		4	s		eo	t	9	ch	w	u	l	None						s&t&z	y	u	tsu	None&None&None
术	sh		u		4	s		eo	t	9											s&t&z	y	u	tsu	None&None&None
朰	m		u		4																				
正	zh		e	ng	4	z		e&i	ng	1&3&3	c		e	ng	None	ch		i	nh	3	s	&y	e&o	i&u	None&None
歺			e		4	d		aai		2															
母	m		u		3	m		ou		5	m		o		None	m		âu		6	b&m		o	&u	None&None&None
氐	d		i		1	d		ai		1&2	c		e		None						s&t		a&e&i	&i	None&None&None&None
民	m		i	n	2	m		a	n	4	m		i	n	None	d		â	n	1	m		i	n	None
氕	p	i	e		1	p		i	t	8															
氶	zh		e	ng	3	c		i	ng	2											s&z	y	o	u	None&None
氷	b		i	ng	1	b		i	ng	1	p		i	ng	None							y	o	u	None
永		i	o	ng	3		u	i	ng	5		y	e	ng	None	v		ă	ng	3		&y	e&o	i&u	None&None
氹	d		a	ng	4	t		a	m	5											k		a	n	None
氺	sh	u	i		5																s		u	i	None
氻	l		e		4																r		o	ku	None
氾	f		a	n	4	f		aa	n	3	p		e	m	None						h		a	n	None
氿	g	u	i		3	g	u	ai		1&2	k	w	ey		None						&g&k	&y	i&u	&u	None&None&None
汀	t		i	ng	1	d&t		i	ng	1&1	c		e	ng	None	đ		ê	nh	1	t		e	i	None
汁	zh		i		1	z		a	p	7	c		i&u	p	None&None	ch		â	p	7	z	y	u	u	None
汃	b		i	n	1	b&p		a&aa	k&n	1&8	ph		a		None										
汄	z		e		4																				
汅	m	i	a	n	3																				
汇	h	u	i		4		u	i		6															
汈	d	i	ao		1																				
汉	h		a	n	4	h		o	n	3															
灭	m	i	e		4	m		i	t	9															
犯	f		a	n	4	f		aa	n	6	p		e	m	None	ph		a	m	4	b&h		a&o	n	None&None
犰	q	i	u		2	k		au		4															
玄	x	u	a	n	2		i	u	n	4	h	y	e	n	None	h	uy	ê	n	2	g&k		e	n	None&None
玉		i	u		4		i	u	k	9			o	k	None	ng		o	c	8	&g	&y	o	ku	None&None
玊	s		u		4																				
玌	q	i	u		2																				
玍	g		a		3																				
瓜	g	u	a		1	g	u	aa		1	k	w	a		None	q	u	a		1	k		a		None
瓦		u	a		3	ng		aa		5		w	a		None	ng	o	i		3	g		a		None
甘	g		a	n	1	g		a	m	1	k		a	m	None	b&c		a	&m	1&5	k		a	n	None
生	sh		e	ng	1	s		a&aa	ng	1&1	s		ay	ng	None	s		i	nh	1	s	&y	e&o	i&u	None&None
用		i	o	ng	4		i	u	ng	6		y	o	ng	None	d		u	ng	4		y	o	u	None
甩	sh	u	ai		3	l		a	t	7											s	y	u	tsu	None
田	t	i	a	n	2	t		i	n	4	c		e	n	None	đ	i	ê	n	2	d&t		e	n	None&None
由		i	ou		2		i	au		4		y	u		None	d		o		1		y	u	&i&u	None&None&None
甲	j	i	a		3	g		aa	p	8	k		a	p	None	g	i	a	p	7	k		a&o	n&u	None&None
申	sh		e	n	1	s		a	n	1	s		i	n	None						s		i	n	None
甴	zh		a		2	g&z		aa	t	9&9											s		o	u	None
电	d	i	a	n	4	d		i	n	6															
疋	p		i		3	ng&p&s		a&aa&o	&t	1&5&7	ph&s		i&o	&l	None&None	s		â	t	7	g&s	&y	a&o		None&None&None
疒	n		e		4	n		i	k	9											&d&s&z	&y	a&i&o	ku&tsu&u	None&None&None&None&None
癶	b		o		1	b		u	t	9											h		a	chi&tsu	None&None
白	b		ai		2	b		aa	k	9	p		ay	&k	None&None	b		a	ch	8	&h	&y	a	ku	None&None
皮	p		i		2	p		ei		4	ph		i		None	b		i		2	h		i		None
皿	m		i	n	3	m		i	ng	5	m	y	e	ng	None	m		a	nh	6	&b	&y	a&o	i&u	None&None
目	m		u		4	m		u	k	9	m		o	k	None	m		u	c	8	b&m		o	ku	None&None
矛	m		ao		2	m		aau		4	m		o		None	m		âu		1	b&m		o&u	&u	None&None
矢	sh		i		3	c		i		2	s		i		None	ng&th		ao&i		1&5	s		i		None
石	sh		i		2	d&s		aa&e	k&m	3&9	s		e	k	None	th		a	ch	8	k&s	&y	a&e&o	ki&ku	None&None&None
示	sh		i		4	s		i		6	k&s		i		None&None	th&đ		i	&nh	2&4	k&s&z		i		None&None&None
礻	sh		i		4																s		i		None
禸	r		ou		2		i	au		2											&z	y	u	&u	None&None
禾	h		e		2		u	o		4	h	w	a		None						k		a		None
穴	x	u	e		2		i	u	t	9	h	y	e	l	None	h	uy	ê	t	8	k		e	tsu	None
立	l		i		4	l		a&aa	p	9&9	l		i	p	None	l		â	p	8	r	&y	i&u	tsu&u	None&None
纠	j	i	u		1	g		au		2															
罒		u	a	ng	3																b&m		o	u	None&None
肊		i	i		4		i	i	k	7&9															
讦	j	i	e		2	k		i	t	8															
讧	h		o	ng	4	h		@	ng	4															
讨	t		ao		3	t		ou		2															
让	r		a	ng	4		i	oe	ng	6															
讪	sh		a	n	4	s		aa	n	3															
讫	q		i		4	g&ng		a	t	7&9															
讬	t	u	o		1	t		o	k	8											t		a	ku	None
训	x		u	n	5	f		a	n	3															
议		i	i		4		i	i		5&6															
讯	x		u	n	4	s		eo	n	3															
记	j		i		4	g		ei		3															
讱	r		e	n	4		i	a	n	6															
轧		i	a		4	g&z		aa	t	8&8															
辷		i	i		5																				
邒	t		i	ng	2																				
邓	d		e	ng	4	d		a	ng	6															
钅	j		i	n	1																				
长	zh		a	ng	3	c&z		oe	ng	2&4															
闪	sh		a	n	3	s		i	m	2															
阞	l		e		4	l		a	k	9											r		o	ku	None
队	d	u	i		4	d		eoi		6															
饤	d		i	ng	4	d		i	ng	3															
饥	j		i		1	g		ei		1															
驭		i	u		4		i	u		6															
鸟	n	i	ao		3	n	i	u		5															
龙	l		o	ng	2	l		u	ng	4															
句	j		u		4	g		au&eoi		1&3	k	w	i&u		None&None	c		âu		1	k		o&u	&u	None&None
北	b		ei		3	b		a&aa	k	7&7	p	&w	ey&u	&k	None&None						h		a&o	i&ku	None&None
令	l		i	ng	4	l		i	m&ng	1&4&6	l	y	e	ng	None	l		ê	nh	4	r	&y	e&o	i&u	None&None
立	l		i		4	l		a&aa	p	9&9	l		i	p	None	l		â	p	8	r	&y	i&u	tsu&u	None&None
