大	d		a		4	d		aai		6	t&th		ay		None	đ		ai		4	d&t		a	&i	None
夨	z		e		4																r&s	&y	e&i&o	chi&ki&ku&tsu	None
女	n		v		3	&n	&i	eoi&u		5&6	n	y	e		None	n	ư	a		6	n&z	y	o	&u	None
子	z		i		5	z		i		2	c		a		None	t		i		3	s		i&u		None
孑	j	i	e		2	k		i	t	8	h	y	e	l	None						g&k		e	tsu	None
孒	j	u	e		2																k	&y	a&e&o&u	&chi&tsu&u	None
孓	j	u	e		2	k	i	u	t	8															
宀	m	i	a	n	2	m		i	n	4											b&m		e	n	None
寸	c		u	n	4	c	i	u	n	3	ch		o	n	None	th		ô	n	3	s		o&u	n	None
小	x	i	ao		3	s	i	u		2	s		o		None	t	i	êu		5	s	y	o	u	None
尢		i	ou		2		u	o	ng	1													o	u	None
尣		u	a	ng	1																		o	u	None
尸	sh		i		1	s		i		1	s		i		None	th		ây		1	s		i		None
屮	ch		e		4	c		i	t	8											s		a		None
山	sh		a	n	1	s		aa	n	1	s		a	n	None	s		ơ	n	1	s		a&e	n	None
巛	ch	u	a	n	1																s		e	n	None
巜	k	u	ai		4																k		a&e	&i&n	None
川	ch	u	a	n	1	c	i	u	n	1	ch		e	n	None	x	uy	ê	n	1	s		e	n	None
工	g		o	ng	1	g		u	ng	1	k		o	ng	None	c		ô	ng	1	k		o&u	&u	None
己	j		i		3	g		ei		2	k		i		None	k		i		5	k		i&o		None
已		i	i		3		i	i		5			i		None	d		i		6			i		None
巳	s		i		4	z		i		6	s		a		None	t		i		4	s		i		None
巾	j		i	n	1	g		a	n	1	k		e	n	None	c		â	n	1	k		i	n	None
干	g		a	n	4	g		o	n	1	k		a	n	None	c		a	n	1	k		a	n	None
幺		i	ao		1		i	u		1		y	o		None							y	o	u	None
广	g	u	a	ng	3		i	i	m	2			e	m	None						g		e	n	None
廴		i	i	n	3		i	a	n	2													i	n	None
廾	g		o	ng	3	g		u	ng	2						tr		â	p	7	k	&y	o&u	&u	None
弋		i	i		4		i	i	k	9			i	k	None	d		ă	c	8		y	o	ku	None
弓	g		o	ng	1	g		u	ng	1	k	w	u	ng	None	c		u	ng	1	k	y	u	u	None
彐	j		i		4	g		ai		3						k		ê		4	k		e	i	None
彑	j		i		4																k		e	i	None
彡	sh		a	n	1	s		aa	m	1											s		a&e	n	None
彳	ch		i		4	c		i	k	7											t		e	ki	None
忄	x		i	n	5																				
扌	sh		ou		5																s	y	u		None
才	c		ai		2	c		oi		4	c		ay		None	t		ai		2	s&z		a	i	None
氵	sh	u	i		5																				
犭	q	u	a	n	5	h	i	u	n	2															
纟	s		i		1	s		i		1															
门	m		e	n	2	m		u	n	4															
阝	f		u		4																				
飞	f		ei		1	f		ei		1															
饣	sh		i		2																				
马	m		a		3	m		aa		5															
女	n		v		3	&n	&i	eoi&u		5&6	n	y	e		None	n	ư	a		6	n&z	y	o	&u	None
兀		u	u		4	ng		a	t	9			o	l	None	ng		ô	t	8	g&k		o	tsu	None
