[
]
㐁,[Mand:hd]t,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]t,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]2
㐂
㐆,[Mand:hd],[Mand:sv]i,[Mand:nc]i,[Mand:lt]n,[Mand:tn]3,[Cant:hd]z,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]2
㐐
㐑
㐒
㐓
㐔
㐕
㐪
㐫,[Mand:hd]x,[Mand:sv]i,[Mand:nc]o,[Mand:lt]ng,[Mand:tn]1,[Cant:hd]g,[Cant:sv],[Cant:nc]u,[Cant:lt]n,[Cant:tn]3,[Cant:hd]h,[Cant:sv],[Cant:nc]@,[Cant:lt]ng,[Cant:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]u,[Cant:lt]ng,[Cant:tn]1
㐸,[Mand:hd]q,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]g,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]1,[Cant:hd]h,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]3
㐹,[Mand:hd],[Mand:sv]i,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]g,[Cant:sv],[Cant:nc]o,[Cant:lt],[Cant:tn]1,[Cant:hd]k,[Cant:sv]u,[Cant:nc]o,[Cant:lt]k,[Cant:tn]8,[Cant:hd]ng,[Cant:sv],[Cant:nc]aa,[Cant:lt]t,[Cant:tn]9
㐺,[Mand:hd],[Mand:sv]i,[Mand:nc]i,[Mand:lt]n,[Mand:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]u,[Cant:lt]ng,[Cant:tn]3
㐻,[Mand:hd]n,[Mand:sv],[Mand:nc]ei,[Mand:lt],[Mand:tn]4,[Cant:hd]f,[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]1,[Cant:hd]m,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]5,[Cant:hd]n,[Cant:sv],[Cant:nc]oi,[Cant:lt],[Cant:tn]6
㐼,[Mand:hd]ch,[Mand:sv],[Mand:nc]e,[Mand:lt]ng,[Mand:tn]4,[Cant:hd]c,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]2
㐽,[Mand:hd]f,[Mand:sv],[Mand:nc]e,[Mand:lt]ng,[Mand:tn]1,[Cant:hd]f,[Cant:sv],[Cant:nc]u,[Cant:lt]ng,[Cant:tn]1
㐾
㐿
㑀
㒫,[Mand:hd]j,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]g,[Cant:sv],[Cant:nc]ei,[Cant:lt],[Cant:tn]3,[Cant:hd]h,[Cant:sv],[Cant:nc]ei,[Cant:lt],[Cant:tn]2
㒲,[Mand:hd]c,[Mand:sv],[Mand:nc]ai,[Mand:lt],[Mand:tn]2,[Cant:hd]c,[Cant:sv],[Cant:nc]oi,[Cant:lt],[Cant:tn]4
㓆
㓇
㓙,[Cant:hd]h,[Cant:sv],[Cant:nc]@,[Cant:lt]ng,[Cant:tn]1,[Cant:hd]k,[Cant:sv],[Cant:nc]u,[Cant:lt]ng,[Cant:tn]4
㓝,[Mand:hd]x,[Mand:sv],[Mand:nc]i,[Mand:lt]ng,[Mand:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]4
㓞,[Mand:hd]q,[Mand:sv]i,[Mand:nc]a,[Mand:lt],[Mand:tn]4,[Cant:hd]k,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]3
㔔
㔕,[Mand:hd]j,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]2,[Cant:hd]g,[Cant:sv],[Cant:nc]aa,[Cant:lt]t,[Cant:tn]7,[Cant:hd]k,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]1
㔖
㔺,[Mand:hd]sh,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]s,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]3,[Cant:hd]s,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]6
㔻,[Cant:hd]p,[Cant:sv],[Cant:nc]ei,[Cant:lt],[Cant:tn]1
㕂,[Mand:hd],[Mand:sv]i,[Mand:nc]i,[Mand:lt]n,[Mand:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]aa,[Cant:lt]m,[Cant:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]aa,[Cant:lt]m,[Cant:tn]6
㕃,[Mand:hd]x,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]1,[Cant:hd]h,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]3,[Cant:hd]k,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]1,[Cant:hd]l,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]a,[Cant:lt]p,[Cant:tn]8
㕄,[Mand:hd]zh,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]3,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]3
㕜,[Mand:hd]sh,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]3,[Cant:hd]s,[Cant:sv],[Cant:nc]ei,[Cant:lt],[Cant:tn]3,[Cant:hd]s,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]2
㕦,[Mand:hd]h,[Mand:sv]u,[Mand:nc]a,[Mand:lt],[Mand:tn]4,[Cant:hd],[Cant:sv]u,[Cant:nc]aa,[Cant:lt],[Cant:tn]6,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]5
㕧,[Mand:hd]x,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]1,[Cant:hd]s,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]1
㕨,[Mand:hd]f,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]f,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]6
㘟
㚏,[Mand:hd]g,[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]3,[Cant:hd]g,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]2,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]5
㚐,[Mand:hd]t,[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]4,[Cant:hd]t,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]3,[Cant:hd]z,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]6
㚑
㚣,[Mand:hd]x,[Mand:sv]i,[Mand:nc]ao,[Mand:lt],[Mand:tn]2,[Cant:hd]g,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]2,[Cant:hd]h,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]4
㚤,[Mand:hd],[Mand:sv]i,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]k,[Cant:tn]9
㚥,[Mand:hd],[Mand:sv]i,[Mand:nc]u,[Mand:lt],[Mand:tn]2,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]1
㚦,[Mand:hd],[Mand:sv]i,[Mand:nc]i,[Mand:lt],[Mand:tn]2,[Cant:hd]g,[Cant:sv],[Cant:nc]ei,[Cant:lt],[Cant:tn]1
㚧,[Mand:hd],[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]ng,[Cant:sv],[Cant:nc]a,[Cant:lt]m,[Cant:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]5
㚨,[Mand:hd]sh,[Mand:sv],[Mand:nc]e,[Mand:lt]n,[Mand:tn]3
㜽,[Mand:hd]z,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]3,[Cant:hd]d,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]2
㝌,[Mand:hd]j,[Mand:sv]i,[Mand:nc]u,[Mand:lt],[Mand:tn]4,[Cant:hd]g,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]3
㝍,[Mand:hd]x,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]3,[Cant:hd]s,[Cant:sv],[Cant:nc]e,[Cant:lt],[Cant:tn]2
㝼,[Mand:hd],[Mand:sv]i,[Mand:nc]u,[Mand:lt],[Mand:tn]1,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]1
㞌,[Mand:hd],[Mand:sv]i,[Mand:nc]u,[Mand:lt]n,[Mand:tn]4,[Cant:hd]l,[Cant:sv],[Cant:nc]ai,[Cant:lt],[Cant:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]6
㞍
㞨,[Mand:hd]z,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]3,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]2
㞩,[Mand:hd]l,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]2,[Cant:hd]l,[Cant:sv],[Cant:nc]aa,[Cant:lt]m,[Cant:tn]4
㞪,[Mand:hd]n,[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]2,[Cant:hd]m,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]6,[Cant:hd]n,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]4
