1
[
]
㐤,[Mand:hd]d,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]1,[Cant:hd]k,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]4
㑳,[Mand:hd]zh,[Mand:sv],[Mand:nc]ou,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]3
㑴,[Cant:hd]c,[Cant:sv],[Cant:nc]aa,[Cant:lt]m,[Cant:tn]1,[Cant:hd]c,[Cant:sv],[Cant:nc]a,[Cant:lt]m,[Cant:tn]1
㑵,[Mand:hd]h,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]a,[Cant:lt]t,[Cant:tn]9
㑶,[Mand:hd]x,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]h,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]4,[Cant:hd]h,[Cant:sv],[Cant:nc]ei,[Cant:lt],[Cant:tn]3
㑷,[Mand:hd]t,[Mand:sv],[Mand:nc]ai,[Mand:lt],[Mand:tn]4,[Cant:hd]t,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]3
㑸,[Mand:hd],[Mand:sv]i,[Mand:nc]ao,[Mand:lt],[Mand:tn]2,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]4
㑹,[Mand:hd]h,[Mand:sv]u,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]g,[Cant:sv]u,[Cant:nc]a,[Cant:lt]t,[Cant:tn]8,[Cant:hd]m,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]9,[Cant:hd],[Cant:sv]u,[Cant:nc]i,[Cant:lt],[Cant:tn]6
㑺,[Mand:hd]j,[Mand:sv],[Mand:nc]u,[Mand:lt]n,[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]6,[Cant:hd]z,[Cant:sv],[Cant:nc]eo,[Cant:lt]n,[Cant:tn]3
㒽,[Mand:hd]q,[Mand:sv]u,[Mand:nc]a,[Mand:lt]n,[Mand:tn]1,[Cant:hd]h,[Cant:sv]i,[Cant:nc]u,[Cant:lt]n,[Cant:tn]1
㓃,[Mand:hd]d,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]4,[Cant:hd]d,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]3
㓔,[Mand:hd]x,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]e,[Cant:lt],[Cant:tn]6
㓕
㓷,[Mand:hd],[Mand:sv]i,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]n,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]6
㓸,[Mand:hd]zh,[Mand:sv]u,[Mand:nc]o,[Mand:lt],[Mand:tn]1,[Cant:hd]c,[Cant:sv],[Cant:nc]oe,[Cant:lt]k,[Cant:tn]8,[Cant:hd]s,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]oe,[Cant:lt]k,[Cant:tn]8
㓹,[Mand:hd]r,[Mand:sv]u,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]6
㓺,[Mand:hd]j,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]1,[Cant:hd]g,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]1,[Cant:hd]g,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]6,[Cant:hd]k,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]4
㓻,[Cant:hd]g,[Cant:sv],[Cant:nc]o,[Cant:lt]ng,[Cant:tn]1
㔡,[Mand:hd]b,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]1,[Cant:hd]b,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]8
㔩,[Mand:hd],[Mand:sv],[Mand:nc]e,[Mand:lt],[Mand:tn]4,[Cant:hd],[Cant:sv],[Cant:nc]aa,[Cant:lt]p,[Cant:tn]9
㔸,[Mand:hd]t,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]1,[Cant:hd]c,[Cant:sv],[Cant:nc]a,[Cant:lt]m,[Cant:tn]2,[Cant:hd]t,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]1,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt]n,[Cant:tn]1
㕎,[Mand:hd]k,[Mand:sv],[Mand:nc]e,[Mand:lt],[Mand:tn]4
㕠,[Mand:hd]sh,[Mand:sv]u,[Mand:nc]a,[Mand:lt]ng,[Mand:tn]1,[Cant:hd]s,[Cant:sv],[Cant:nc]oe,[Cant:lt]ng,[Cant:tn]1
㖶,[Mand:hd],[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]3,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]8
㖷,[Mand:hd]sh,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]2,[Cant:hd]t,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]4
㖸,[Mand:hd]x,[Mand:sv]u,[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]k,[Cant:sv],[Cant:nc]oe,[Cant:lt]k,[Cant:tn]9
㖹,[Mand:hd]p,[Mand:sv],[Mand:nc]e,[Mand:lt]n,[Mand:tn]1,[Cant:hd]f,[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]2,[Cant:hd]p,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]3,[Cant:hd]p,[Cant:sv],[Cant:nc]u,[Cant:lt]n,[Cant:tn]4,[Viet:hd]v,[Viet:sv],[Viet:nc]ô,[Viet:lt]n,[Viet:tn]2
㖺,[Mand:hd]ch,[Mand:sv],[Mand:nc]u,[Mand:lt]n,[Mand:tn]3,[Cant:hd]c,[Cant:sv],[Cant:nc]eo,[Cant:lt]n,[Cant:tn]2
㖻,[Mand:hd]n,[Mand:sv]i,[Mand:nc]u,[Mand:lt],[Mand:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]4
㖼,[Mand:hd]d,[Mand:sv]u,[Mand:nc]o,[Mand:lt],[Mand:tn]3,[Cant:hd]m,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]4,[Viet:hd]m,[Viet:sv],[Viet:nc]o,[Viet:lt],[Viet:tn]5
㖽,[Mand:hd]z,[Mand:sv],[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]aa,[Cant:lt]k,[Cant:tn]8,[Viet:hd]h,[Viet:sv],[Viet:nc]ơ,[Viet:lt]t,[Viet:tn]8
㖾,[Mand:hd],[Mand:sv],[Mand:nc]e,[Mand:lt],[Mand:tn]4,[Cant:hd]ng,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]9
㖿,[Mand:hd]x,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]c,[Cant:sv],[Cant:nc]e,[Cant:lt],[Cant:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]e,[Cant:lt],[Cant:tn]4
㗀,[Mand:hd],[Mand:sv]i,[Mand:nc]ou,[Mand:lt],[Mand:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]1
㗁,[Mand:hd],[Mand:sv],[Mand:nc]e,[Mand:lt],[Mand:tn]4,[Cant:hd]ng,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]9,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]9
㗂,[Mand:hd]sh,[Mand:sv],[Mand:nc]e,[Mand:lt]ng,[Mand:tn]3,[Cant:hd]s,[Cant:sv],[Cant:nc]aa,[Cant:lt]ng,[Cant:tn]2
㗃,[Mand:hd],[Mand:sv]u,[Mand:nc]e,[Mand:lt]n,[Mand:tn]3,[Cant:hd]m,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]4,[Cant:hd]m,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]5
㗄,[Mand:hd]k,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]1,[Cant:hd]m,[Cant:sv],[Cant:nc]a,[Cant:lt]n,[Cant:tn]4,[Cant:hd]m,[Cant:sv],[Cant:nc]a,[Cant:lt]n,[Cant:tn]6,[Cant:hd]m,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]4
㗅,[Mand:hd]h,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]2,[Cant:hd],[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]4
㗆,[Mand:hd]g,[Mand:sv],[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]g,[Cant:sv],[Cant:nc]aa,[Cant:lt]k,[Cant:tn]8
