[					
]					
㒩	l,u,o,,3	l,,o,,2			
㘙	,i,a,n,2	g,,au,,1|g,,au,,2|h,,au,,6|ng,,a,m,4			
㘚	h,,a,n,3	g,,a,m,1|h,,a,m,3			
㩵	,,e,,4	ng,,o,k,9			
㩶	n,i,e,,4	n,,i,p,9			
㩷	q,i,a,n,1				
㪻	j,u,a,n,4	g,i,u,n,3|h,i,u,n,3			
㬮	n,,a,n,4	n,,a,n,6			
㰙	n,u,o,,2	n,,o,,5		n,,a,ng,4	
㰚	l,,i,,2	l,,aai,,4|l,,ei,,4			
㰛	,iu,e,,4	ng,,o,k,9			
㰜					
㱍	l,u,a,n,2	l,i,u,n,4			
㱻	l,u,o,,4	l,,o,,2			
㶛	,i,u,,2	z,i,u,,4			
㶜		z,i,u,n,1			
㶝					
㸏	m,,i,,2	m,,ei,,4			
㸐	r,,a,n,2	z,,i,n,4			
㼈	l,u,o,,2	l,,eo,n,6|l,,o,,4			
㽯	x,,i,,2	k,u,ai,,4			
㿙	p,,i,,4	p,,ei,,3			
䂂	q,,u,,2	k,,eoi,,4			
䂃	j,i,ao,,4	t,i,u,,4|z,i,u,,3			
䉲	m,,i,,2	n,,ei,,4			
䉳	x,i,a,n,1	s,,i,n,1			
䉴	r,,a,ng,2	z,,oe,ng,4			
䉵	zh,u,a,n,4	g,i,u,n,6|z,,a,n,6|z,i,u,n,2			
䊱	x,i,a,n,1	c,,i,m,1|s,,i,m,2|z,,aa,m,1			
䊲	ch,,a,n,4	c,,a,n,2			
䌮	sh,u,a,ng,1	s,,oe,ng,1			
䍎	c,,u,n,4	c,i,u,n,3			
䕳	m,,i,,2	n,,ei,,4			
䕴	zh,u,o,,2				
䕵	x,i,e,,2				
䕶	h,,u,,4	,,u,,6			
䕷	m,,i,,2	m,,ei,,4			
䘊	m,i,e,,4	m,,i,t,9			
䘋	j,i,a,n,1				
䘌	n,,i,,4	n,,i,k,7			
䙬	,i,i,ng,4	z,,i,ng,3			
䙭		h,,i,n,1			
䜢	x,i,a,n,3				
䜩	,i,a,n,4	z,,i,n,3			
䞋	ch,,e,n,4				
䟐	l,,i,,4	h,,i,p,8|l,,i,k,9			
䠭	l,,ai,,2	h,,o,n,5|l,,ai,,6|l,,a,n,5|m,,aa,n,4			
䠮	t,,e,ng,2	h,,au,,2|t,,aa,ng,4			
䡁	l,,o,ng,3	l,,u,ng,5			
䣣	d,,a,ng,3	d,,o,ng,2			
䣤	j,u,e,,2				
䥯	b,,ei,,1	b,,aa,,6			
䥰	m,,e,ng,2	m,,o,ng,4			
䥱	x,i,e,,3	s,,e,,2			
䥲	,,ou,,1	,,aau,,1			
䥳	,i,ou,,1	z,,aau,,1			
䥴		t,,eo,n,1|z,,eo,n,3|z,i,u,n,1			
䨵	d,,a,n,4	t,,a,m,4			
䨶	,i,u,n,3	,u,a,n,5			
䪇	b,,o,,2	b,,o,k,9			
䪈	q,i,a,n,4	h,,i,n,2			
䪝	h,,u,,4	,u,o,k,9|,,u,,6			
䪥	x,i,e,,4	h,,aai,,6			
䬞	t,,ao,,2	t,,ou,,4			
䭡	,,e,n,4	n,,eoi,,6|n,,eo,t,9			
䭢	n,,i,ng,2	n,,i,ng,4			
䭣	c,,i,,2	c,,i,,4			
䭤	q,i,a,n,3	h,,i,n,2			
䮷	d,,u,,2	d,,u,k,9			
䮸	,u,o,,4	,,aa,k,7|,,a,k,7			
䮹	,u,ei,,4	k,i,u,t,8|,u,aai,,3			
䯤	k,u,ai,,4	k,u,i,,2			
䰮					
䲉	s,,i,,1	s,,i,,1			
䲊	d,u,o,,4	t,,o,,5			
䲋	c,,e,n,2	s,,a,m,4			
䲌	k,u,a,n,3	f,,u,n,2			
䲍	t,,e,ng,2	t,,a,ng,4			
䲎	n,,ei,,3				
䲏	l,,ao,,2	l,,ou,,4|l,,ou,,6			
䳾	d,,e,ng,1	d,,a,ng,1			
䳿	r,,a,n,2	z,,i,n,4			
䴀	t,,o,ng,2	t,,u,ng,4|z,,u,ng,1			
䴁	,i,u,,4	z,i,u,,6			
䴂	x,i,a,ng,4	z,,oe,ng,6			
䴃	n,,ao,,2	n,,au,,4			
䴄	sh,,u,n,4	s,,eo,n,3			
䴅	f,,e,n,2	f,,a,n,4			
䴆	p,,u,,2	b,,u,k,9			
䴝	ch,u,ai,,4	c,,ai,,3|z,i,u,t,8			
䵃	k,u,a,ng,4	k,u,o,ng,3|,u,o,ng,4			
䵏	l,,ao,,3	l,,ou,,5			
䵛	q,i,a,n,4	g,,i,n,3|h,,i,n,1			
䵰	sh,,a,ng,1	s,,oe,ng,1			
䶈	b,,o,,2	b,,o,k,8			
䶉	l,i,u,,2	l,,au,,4			
䶞	q,,i,,2	k,,ei,,4			
䶟	x,i,a,n,4	h,,aa,m,6			
儽	l,,ei,,2	l,,eoi,,4|l,,eoi,,5			r,,a,i,None|r,,e,,None|r,,u,i,None|r,,a,,None
