㤖				zhù		cyu5		
㤘				zhòu		zaau3		
㦰				jiān		cim1		
㦱				wǒ		ngo5		
㦲						zoi1		
㦿				qiǎn		haang6 him1 wu6		
㧀				jí		gap6		
㧒				yù		leot6 waat6		
㧓				guā		gwaa1		
㧔				guài		gwai3 tim4		
㧕				liǔ		lau5		
㧖				è		aak1 ak1 zim1		
㧗				zǐ		ci2 zi2		
㧙				bì		bit1 bit6		
㧚				wǎ		ngaa5		
㧛						hin1		
㧜				liè		laap3 laap6 lip6		
㧝						gaa1		
㧞								
㧟				kuǎi		kwaai5		
㧠								
㩺						pei1		
㪁				qín		kam4		
㪂				kū		faat1 gwaat6		
㪴				jiá		gat3		
㫄				páng		pong4		
㫘				mì		mat6		
㫙				fú		fu4		
㫚				hū		fat1		
㬳				wǔ		ng5		
㭇				yuàn		zyun2		
㭈				jué		kyut3 lai6		
㭉				huá		waa4		
㭊						sik1		
㭋				bàng		bang5 faai3		
㭌				móu		zyu1		
㭍						cat1		
㭎				gāng		gong1		
㭏				wěi		wai5		
㭐								
㰟				jì		gei3		
㰠				hāng		kong3		
㰡				xiè		hai6		
㰢				kēng		hang1		
㱚				cán		can1		
㱛				chuǎn		cyun2		
㱜				zhá		zaat3		
㱝								
㱽				zhěn		dam2		
㲍				zhī		zi1		
㲎				lóu		daau1 laau4 syu1 zyu4		
㲏				pāo		piu5		
㲐								
㲑								
㲴				zhòng		zung3		
㳋				qiū		zaau1		
㳌				yā		at3	nhớp	
㳍				bù		bou3		
㳎				biàn		bin6		
㳏				shì		saai6		
㳐				zhá		miu5 zat3		
㳑				yì		zaat6		
㳒				biàn		baa1 fat3		
㳓								
㳔				duì		deoi3		
㳕				lán		laan4		
㶦				jìn		zeon4		
㶧				nèn		hei1 nyun6		
㶨						pei1 pei4		
㶩								
㶪								
㸒				yín		zaam4		
㸓				mì		mat6		
㸚				lǐ		lei5		
㸝				xiān		hin1		
㸞				zhé		ban2		
㸫				qián		gin1		
㸬				bèi		bui3		
㸭				bā		baa1 paa4		
㸮				fén		fan4		
㸯				kē		fo1 gaau1		
㹜				yín		ngaan4		
㹡				xuán		zyun4		
㹢				jiā		gaa1 go1		
㹣				zhōng		zung1		
㹤				qiè		hip3		
㹥				zhù		zyu3	chó	
㹦				diāo		ciu1 diu1		
㹧						zoeng1		
㹨				yòu		zaau6		
㹩								
㹪						saan1		
㺰						si1		
㺲				niǔ		naau2		
㺳				méi		mui4		
㺴				bā		baat3		
㺵				jiú		gau2		
㺶								
㼘				wǎ		ngaa5		
㼙				zhòu		cuk1 zaau3		
㽳				xū		heoi1	võ	
㽴				zhàng		zoeng6		
㽵						zong1		
㽶								
㿪				huán		wun4 zyun6		
㿻				gān		gon1		
䀐				shān		saam1		
䀑				wò		waat3		
䀒				qiān		cin1		
䀓				huàn		wun6		
䀔				rèn		zing6		
䂆				xù		hek3		
䂘						caam1 cai1 cak3 haam1 saam1		
䂙				duī				
䄨				yú		zaau4 zeoi4 zyu1		
䄩				yì		zik6		
䄪				diǎo		diu2		
䄫				qǐ		hei2		
䄬				yí		ho1 zyu4 zyu4		
䄭				nián		nin4 zin2		
䆒				jiù		gau3		
䇃				sì		ci5 zi6		
䇄							ngất	
䊵				qiú		kau4		
䍐				hǎn		hon2		
䏐				jué		kyut3		
䏒				piàn		pin3		
䏓				guǎn		gun2		
䏔				niǔ		naau2		
䏕				rèn		nei5 zaam6 zaan6		
䏖				zhèn		zaan5		
䏗				gài		koi3 kui2		
䏘				pì				
䏙				tǎn		dam1 tam2		
䏚				chǎo		miu5		
䏛				chǔn		ceon2		
䏜				hē		ho1		
䏝				zhuān		zyun1		
䑠				liǎo		liu5		
䒒				tiáo		seoi1 tiu4 waai2 zaau4 ziu5		
䒓				kǎi				
䒔				bài				
䖊				yì		zi6		
䖋				n&#xfc;è		zoek6		
䖌				yì		zi6		
䖍				qián		kin4		
䘚				zhú		zeot1		
䘛						gei1		
䜳								
䢌				bó				
䢍				fǎng		fong2		
䢎						gei1		
䢏								
䢸				jū				
䢹				jǔ				
䢺				chū		ceot1		
䧁				xǔ				
䧂				dào		ziu6		
䧃				tián		tin4		
,								
[								
]								
並	HEI	병	PYENG	bìng		bing3 bing6 bong6		bhěng
丧				sàng	sang4(22)	song1 song3		
丳	SAN SEN		CHAN	chǎn		caan2		
乖	KAI	괴	KOY	guāi	guai1(19)	gwaai1	quai	guæi
乳	NYUU	유	YU	rǔ	ru3(24)	jyu5	vú	njiǒ
乴	SETSU ZECHI			xué				
乵	EN			yǎn				
乶		볼	PHOL	fǔ				
乷		살	SAL	shā				
乸				nǎ		naa2		
事	JI SHI	사	SA	shì	shi4(3356) shi5(210)	si6	sự	*jrhiə̀ jrhiə̀
亝	SEI		CEY	qí				
亞	A ATSU OU	아	A	yà	ya4(26)	aa3 ngaa3		qà
亟	KYOKU KI	극	KUK KI	jí		gik1 kei3	cấc	
,								
[								
]								
享	KYOU	향	HYANG	xiǎng	xiang3(76)	hoeng2	hưởng	
京	KYOU KEI KIN	경	KYENG	jīng		ging1	kinh	giæng
佩	HAI	패	PHAY	pèi	pei4(29)	pui3		*bhə̀i
佪	KUWAI E	회	HOY	huí		wui4		
佫	KAKU KYAKU			hè				
佬	RYOU RO ROU			lǎo		lou2		
佭				xiáng				
佮	KOU			gé		tap1		
佯	YOU	양	YANG	yáng		jeoi4 joeng4		
佰	HAKU BYAKU	백	PEYK	bǎi		baak3		
佱	HOU			fǎ				
佲				mǐng				
佳	KA	가	KA KAY	jiā	jia1(21)	gaai1	giai	*gɛi gɛi
佴	JI NI DAI NAI		I	èr		ji6 noi6		
併	HEI		PYENG	bìng		bing3 ping3	tính	
佶	KITSU GOCHI	길	KIL	jí		gat1 git3		
佷	KOU GOU GIN KON GON		HANG HAN	hěn		han2		
佸	KATSU GACHI	괄	KWAL	huó		kut3 wut6		
佹	KI	궤	KWEY	guǐ		gwai2		
佺	SEN	전	CEN	quán		cyun4		tsiuɛn
佻	CHOU JOU YOU	조	CO	tiāo		tiu1 tiu4	điêu	
佼	KOU KYOU	교	KYO	jiǎo		gaau2		
佽	SHI	차	CHA	cì		ci3		
佾	ITSU ICHI	일	IL	yì		jat6		
使	SHI	사	SA SI	shǐ	shi3(2283)	sai2 si2 si3	sứ	*shriə̌ shriə̀ shriə̌
侀	KEI KYAU		HYENG	xíng		jing4		
侁	SHIN	신	SIN	shēn		san1		
侂	TAKU		THAK	tuō		tok3		
侃	KAN	간	KAN	kǎn		hon2		kɑn
侄	SHITSU SHICHI TETSU	질	CIL	zhí		zat6		
侅	KAI		HAY	gāi		goi1	hời	
來	RAI	내 래	LAY	lái	lai2(14549)	lai4 loi4 loi6	lai	*ləi ləi
侇	I		I	yí		ji4		
侈	SHI I	치	CHI	chǐ		ci2	xỉ	
侉	KA KE A	과	KWA	kuǎ		kwaa2		
侊	KOU	광	KWANG	guāng				
例	REI RETSU	례 예	LYEY	lì	li4(369)	lai6	lề	
侌	IN			yīn				
侍	JI	시	SI	shì	shi4(20)	si6		*zhiə̀ zhiə̌
侎	BI MI		MI	mǐ				
侏	SHU CHU	주	CWU	zhū		zyu1		
侐	KYOKU KEKI KI		HYEK	xù		gwik1		
侑	YUU U	유	YU	yòu		jau6		
侒	AN		AN	ān				
侓	ROTSU ROCHI			lù				
侔	BOU MU	모	MO	móu		mau4	mầu	miou
侕	JI NI			ér				
侖	RON RIN	륜	LYUN	lún		leon4	lỏn	
侗	TOU TSU ZU DOU	동	TONG	dòng		dung6 tung4		
侘	TA	차	CHA	chà		caa3	sá	
侙	CHOKU CHIKI		CHIK	chī				
侚	SHUN JUN	순	SWUN	xùn		seon1 seon6		
供	KYOU KU	공	KONG	gōng	gong1(305) gong4(11)	gung1 gung3	cung	*giong giong
侜	CHUU CHU	주	CWU	zhōu		zau1		
依	I E	의	UY	yī	yi1(341)	ji1	y	*qiəi qiəi
侞	JO NYO		YE	rú				
侟	SEN			cún				
侠	KYOU		HYEP KYEP	xiá		haap6 hap6		
価	KA		KA	sì				
侢	BU			zài				
侣	RYO RO		LYE	lǚ		leoi5		
侤			KO	ta				
侥				jiǎo		giu1 hiu1		
侦				zhēn	zhen1(51)	zing1		
侧				cè	ce4(125)	zak1		
侨				qiáo		kiu4		
侩				kuài		kui2		
侪				chái		caai4		
侫	NEI DEI			nìng				
侬				nóng		nung4		
侭	JIN			jǐn				
免	MEN BEN	면	MYEN MWUN	miǎn	mian3(193)	man6 min5	miễn	*myɛ̌n myɛ̌n
兒	JI NI GEI	아	A	ér	r5(3254) er2(581)	ji4 ngai4		*njiɛ njiɛ
兓	SHIN SAN		CHIM CHAN	jīn				
兔	TO		THO	tù	tu4(100)	tou3	thỏ	*tò tò
兕	SHI JI	시	SI	sì		zi6		zǐ
兖			YEN	yǎn		jin5		
兩	RYOU	량 양	LYANG	liǎng	liang3(3229)	loeng5	lưỡng	liɑ̀ng liɑ̌ng
其	KI GI	기	KI	qí	qi2(1458)	gei1 kei4	kì	*ghiə ghiə
具	GU KU	구	KWU	jù	ju4(705) ju5(30)	geoi6	cụ	*ghiò ghiò
典	TEN	전	CEN	diǎn	dian3(98)	din2	điển	*děn děn
冐	BOU MOU BOKU		MO	mào				
冞	BI MI		MI	mí		mei4		
冼	SHOU			xiǎn		sin2		
冽	RETSU REI	렬	LYEL	liè		lit6	rét	
冾	KYOU			qià				
冿	SEN			jiān				
净				jìng	jing4(152)	zeng6 zing6		
凭	HYOU	빙	PING	píng	ping2(134)	pang4	bằng	bhiəng bhiə̀ng
凮	FUU HU		PHWUNG	fēng				
凯				kǎi		hoi2		
函	KAN	함	HAM	hán		haam4	hòm	hæm
刮	KATSU	괄	KWAL	guā	gua1(105)	gwaat3		guæt
刯				gēng				
到	TOU	도	TO	dào	dao4(10331) dao5(18)	dou3	đáo	*dɑ̀u
刱	SOU SHOU	창	CHANG	chuàng		cong1 cong3		
刲	KEI KE	규	KYU	kuī		gwai1		
刳	KO	고	KO	kū		fu1		ko
刴	TA		THA	duò		do2		
刵	JI NI GEI		I	èr		ji5 ji6		
制	SEI	제	CEY	zhì	zhi4(1850)	zai3	chế	jiɛ̀i
刷	SATSU	쇄	SWAY	shuā	shua1(140)	caat3 saat3	loát	
券	KEN	권	KWEN	quàn		gyun3 hyun3		
刹	SATSU SECHI	찰	CHAL	shā	sha1(17) cha4(14)	caat3 saat3		
刺	SHI SEKI	자 척	CA CHEK	cì	ci4(162)	ci3 cik3 sik3	thích	lɑt tsiɛk tsiɛ̀
刻	KOKU	각	KAK	kè	ke4(653)	haak1 hak1	khắc	kək
刼	KYOU			jié				
刽				guì		kui2		
刾				cì				
刿				guì		gwai3		
剀				kǎi		hoi2		
剁	TA			duò		do2 doek3		
剂				jì	ji4(79)	zai1		
劵	KEN GEN		KWEN	juàn				
劶	KOU KU		KWU	kǒu				
劷	YOU			yáng				
劸	AI A			wā				
効	KOU		HYO	xiào		haau6	hiệu	
劺	BOU MU			móu				
劻	KYOU KOU		KWANG	kuāng		hong1		
劼	KATSU KITSU		HAL	jié		kit3		
劽	RETSU RECHI			liè				
劾	GAI	핵	HAYK HAY	hé		hat6	hạch	hək
势	SEI			shì	shi4(442) shi5(10)	sai3		
匊	KIKU KOKU	국	KWUK	jū		guk1		
匋	TOU YOU		TO YO	táo		tou4		
匌	KOU	합	HAP	gé				
匦				guǐ		gwai2		
匼	AN ON		AP	kē		hap1 o1	hộp	
卑	HI	비	PI	bēi	bei1(13)	bei1		biɛ
卒	SOTSU	졸	COL	zú		cyut3 zeot1	tốt	*tzuət tsuət tzuit
卓	TAKU	탁	THAK	zhuō		coek3 zoek3	trác	djak
協	KYOU	협	HYEP	xié	xie2(150)	hip3	hiếp	hep
单	TAN		TAN SEN	dān	dan1(603)	daan1		
卖				mài	mai4(479) mai5(51)	maai6		
卥	SEI			xī				
卦	KA KE	괘	KWAY	guà		gwaa3	quái	
卧				wò	wo4(45)	ngo6		
卶			SI	chǐ				
卷	KAN KEN	권	KWEN	juǎn	juan3(115) juan4(14)	gyun2 gyun3 kyun4	quyển	*gyuɛ̌n gyuɛ̀n
卸	SHA	사	SA	xiè	xie4(28)	se3		
卹	JUTSU SHUTSU SHUCHI SOTSU	휼	HYUL	xù		seot1		suit
卺	KIN	근	KUN	jǐn				
厒	KAHU KOHU KEHU			hé				
厓	GAI GE GI	애	AY	yá		ngaai4	day	
厔	SHITSU SHICHI		CIL	zhì		zat6	chái	
厕				cè	ce4(10)	ci3		
叀	SEN			zhuān				
叁	SAN		SAM	sān		saam1		
参	SAN SHIN		SAM CHAM	cān	can1(525) shen1(25)	caam1 sam1		*chrim shrim tsom
叔	SHUKU	숙	SWUK	shū	shu1(215) shu5(153)	suk1	thúc	
叕	TETSU TECHI GETSU		CHEL	zhuó				
取	SHU	취	CHWI	qǔ	qu3(916)	ceoi2	thủ	*tsiǒ
受	JU SHUU	수	SWU	shòu	shou4(1082)	sau6	thụ	*zhiǒu
变	HEN		PYEN	biàn	bian4(1669)	bin3		
,								
[								
]								
呝		액	AYK	è				
呞	SHI CHI			shī			te	
呟	GEN		HYEN	juǎn				
呠	HON			pěn		pan3	bỏm	
呡	BUN MON			wěn		man3	răn	
呢	JI NI	니	NI	ne	ne5(2307) ni2(21)	ne1 nei1 nei4 ni1	nài	
呣	BOU			ḿ		m2 m6		
呤	REI RYOU	령	LYENG	lìng		ling4	gầm	
呥	ZEN NEN			rán		jam1 jim4	nhẻm	
呦	IU YU AU EU	유	YU	yōu		jau1	ạo	giəu
呧	TEI TAI DAI		CEY	dǐ				
周	SHUU	주	CWU	zhōu	zhou1(396)	zau1	chu	*jiou
呩	SHI			shì				
呪	JU SHUU	주	CWU	zhòu		zau2		
呫	TEHU SEHU TEN	첩	CHEP	tiè		cip3 tip3	chím	
呬	KI CHI REI RYOU		HI LYENG HUY	xì		hei3		
呭	EI SETSU SECHI		YEY	yì			thé	
呮	KI		KI	qì		ze1 zek1		
呯	HEI BYOU			píng		peng4		
呰	SHI SA SEKI	자	CA	zǐ		zi2		
呱	KO	고	KO	gū		gu1 gwaa1 gwaa2 waa1	oa	
呲	SHI JI I			cī		zi1		
味	MI BI	미	MI	wèi	wei4(281)	mei6	vị	*miə̀i
呴	KU KOU		KWU	xǔ		heoi1	gâu	
呵	KA	가	KA	ā	a1(392) he1(64)	ho1 ho2	ha	xɑ
呶	DO DOU	노	NO	náo		naau4	nao	
呷	KOU		HAP	gā		haap3		
呸	HI		PI	pēi	pei1(32)	pei1	bậy	
呹	ITSU CHITSU		IL CIL	yì				
呺	KYOU GOU KOU KU		HYO HO	xiāo		hiu1 hou4		
呻	SHIN	신	SIN	shēn	shen1(13)	san1		shin
呼	KO	호	HO	hū	hu1(378) hu5(107)	fu1	hô	*xo
命	MEI MYOU	명	MYENG	mìng	ming4(2703)	meng6 ming6	mệnh	*miæ̀ng
呾	TATSU TACHI ATSU ECHI TECHI		TAL	dá		daat3		
呿	KA KYO KO KYOU KOU	거	KE	qù		keoi1	khứa	
咀	SO SHO	저	CE	jǔ	ju3(15)	zeoi2	thở	
咁	KAN GAN			hán		gam2 gam3	căm	
咂	SOU		CAP	zā	za1(18)	sap1 zaap3	táp	
咃	TA			tuō				
咄	TOTSU	돌	TOL	duō		cyut3 deot1	xót	duɑt duət
咅	TOU			pǒu				
咆	HOU	포	PHO	páo	pao2(19)	paau4	bàu	bhɑu
咇	HETSU BECHI HITSU HICHI HI BI	필	PHIL	bié		bat1 bit1		
咈	HUTSU BUCHI HITSU BICHI		PWUL	fú		fat1 fat6	phớt	
咉	AU		ANG	yāng				
咊	WA		HWA	hé		wo4		
咋	SAKU SA	사	SA	zǎ	za3(17)	zaa1 zaa3 zaak3	chạ	
和	WA KA	화	HWA	hé	he2(9513) huo5(38) he5(24) he4(9)	wo4 wo6	hoà	*huɑ huɑ̀
咍	KAI TAI	해	HAY	hāi		hoi1	hay	xəi
咎	KYUU KOU	구	KWU KO	jiù		gau3 gou1		ghiǒu
咏	EI	영	YENG	yǒng		wing6	vẳng	hiuæ̀ng
咐	HO BU	부	PWU	fu	fu5(72)	fu3 fu6	phó	
咑	DA			dā		dak1		
咒	SHU SHUU JU		CWU	zhòu	zhou4(11)	zau3	chú	
咓				wǎ		aa5		
咔	ROU			kā		kaa1 kaa4		
咕	KO		KO	gu	gu5(14)	gu1 gu2		
咖	KA	가	KA	kā	ka1(9)	gaa1 gaa3 kaa1		
咗				zuo		zo2		
咘				bù			bú	
咙				lóng	long2(26)	lung4		
咚				dōng		dung1	giọng	
咛				níng	ning2(11)	ning4		
咜	TA TO		THA	ta				
咝				sī				
囶	KOKU		KWUK	guó				
囷	KIN KON GON	균	KYUN	qūn		kwan1	khuân	kyun
囸				rì				
囹	REI	령 영	LYENG	líng		ling4		
固	KO	고	KO	gù	gu4(326)	gu3	cố	*gò
囻	KOKU			guó			quốc	
囼				tāi				
国	KOKU		KWUK	guó	guo2(6416)	gwok3		
图				tú	tu2(491)	tou4		
坡	HA HI	파	PHA	pō	po1(103)	bo1 po1	pha	pɑ
坢	HAN BAN			bàn				
坣				tāng				
坤	KON	곤	KON	kūn		kwan1	khôn	*kuən
坥	SHO			qū				
坦	TAN	탄	THAN	tǎn	tan3(77)	taan2	đất	tɑ̌n
坧	SEKI SHAU	척	CHEK	zhī			gạch	
坨	I TA DA	이	I	tuó		to4		
坩	KAN	감	KAM	gān		ham1		
坪	HEI HYOU	평	PHYENG	píng		ping4		
坫	TEN CHIN		CEM	diàn		dim3		
坬	KA KE			guà				
坭	DEI NAI DE NI			ní		nai4	nơi	
坮	DAI TAI	대	TAY	tái				
坯	HI HAI HE	배	PAY	pī	pi1(24)	pui1		
坰	KEI KYOU	경	KYENG	jiōng		gwing1		
坱	AU	앙	ANG	yǎng		joeng2 joeng5		
坲	HUTSU BUCHI HETSU BECHI			fó		fat6		
坳	AU EU	요	YO	ào		aau1 aau3		qau
坴	RIKU ROKU			lù		luk6		
坵	KYOU	구	KWU	qiū		jau1	gò	
坶	BOKU MOKU			mǔ		muk6		
坷	KA	가	KA	kě		ho1 ho2		
坸		구	KWU	gòu				
坹	KETSU GECHI			xuè				
坺	HATSU HACHI BOCHI			bá		paat6 pet6		
坻	CHI JI SHI TEI TAI	지	CI	chí		ci4 dai2		
坼	TAKU CHAKU	탁	THAK	chè		caak3		*tjæk
坽	REI RYOU			líng				
坾	CHO JO			zhù				
坿	FU			fù				
垀	KO KU			hū				
垁	CHI JI			zhì				
垂	SUI	수	SWU	chuí	chui2(88)	seoi4	thùy	*zhiuɛ
垃	RATSU			lā	la1(38)	laap6	lắp	
垄				lǒng	long3(28)	lung5		
垅				lǒng				
垆				lú		lou4	lò	
垇				ào				
垈	TAI	대	TAY	dài				
垉	HOU			páo			bàu	
垊				min				
备				bèi	bei4(784)	bei6		
夌	RYOU			líng		ling4		
夜	YA	야	YA	yè	ye4(799)	je6	dạ	*ià
夝	SEI JOU SOU SHOU			qíng				
奃	TEI TAI			dī				
奄	EN	엄	EM	yǎn		jim1 jim2	ăm	
奅	HOU HYOU			pào		paau3		
奆	KEN GAN			juàn				
奇	KI	기	KI	qí	qi2(345)	gei1 kei4	kỳ	*ghyɛ gyɛ
奈	NA DAI	나 내	NAY NA	nài	nai4(22)	noi6	nại	*nɑ̀i
奉	HOU BU	봉	PONG	fèng	feng4(25)	fung6	phụng	*bhiǒng
奋				fèn	fen4(281)	fan5		
奌	TEN		CEM	diǎn				
奍				yang				
妬	TO	투	THWU	dù		dou3		dò
妭	HATSU BACHI			bá				
妮	JI NI			nī		nei4	ni	
妯	CHUU JIKU ROKU TOKU DOKU	축	CHWUK	zhóu		suk6 zuk6	dâu	
妰	CHAKU			zhuó				
妱	SHOU			zhāo				
妲	DATSU	달	TAL	dá		daat3 taan2	dát	dɑt
妳	DAI NAI DEI JI			nǎi		lei5 naai5 nei5		
妴	EN ON			yuàn				
妵	TOU TSU			tǒu		tau2		
妶	KEN GEN			xián				
妷	CHITSU JICHI ITSU ICHI TETSU			zhí				
妸	A			ē			ả	
妹	MAI	매	MAY	mèi	mei4(158) mei5(100)	mui6	muội	*mə̀i
妺	BATSU MACHI MATSU			mò		mut6		
妻	SAI	처	CHE	qī	qi1(69)	cai1 cai3	thê	*tsei
妼	HI BI HITSU BICHI			bì				
妽	SHIN			shēn				
妾	SHOU	첩	CHEP	qiè		cip3	thiếp	*tsziɛp
妿				ē				
姀	KA WA			hé				
姁	KU GU			xǔ		heoi1 heoi2		
姂				fá			bợm	
姃	SEI SHOU	정	CENG	zhēng				
姄	BIN MIN			mín				
姅	HAN			bàn		bun3	nửa	
姆	BO MO	모	MO	mǔ	mu3(16)	mou5		
姇	HU HUU BU			fū				
姈	REI RYOU	령	LYENG	líng			lanh	
姉	SHI	자	CA	zǐ		zi2	chị	
姊	SHI			zǐ	zi3(10)	ze2 zi2	chị	tzǐ
始	SHI	시	SI	shǐ	shi3(606)	ci2	thuỷ	*shiə̌
姌	ZEN			rǎn		jim5		
姍	SAN SEN HAN SATSU SACHI	산	SAN	shān		saan1		
姎	AU			yāng		joeng1		
姏	BAN MAN KAN KON			mán		maan4		
姐	SO SHA	저	CE	jie	jie5(237) jie3(180)	ze2	thư	
姑	KO	고	KO	gū	gu1(433) gu5(24)	gu1	cô	*go
姒	SHI JI	사	SA	sì		ci5		
姓	SEI SHOU	성	SENG	xìng	xing4(232)	seng3 sing3	tính	siɛ̀ng
委	I	위	WI	wěi	wei3(668)	wai1 wai2	uỷ	*gyuɛ gyuɛ̌
姕				zī				
姖	KYO GO			jù				
姗	SAN SEN HAN SATSU SACHI		SAN	shān		saan1		
孟	MOU MYOU MAN	맹	MAYNG MANG	mèng		maang6	mạnh	*mæ̀ng
孠				sì				
孡		태	THAY	tāi				
孢				bāo		baau1		
季	KI	계	KYEY	jì	ji4(238)	gwai3	quí	gì
孤	KO	고	KO	gū	gu1(54)	gu1	cô	*go
孥	DO NU	노	NO	nú		nou4	nua	no
学	GAKU		HAK	xué	xue2(5640)	hok6		
孧				you				
宓	BITSU MICHI HUKU BUKU HITSU	복	POK	mì		fuk6 mat6		myit
宔	SHU			zhǔ				
宕	TOU	탕	THANG	dàng		dong1 dong6		
宖	KOU	횡	HOYNG	hóng				
宗	SHUU SOU	종	CONG	zōng	zong1(49) zong5(18)	zung1	tông	*tzong
官	KAN	관	KWAN	guān	guan1(276)	gun1	quan	*guɑn
宙	CHUU	주	CWU	zhòu	zhou4(130)	zau6	trụ	djhiòu
定	TEI JOU	정	CENG	dìng	ding4(2655)	deng6 ding6	định	*dhèng
宛	EN	완	WAN WEN	wǎn		jyun1 jyun2	uyển	qiuæn qiuæ̌n
宜	GI	의	UY	yi	yi5(58) yi2(38)	ji4	nghi	*ngyɛ
宝	HOU		PO	bǎo	bao3(270)	bou2	bảo	
实				shí	shi2(2729) shi5(200)	sat6		
実	JITSU SHITSU		SIL	shí				
宠				chǒng		cung2		
审				shěn	shen3(58)	sam2		
尀	HA			pǒ		po2		
尙	SHOU	상	SANG	shàng			thượng	
尚	SHOU		SANG	shàng	shang4(64) shang5(20)	soeng6	chuộng	*zhiɑ̀ng zhiɑ̀ng
尭	GYOU		YO	yáo				
屄	HI			bī		bei1		
居	KYO KI	거	KE KI	jū	ju1(184)	geoi1	cư	giu
屆	KAI	계	KYEY	jiè	jie4(70)	gaai3		
屇	TEN DEN	전	CEN	tián				
屈	KUTSU	굴	KWUL	qū	qu1(37) qu5(27)	wat1	khuất	*kiuət ghiuət
屉				ti	ti5(17)	tai3		
届	KAI			jiè	jie4(70)	gaai3		
岝	SAKU SHAKU ZAKU	작	CAK	zuò		zok3		
岞				zuò				
岟	YOU OU			yǎng				
岠	KYO GO			jù		geoi6		
岡	KOU	강	KANG	gāng	gang1(37)	gong1		gɑng
岢				kě		ho2		
岣	KOU KU	구	KWU	gǒu		gau2 keoi1		
岤	KETSU KECHI			xué				
岥	HA	파	PHA	pō		bei1 pei4 po1		
岦	RYUU	립	LIP	lì				
岧	TEU DEU	초	CHO	tiáo		tiu4	đèo	dheu
岨	SO SHO	저	CE	qū		zeoi1 zeoi2 zo2		
岩	GAN	암	AM	yán	yan2(70)	ngaam4	nham	*ngam
