[								
]								
乒	HEI			pīng	ping1(29)	bing1 ping1		
乓	HAU			pāng	pang1(29)	bam1 pong1		
乔				qiáo		kiu4		
乨	SHI		SI	shǐ				
乩	KEI		KYEY	jī		gei1		
乪	DOU NOU			náng		kek6		
乫		갈	KAL	jiā				
乬		걸	KEL	jù				
乭		돌	TOL	shí				
乮				mǎo				
乯			OL	hū				
买				mǎi	mai3(774)	maai5		
争	SOU			zhēng	zheng1(1708)	zaang1 zang1		
亘	SEN KAN KOU	긍	SEN HWAN	gèn				
亙	KOU	긍	KUNG	gèn		gang2	cẳng	
亚				yà	ya4(26)	aa3 ngaa3		
交	KOU KYOU	교	KYO	jiāo	jiao1(642)	gaau1	giao	*gau gau
亥	GAI KAI	해	HAY	hài		hoi6	hợi	həì
亦	EKI YAKU	역	YEK	yì	yi4(35)	jik6		*iɛk iɛk
产				chǎn	chan3(4099)	caan2		
仮	KA KE	가	KA PAN	jiǎ				
仯	SOU SHOU BYOU MYOU			chào				
仰	GYOU KOU	앙	ANG	yǎng	yang3(70)	joeng5 ngong5	ngưỡng	*ngiɑ̌ng ngiɑ̌ng
仱	KEN GEN KYOU KIN GON			qián				
仲	CHUU	중	CWUNG	zhòng		zung6		*djhiùng djhiùng
仳	HI BI	비	PI	pǐ		pei2		
仴	GATSU GACHI			wò				
仵	KO GO	오	O	wǔ		ng5		
件	KEN	건	KEN	jiàn	jian4(1163)	gin6	kiện	
价	KAI	개	KAY	jià	jia4(430)	gaai3	giá	
仸				yǎo				
仹				fēng				
仺				cāng				
任	NIN	임	IM	rèn	ren4(1235)	jam4 jam6	nhậm	*njim njim
仼	KYOU			wáng				
份	HIN HUN		PIN	fèn	fen4(147) fen5(31)	ban1 fan6	phần	
仾	TEI HIKUI			dī				
仿	HOU BOU	방	PANG	fǎng	fang3(273)	fong2	phảng	
伀	SHOU SHU	종	CONG	zhōng		zung1		
企	KI	기	KI	qǐ	qi3(244)	kei2 kei5	xí	
伂	HAI			pèi				
伃	YO		YE	yú		jyu4		
伄	CHOU			diào				
伅	TON DON		TON	dùn		deon6		
伆				wù				
伇	EKI YAKU		YEK	yì				
伈	SHIN		SIM CHIM	xǐn		sam2		
伉	KOU	항	HANG	kàng		kong3		
伊	I	이	I	yī	yi1(13)	ji1	y	*qi qi
伋	KYUU	급	KUP	jí		kap1		
伌	AI A			ài				
伍	GO	오	O	wu	wu5(216)	ng5	ngũ	
伎	KI GI	기	KI	jì		gei6	kĩ	
伏	FUKU FUU BUKU	복	POK PWU PWUK	fú	fu2(100)	buk6 fuk6	phục	*bhiuk bhiuk
伐	BATSU	벌	PEL	fá	fa2(52)	fat6	phạt	*bhiæt bhiæt
休	KYUU KU	휴	HYU	xiū	xiu1(197)	jau1	hưu	*xiou xiou
伒	KIN KON			jìn		gan3		
伓	HAI HE HI			pī				
伔	SHIN JIN			dǎn				
伕	HU			fū		fu1		
伖	DO TOU			tǎng				
众	GIN GON			zhòng	zhong4(1149)	zung3		
优	YUU U			yōu	you1(287)	jau1		
伙	KA		HWA	huǒ	huo3(402) huo5(117)	fo2		
会	KAI E		HOY KOY	huì	hui4(6866) kuai4(9)	wui2 wui4 wui6	hội	
伛				yǔ		jyu2		
伜	SAI SOTSU		COL	cuì				
伝	DEN TEN		CEN	chuán				
伞				sǎn	san3(57)	saan3		
伟				wěi	wei3(575)	wai5		
传				chuán	chuan2(704) zhuan4(12)	cyun4		
伡				chē				
伢				yá		ngaa4		
伣	KEN		HYEN	xiàn		jin5		
伤				shāng	shang1(393)	soeng1		
伥				chāng		coeng1 zaang1		
伦				lún		leon4		
伧				cāng		caang4 cong1		
伨				xùn				
伩	SHIN		SIN	xìn		man1 seon3	nho	
伪				wěi	wei3(48)	ngai6		
伫				zhù		cyu5		
伬				ze				
佤				wǎ		ngaa5		
兆	CHOU JOU	조	CO	zhào		siu6 ziu6	triệu	djhiɛ̌u
兇	KYOU	흉	HYUNG	xiōng		hung1	hung	
先	SEN	선	SEN	xiān	xian1(1962)	sin1	tiên	*sen sen
光	KOU	광	KWANG	guāng	guang1(1636)	gwong1	quang	*guɑng guɑng
兊	TAI DA DAI E TSU		THAY	duì				
全	ZEN SEN	전	CEN	quán	quan2(2824)	cyun4	toàn	*dzhiuɛn dzhiuɛn
共	KYOU	공	KONG	gòng	gong4(1298)	gung1 gung6	cộng	*ghiòng ghiòng
兲				tiān				
关				guān	guan1(1758)	gwaan1		
兴				xìng	xing4(499) xing1(164)	hing1 hing3		
再	SAI SA	재	CAY	zài	zai4(1697)	zoi3	tái	*tzə̀i tzə̀i
冎	KA KE			guǎ				
军				jūn	jun1(1842)	gwan1		
农				nóng	nong2(1281)	nung4		
冰	HYOU	빙	PING	bīng	bing1(167)	bing1	băng	*biəng biəng
冱	GO	호	HO	hù		wu6		
冲	CHUU	충	CHWUNG	chōng	chong1(428) chong4(33)	cung1		
决	KETSU KECHI		KYEL	jué	jue2(1503)	kyut3		
冴	GO		HO	hù				
凨	FUU FU		PHWUNG	fēng				
凩		목	MOK	mu				
凪			CI	zhi				
凫				fú	fu2(12)	fu4		
凼				dàng		tam5		
刎	FUN BUN	문	MWUN	wěn		man5	vẫn	miə̌n
刏	KI KE KAI		KI	jī				
刐	TAN			dǎn				
刑	KEI GYOU	형	HYENG	xíng	xing2(115)	jing4	hình	heng
划	KA GE		HWA	huà	hua4(438) hua2(68)	waa4		
刓	GUN	완	WAN	wán		jyun4		
刔	KETSU KECHI		KYEL	jué				
刕	RI REI RAI SAKU		LI LYE	lí				
刖	GETSU GUCHI GOTSU GOCHI KATSU	월	WEL	yuè		jyut6		
列	RETSU REI	렬 열	LYEL	liè	lie4(270)	laat6 lit6	liệt	liɛt
刘	RYUU		LYU	liú		lau4		
则				zé	ze2(535)	zak1		
刚				gāng	gang1(873)	gong1		
创				chuàng	chuang4(435) chuang1(13)	cong3		
劣	RETSU	렬 열	LYEL	liè	lie4(26)	lyut3		liuɛt
劤	KIN KON ROKU	근	KUN	jìn				
劥	KOU KYOU			kēng				
劦	KYOU GYOU RYOU		HYEP	xié		hip3 hip6		
劧	SHI			zhǐ				
动				dòng	dong4(5030)	dung6		
匈	KYOU	흉	HUNG	xiōng		hung1	hung	xiong
匟	KOU		KANG	kàng		kong3		
匠	SHOU	장	CANG	jiang	jiang5(70) jiang4(16)	zoeng6		dzhiɑ̀ng
匡	KYOU OU	광	KWANG	kuāng		hong1	khuôn	*kiuɑng
匢	KOTSU KOCHI			hū				
卋	SEI		SEY	shì				
卍	BAN MAN	만	MAN	wàn		maan6		
华				huá	hua2(29)	waa4		
协				xié	xie2(150)	hip6		
卐	BAN MAN		MAN	wàn				
印	IN	인	IN KKUT	yìn	yin4(300)	jan3 ngan3	ấn	qìn
危	KI	위	WI	wēi	wei1(308)	ngai4	nguy	*ngyuɛ
厊	KA GE		A	yǎ		aa2 ngaa5		
压	ATSU		AP	yā	ya1(625)	aat3 ngaat3		
厌				yàn	yan4(67)	jim3		
厍				shè		se3		
厽	RUI SAN		LWI CHAM	lěi				
厾				dū				
叒	JAKU NYAKU		YAK	ruò				
叿				hōng				
吀				miē			xiên	
吁	KU U	우	YU	xū	xu1(20) yu4(12)	heoi1	hu	xio
吂	BOU MOU			máng				
吃	KITSU	흘	HUL	chī	chi1(1684)	gat1 hat1 hek3 jaak3	khật	
各	KAKU	각	KAK	gè	ge4(1806)	go3 gok3	các	*gɑk
吅	TEN KUN SEN SHOU JU RIN		HYEN	xuān				
吆	YOU		YO	yāo	yao1(37)	jiu1		
吇				zǐ				
合	GOU KATSU GATSU	합	HAP KAP	hé	he2(1585)	gap3 hap6	hợp	*hop
吉	KICHI KITSU	길	KIL	jí	ji2(13)	gat1	cát	git
吊	CHOU	적	CEK	diào	diao4(59)	diu3		
吋	SUN TOU	촌	CHON	cùn		cyun3		
同	DOU TOU	동	TONG	tóng	tong2(4634) tong5(34) tong4(17)	tung4	đồng	*dhung
名	MEI MYOU	명	MYENG	míng	ming2(767)	meng4 ming4	danh	*miæng
后	KOU GO	후	HWU	hòu	hou4(4342)	hau6	hậu	
吏	RI	리 이	LI	lì		lei6	lại	*liə̀
吐	TO	토	THO	tǔ	tu3(73) tu4(38)	tou2 tou3	thổ	*tǒ
向	KOU KYOU SHOU	향	HYANG SANG	xiàng	xiang4(2542)	hoeng3	hướng	*xiɑ̀ng
吒	TA		THA THAK	zhā		zaa1 zaa3	cha	
吓	KA			xià	xia4(135)	haa2 haa5 haak3	hách	
吔	SE			yě		jaa1 jaa2 jaa4 jaak3 je5	dã	
吕	RYO RO		LYE	lǚ		leoi5		
吖				yā		aa1		
吗				ma	ma5(1456) ma2(93)	maa3		
囝	KEN GEN GACHI		KEN	jiǎn		naam4 zai2 zoi2		
回	KAI E	회	HOY	huí	hui2(2949)	wui4	hồi	*huəi
囟	SHIN SHI	신	SIN	xìn		seon3		
因	IN	인	IN	yīn	yin1(1919)	jan1	nhân	*qin
囡	JUU NOU NAN			nān		naam4		
团	SHUU			tuán	tuan2(887)	tyun4		
団	DAN TON		TAN	tuán				
在	ZAI	재	CAY	zài	zai4(19364)	zoi6	tại	*dzhə̌i
圩	U O I KYO			wéi		heoi1 jyu4 wai4	vò	
圪	GITSU GICHI GOCHI ITSU OCHI			gē		gaak3 ngat6		
圫	AU			yù				
圬	O U	오	O	wū		wu1	hũ	
圭	KEI	규	KYU	guī		gwai1	quê	*guei
圮	HI BI	비	PI	pǐ		pei2	dãy	
圯	I SHI			yí		ji4	dãy	iə
地	CHI JI	지	CI	de	de5(7394) di4(4976)	dei6 deng6	địa	*dhì
圱				qiān				
圲				qiān				
圳	SHIU SHU SHIN SON SHUN			zhèn		zan3		
圴	SHAKU SAKU			zhuó				
圵				dàng				
圶				qià				
圷				xia				
圸				shan				
圹				kuàng		kwong3		
场				chǎng	chang3(773) chang2(141)	coeng4		
壮	SOU		CANG	zhuàng	zhuang4(174)	zong3		
夅	KOU			jiàng				
夙	SHUKU	숙	SWUK	sù		suk1	túc	siuk
多	TA	다	TA	duō	duo1(5568)	do1	đa	*dɑ
夛	TA			duō				
夵	EN TAU TOU			yǎn				
夶	HI			bǐ				
夷	I	이	I	yí		ji4	dì	i
夸	KO KA	과	KWA	kuā	kua1(43)	kwaa1	khoa	kua
夹				jiā	jia1(95) jia2(23)	gaap3		
夺				duó	duo2(197)	dyut6		
夻			KWU	huà				
夼				kuǎng		kong3 kwaang2 kwong3		
奷	SEN			qiān				
奸	KAN	간	KAN	jiān	jian1(20)	gaan1	gian	
她	CHI JI SHA TA I			tā	ta1(4477)	ji1 taa1		
奺				jiǔ				
奻	DAN NAN			nuán				
奼	TA TO TSU			chà		caa3		
好	KOU	호	HO	hǎo	hao3(6060) hao1(142) hao4(115)	hou2 hou3	háo	*xɑ̀u *xɑ̌u
奾	SEN			xiān				
奿	GAN			fàn				
妀				jǐ				
妁	SHAKU		CAK	shuò		zoek3		
如	JO NYO	여	YE	rú	ru2(2323)	jyu4	như	*njiu
妃	HI HAI	비	PI PAY	fēi		fei1	phi	*piəi
妄	BOU MOU	망	MANG	wàng	wang4(48)	mong5		miɑ̀ng
妅	KOU KU			hóng				
妆				zhuāng		zong1		
妇				fù	fu4(321) fu5(28)	fu5		
妈				mā	ma1(1288) ma5(719)	maa1		
孖	SHI JI	자	CA	mā		maa1		
字	JI	자	CA	zì	zi4(676) zi5(138)	zi6	tự	*dzhiə̀ dzhiə̀
存	SON ZON	존	CON	cún	cun2(460)	cyun4	tồn	*dzuən
孙				sūn	sun1(19)	syun1		
宅	TAKU	댁 택	TAYK THAYK	zhái	zhai2(61)	zaak6		*djhæk
宆	KYOU			qióng				
宇	U	우	WU	yǔ	yu3(144)	jyu5	vũ	*hiǒ
守	SHU SU	수	SWU	shǒu	shou3(218)	sau2	thú	*shiǒu
安	AN	안	AN	ān	an1(596)	ngon1 on1	an	*qɑn
寺	JI SHI	사	SA SI	sì		zi6		*ziə̀
寻				xún	xun2(127) xin2(14)	cam4		
导				dǎo	dao3(1403)	dou6		
尖	SEN	첨	CHEM	jiān	jian1(168)	zim1	tiêm	
尗	SHUKU			shū				
尘				chén	chen2(81)	can4		
尥	RYOU HOU CHOU			liào		liu6		
尦	RYOU HOU CHOU			liào				
尧				yáo		jiu4		
尽	JIN		CIN	jǐn	jin3(212) jin4(166)	zeon6	tận	
屰	GEKI GYAKU HAKU HIYAKU			nì				
屸				lóng				
屹	KITSU GITSU	흘	HUL	yì	yi4(18)	ngat6	ngật	ngiət
屺	KI	기	KI	qǐ		gei2 hei2		
屻	JIN NIN			rèn		jan6		
屼	GOTSU GOCHI GUTSU GUCHI KOTSU			wù		ngat6		*nguət
屽	KAN GAN			hàn				
屾	SHIN SAN			shēn		san1		
屿				yǔ	yu3(30)	jyu4 zeoi6		
岀	SHUTSU SUI		CHWUL CHWU	chū				
岁				suì	sui4(519)	seoi3		
岂				qǐ	qi3(51)	hei2		
岃				rèn				
州	SHUU SU	주	CWU	zhōu	zhou1(30)	zau1	châu	*jiou
巟	KOU			huāng		fong1		
巩	KYOU			gǒng	gong3(125)	gung2		
巪			KEK	jù				
帆	HAN	범	PEM	fān	fan1(22)	faan4		*bhiæm
帇	DEN NYOU			niè				
师				shī	shi1(1142)	si1		
年	NEN	년 연	NYEN	nián	nian2(5553)	nin4	nên	*nen
幵	KEN			jiān		gin1 hin1		
庄	SOU SHOU HOU	장	CANG	zhuāng	zhuang1(337)	zong1	chăng	
庅				mo				
庆				qìng	qing4(51)	hing3		
廵	JUN			xún		ceon4		
异	I			yì	yi4(146)	ji6		
弎	SAN			sān				
式	SHIKI SHOKU	식	SIK	shì	shi4(567) shi5(10)	sik1	thức	shiək
弐	NI JI			èr				
弙	O U KO KU			wū				
弚	TAI DE			tuí				
弛	SHI CHI	이	I	chí		ci2 ci4		
弜	KYOU GOU KI			jiàng				
当	TOU		TANG	dāng	dang1(2483) dang4(474) dang5(40)	dong1		
彴	SHAKU TEKI CHAKU HAKU BAKU			zhuó				
彵	TA			tuǒ				
忈	JIN NIN			rén				
忋	KAI GAI			gǎi				
忏				chàn		caam3	thin	
忓	KAN GAN			gān				
忔	KITSU KOCHI GITSU GOCHI KI			qì		hat1 ngat6		
忕				shì		taai3		
忖	SON	촌	CHON	cǔn		cyun2	thổn	
忘	BOU	망	MANG	wàng	wang4(312)	mong4	vong	*miɑng miɑ̀ng
忚				xī				
忛				fán				
戌	JUTSU	술	SWUL	xū		seot1	tuất	
戍	JU SHU	수	SWU	shù		syu3	thú	*shiò
戎	JUU	융	YUNG	róng		jung4	nhung	*njiung
戏				xì	xi4(205)	hei3		
扏				qiú				
扗		재	CAY	zài			nhổ	
托	TAKU	탁	THAK	tuō	tuo1(101)	tok3	thác thách thốc thước thướt	
扙				zhàng			rượn	
扚	CHOU TEKI CHAKU SHAKU			diǎo				
扛	KOU	강	KANG	káng	kang2(46)	gong1 kong1	giăng	
扜	U KU			yū		jyu1	vo	
扝				kū				
扞	KAN		HAN	gǎn		hon6		
扠	SA			chā		caa1	xoa	
扡				tuō		ci2 to1		
扢				gǔ		gwat1 ngat6	ngắt	
扣	KOU	구	KWU	kòu	kou4(62)	kau3	khấu	*kǒu kòu
扤	GOTSU GOCHI GETSU GACHI			wù		at1 ngaat6 ngat1		
扥				dèn				
扦				qiān		cin1	xiên	
执				zhí	zhi2(218)	zap1		
扨		인	IN	rèn			nhấn	
扩				kuò	kuo4(159)	kwong3		
扪				mén		mun4		
扫				sǎo	sao3(121) sao4(13)	sou2 sou3		
扬				yáng	yang2(179)	joeng4		
攰	KI			guì		gui6		
收	SHUU	수	SWU	shōu	shou1(768)	sau1	thu	*shiou shiòu
攷	KOU	고	KO	kǎo		haau2	khảo	
旨	SHI	지	CI	zhǐ		zi2	chỉ	jǐ
早	SOU SATSU	조	CO	zǎo	zao3(1022)	zou2	tảo	*tzɑ̌u
旪				xié				
旫				tiāo				
旬	JUN SHUN	순	SWUN	xún	xun2(25)	ceon4		zuin
旭	KYOKU	욱	WUK	xù		juk1	hóc	
旮				gā		go1		
旯				lá		lo1		
曲	KYOKU	곡	KOK	qū	qu1(118) qu3(46)	kuk1	khúc	*kiok
曳	EI	예	YEY	yè		jai5 jai6	dấy	*iɛ̀i
有	YUU U	유	YU	yǒu	you3(17798)	jau5 jau6	hữu	*hiǒu
朱	SHU	주	CWU	zhū		zyu1	cho	*jio zhio
朲				rén				
朳	HATSU HATCHI	팔	PHA	bā		baat3		
朴	BOKU HOKU	박	PAK	pǔ	pu3(63)	piu4 pok3	phắc	
朵	DA TA		THA	duo	duo5(123) duo3(119)	do2 doe2	đoá	duɑ̌
朶	DA TA	타	THA	duǒ		do3 doe2		
朷	TOU BOKU MOKU			dāo				
朸	RYOKU			lì		lak6 lik6		
朹				guǐ		gwai2 kau4		
机	KI	궤	KWEY	jī	ji1(2563)	gei1	cơ	
朻				jiū		gau1		
朼				bǐ				
朽	KYUU	후	HWU	xiǔ	xiu3(42)	jau2 nau2	hủ	xiǒu
朾	TOU JOU TEI CHOU			chéng		caang4 ting1		
朿	SHI			cì		ci3		
杀				shā	sha1(275)	saat3		
杁				ru				
杂				zá	za2(356)	zaap6		
权				quán	quan2(483)	kyun4		
次	JI SHI	차	CHA	cì	ci4(1715)	ci3	thứ	tsì
欢				huan	huan5(252) huan1(248)	fun1		
此	SHI	차	CHA	cǐ	ci3(1111)	ci2	thử	*tsiɛ̌
死	SHI	사	SA	sǐ	si3(931)	sei2 si2	phơi tử	*sǐ
毎	MAI BAI		MAY	měi				
毕				bì	bi4(149)	bat1		
氒	KETSU KACHI			jué				
氖				nǎi		naai5		
気	KI KE		KI	qì				
氘				dāo		dou1		
氼				nì				
氽	TON		THAN	tǔn		tan2		
求	KYUU	구	KWU	qiú	qiu2(818)	kau4	cầu	*ghiou
汆				cuān		cyun1		
汊	SA SHA			chà		caa1 caa3	xoà	
汋	SAKU ZAKU SHAKU JAKU	작	CAK	zhuó		joek6 soek3 zoek3		
汌				chuàn				
汍	KAN GAN			wán		jyun4		
汎	HAN FUU HOU	범	PEM PONG	fàn		faan3 faan4 faan6		*piæ̀m
汏	TAI DAI TATSU TACHI	대	TAY	dà		daai6		
汐	SEKI	석	SEK	xī		zik6	đập tách	
汑				tuō				
汒	BOU MOU	망	MANG	máng		mong4		
汓				qiú			tở	
汔	KITSU KOCHI	흘	HUL	qì		ngat6		
汕	SAN	산	SAN	shàn		saan3	khung sươn	
汗	KAN	한	HAN	hàn	han4(47)	hon4 hon6 hong6		*hɑ̀n hɑn
汘				qiān				
汙	O	오	O	wū		waa1 wu1		
汚	O	오	O	wū		wu1		
汛	SHIN SAN SHA	신	SIN	xùn	xun4(12)	seon3	vàm	
汜	SHI JI I	사	SA	sì		ci5	dẫy	
汝	JO	여	YE	rǔ		jyu5	nhớ	*njiǔ
江	KOU	강	KANG	jiāng	jiang1(299)	gong1	giang	*gang
池	CHI TA	지	CI THA	chí	chi2(72)	ci4	trì	*cjhiɛ
污	O		O	wū	wu1(107)	wu1	ô	qo qò
汢				tu				
汣				jiu				
汤				tāng	tang1(40) tang5(15)	tong1		
灮	KOU			guāng				
灯	TOU TEI CHOU	정	CENG TUNG	dēng	deng1(483)	dang1	đăng	
灰	KAI	회	HOY	huī	hui1(189)	fui1	hôi	*xuəi
灱				xiāo				
灲				xiāo				
灳				hui				
炇				pò				
爷				ye	ye5(671) ye2(281)	je4		
牝	HIN	빈	PIN	pìn		pan5		
牞	KYUU KU			jiū				
牟	BOU MU	모	MO	móu		mau4	rậm màu	
犱	KEKI KYAKU			jǐ				
犲	SAI			cái				
犳		작	CAK	zhuó				
犴	KAN GAN	안	AN	àn		hon4 hon6 ngon6		
犵		힐	HIL	gē		hat1		
状	JOU		CANG SANG	zhuàng	zhuang4(268)	zong6		
犷				guǎng		gwong2		
犸				mà				
玎	TEI CHOU TOU	정	CENG	dīng		ding1		
玏				lè				
玐	HATSU HACHI			bā				
玑				jī		gei1		
甪	ROKU			lù		luk6		
甶	FUTSU FUCHI HI HUTSU HUCHI			fú				
百	HYAKU HAKU	백	PAYK MAYK	bǎi	bai3(1559)	baak3	vầu bách	*bæk
癿				qié		ke4		
礼	REI RAI		LYEY	lǐ	li3(114)	lai5	lễ	
穵	ATSU ECHI	알	AL	wā		waat3		
竹	CHIKU	죽	CWUK	zhú	zhu2(96)	zuk1	trúc	*djiuk
米	BEI MAI ME	미	MI	mǐ	mi3(784)	mai5		měi
糸	SHI BEKI	멱	SA	mì		mik6 si1		
糹				sī		si1		
纡				yū		jyu1		
红				hóng	hong2(839)	hung4		
纣				zhòu		zau6		
纤				xiān	xian1(197)	cim1		
纥				gē		gat1		
约				yuē	yue1(553)	joek3		
级				jí	ji2(2047)	kap1		
纨				wán		jyun4		
纩				kuàng		kwong3		
纪				jì	ji4(467)	gei2 gei3		
纫				rèn		jan6		
纶				lún	lun2(48)	gwan1 leon4		
缶	KAN FU	부	PWU	fǒu		fau2	phẫu	
网	BOU MOU			wǎng	wang3(120)	mong5		
羊	YOU	양	YANG	yáng	yang2(216)	joeng4	dương	iɑng
羽	U	우	WU	yǔ	yu3(16)	jyu5	võ	*hiǒ
老	ROU	노 로	LO	lǎo	lao3(3598)	lou5	lão	*lɑ̌u
耂				lǎo				
考	KOU	고	KO	kǎo	kao3(334)	haau2	khảo	kɑ̌u
而	JI NI	이	I	ér	er2(3483)	ji4		*njiə
耒	RAI RUI	뢰	LOY	lěi		leoi6 loi6	lồi	
耳	JI JOU	이	I	ěr	er3(176)	ji5	nhĩ	*njiə̌
聿	ITSU ICHI	율	YUL	yù		jyut6 leot6 wat6		
肀				yù				
肉	NIKU JUU	육	YUK YU	ròu	rou4(278)	juk6		*njiuk
肋	ROKU	늑 륵	LUK	lē		laak6 lak6		
肌	KI	기	KI	jī	ji1(43)	gei1		gyi
肍				qiú				
肎	KOU			kěn				
臣	SHIN JIN	신	SIN	chén	chen2(15)	san4	thần	*zhin
自	SHI JI	자	CA	zì	zi4(4664)	zi6	tự	*dzhì
至	SHI	지	CI	zhì	zhi4(787)	zi3	chí	*jì
臼	KYUU	구	KWU	jiù		kau3 kau5	cối	ghiǒu
舌	ZETSU SETSU	설	SEL	shé	she2(59)	sit3 sit6	thiệt	
舛	SEN SHUN	천	CHEN	chuǎn		cyun2		shuìn
舟	SHUU SHU	주	CWU	zhōu	zhou1(13)	zau1		*jiou
艮	KON	간	KAN	gěn		gan3	cấn	
色	SHOKU SHIKI	색	SAYK	sè	se4(950)	sik1	sắc	*shriək
艸	SOU	초	CHO	cǎo		cou2	tháu	
艹				cao				
虎	KO	호	HO	hǔ	hu3(171) hu5(19)	fu2	hổ	*xǒ
虏				lǔ	lu3(31)	lou5		
虫	CHUU KI	훼	HWEY CHWUNG	chóng	chong2(553)	cung4 wai2	trùng	
血	KETSU	혈	HYEL	xuè	xue4(349) xie3(69)	hyut3	huyết	*xuet
行	KOU GYOU AN	항 행	HAYNG HANG	xíng	xing2(2943) hang2(218)	haang4 hang4 hang6 hong4	hàng	*hæng *hɑng
衣	I E	의	UY	yī	yi1(646)	ji1 ji3	y	*qiəi qièi
衤				yi				
襾	AKA EKE			yà		aa3 kaa1		
西	SEI SAI	서	SE	xi	xi5(902) xi1(738)	sai1	tây	*sei
覀				xī				
观				guān	guan1(1031)	gun1		
讲				jiǎng	jiang3(974)	gong2		
讳				huì		wai5		
讴				ōu		au1		
讵				jù		geoi6		
讶				yà	ya4(33)	ngaa6		
讷				nè		nat6 neot6		
许				xǔ	xu3(1465)	heoi2		
讹				é		ngo4		
论				lùn	lun4(1472)	leon6		
讻				xiōng				
讼				sòng	song4(27)	zung6		
讽				fěng	feng3(14)	fung3		
设				shè	she4(1097)	cit3		
访				fǎng	fang3(73)	fong2		
诀				jué		kyut3		
贞				zhēn		zing1		
负				fù	fu4(322) fu5(25)	fu6		
贠				yuán				
轨				guǐ	gui3(72)	gwai2		
辸	SHOU NYOU			réng				
边	HEN		PYEN	biān	bian1(2050) bian5(356)	bin1		
辺	HEN		PYEN	biān		bin1		
辻		십	SIP	shí				
込			IP	ru				
辽				liáo	liao2(32)	liu4		
邔				qǐ		gei2		
邖				shān				
邗	KAN GAN		HAN	hán		hon4		ghiong
邘	U KU			yú		jyu1 jyu4		
邙	BOU MOU	망	MANG	máng		mong4	mương	
邚				rú				
邛	KYOU GU		KONG	qióng		kung4		
邜				wan				
邝				kuàng		kwong3		
钆				gá		gaat3		
钇				yǐ		jyut6		
闫				yàn		jim4		
闬				hàn		hon6		
闭				bì	bi4(117)	bai3		
