1								
[								
]								
㥡				chì		hei3		
㥢				qiú		zaau1 zaau4		
㥥				yú		zyu4	ngùng	
㥧				shùn		seon6		
㥩				duǒ		do2 seoi6		
㥪				lóu		lau4		
㥫						deon1 seoi3		
㦸				jǐ		gik1		
㨇				pó		fuk6 po4 pun4		
㨉				mín		maan5		
㨊				wěi		waai4		
㨋				chě		ze2		
㨌				gòu		gau3		
㨎				rú		zyu4		
㨏				tān		taan1		
㨐				bǔ		buk1		
㨑				zōng		zung1		
㨒				kuī		fui1		
㨓				láo		lou4		
㨔				hàn		haam6 ngaan4	giằm	
㨕				yíng		zing4		
㨖				zhì		zat1 zi3		
㨗				jié		zit6		
㨘				xǐng		saang2		
㩾				zhuì		zeoi1		
㪏				bǐ		bei2		
㪐				lù		luk6		
㪑				yè		zip6		
㪒				ní		ngaai4		
㪓				chuái		cai4 zak3		
㪔				sàn		saan3		
㪕				diào		diu6		
㪖				lù		luk6		
㪗				tǒu		tau2		
㪘				liǎn		lim5		
㪙				kě		fo2		
㪚				sàn		san3		
㪸						caam2 zaam1		
㫀				dǐng		ding2		
㫍				yóu		zaau4		
㫵				fēi		fei1		
㫶				zhǒu		zau2		
㫷				jī		gei1		
㫸				jiē		cip3 zip3		
㫹				shù		cuk1		
㫺						sik1		
㫻				kùn		kwaan3	luôn	
㫼				dié		zaai3 zit3	xế	
㫽				lù		luk6		
㫾							thửng	
㫿								
㬀								
㬸				tiāo		tiu1		
㬹				zhēng		zaang1		
㭶								
㭸				tú		tou4 tung4 zak6		
㭹				xián		zin4		
㭺				yǎn		zim2		
㭻				táng		tong4		
㭼				tà		dap6		
㭽				dǐ		dai2		
㭾				jué		gwat6		
㭿				áng		ngong4		
㮀				hán		haam4		
㮁				xiáo		ngau4		
㮂				jú		guk1		
㮃				wēi		wai1		
㮄				bǎng		bong2		
㮅				zhuī		zeoi1		
㮆				niè		zit6		
㮇				tiàn		tim3		
㮈				nài		noi6 zeoi6	nậy	
㮉								
㮊								
㰲				yū		zuk1		
㰳				yà		aa1 aa3		
㰴				pǒu		faau2		
㰵				zú		zeot1		
㰶				yǒu		zaau2		
㰸				liǎn		him3 leng5 lim5		
㱕						gwai1		
㱖				cuì		seoi6		
㱤				xī		sek6 ze3		
㱥				líng		ling4		
㱦				qī		gei1 kei1		
㱧				wò		waat3 zyun2		
㱨				liàn		lim5		
㱩				dú		caan4 duk6		
㲁				kōng		hung1		
㲂				chéng		cang2 cang4		
㲃				jiù		gaau3 kaau3		
㲛				zhǐ		zi2		
㲜				tán		dam1 tam2		
㲝				rǒng		zung2		
㲞				sū		seot1		
㳼				bì		bat1		
㴅						siu1		
㴏				wǎng		wong1 wong2 wu1		
㴐				miàn		min5 min6		
㴑				sù		sou3		
㴒				yì		zik6		
㴓				shāi		zaai2		
㴔				xī		kaap1 zaap1		
㴕				jí		caap1 zap6		
㴖				luò		lok6		
㴗				yōu		zaau1		
㴘				mào		mou6 muk6		
㴙				zhǎ		zaa3		
㴚				suì		seoi6		
㴛				zhì		zi3		
㴜				biàn		pin3		
㴝				lí		lai4		
㴞						caai3 caau4 dou1 tou1 zaau6		
㴟								
㴠								
㴡								
㴢								
㴣								
㴤								
㷂				shù		seoi6 syun4		
㷃				chuǐ		ceoi5		
㷄				huǐ		gun3 kui2		
㷅				chǎo		caau2		
㷆				fù		fu5		
㷇				huī		fui1		
㷈				è		at3		
㷉				wèi		wan6		
㷊				fén		faan4 faan5		
㷋				tán		dam2 tam4		
㷌								
㷍				lún		leon4		
㸜				kòng		hung1		
㹁				liáng		loeng4		
㹂				qiǎn		hin2		
㹃				fèi		fe3 fei2 he3		
㺁				nǎo		nou5		
㺂				yán		gaam2 him1 ngam4		
㺃				gǒu		gau2		
㺄				yǔ		zyu5		iǒ
㺅				hóu		hau4 ngau4		
㺆								
㻑				jì		gwaai3 gwan3		
㻒				jùn		kwaan2		
㻓				zōu		lit6 zaau1		
㻔				duǒ		do2		
㻕				jué		gwat6		
㻖				dài		doi6		
㻘								
㻙								
㻚								
㻛								
㻜								
㼏				něi		nei6 neoi5		
㼧				tóng		tung4		
㼨				hán		haam6 ham4		
㼩				chéng		sing4		
㼪				jié		gap3 tiu5 zaau1 zip3		
㽒						saang1 sang1		
㽟				liè		lyut3		
㽠				xiá		haap1 kit3		
㾓				yuān		zyun1		
㾔				lǚ		leoi5		
㾕				shěn		saan1 syun2		
㾖				lǐ		lei5		
㾗				liàng		gak3 loeng6 long5		
㾘				gěng		ang2 gang2 ngang2		
㾙				xìn		zaan1		
㾚				xiē		se1		
㾛				qǐn		cam2		
㾜				qiè		fan2 hip3 keoi1 koek3		
㾝				chè		ce3 zi1		
㾞				yóu		zaau4 zuk1		
㾟				bù		bou6		
㾠				kuáng		kwong4		
㾡				què		koek3		
㿱				xué		hok6 hon3		
䀃				tuí		deoi1 seoi1 teoi4		
䀯				bǔ		bok6 bou6 pui4		
䀰				gǔ		guk1		
䀱				fēng		fung1		
䀲				mù		muk6		
䀳				ài		lat3		
䀴				yǐng		zing2		
䀵				shùn		seon3 si1		
䀶				liàng		loeng6 long4 long5		
䀷				jié		gip3		
䀸				chì		daai6 zaai3		
䀹				jié		gap6 zip3		
䀺				chōu		cau1		
䀻				pìng		bing2 ping3		
䀼				chēn		caan1 zing6		
䀽				yán		zin2 zin4		
䀾				dǔ		dou2		
䀿				dì		daai6		
䁀								
䂓						kwai1		
䂰				là		laap6		
䂱				ruì		zeoi6		
䂲				fǎ		faat3		
䂳				cuǒ		co2		
䂴				yán		dan6 zin4		
䂵				gōng		gung1		
䂶				jié		gip3		
䄇				chéng		cing4 zing6		
䄈				dòu		coeng4 daau2 daau6 hiu1		
䄉				é		ngo4		
䄊								
䅋				wǎn		wan5		
䅌				juān		gyun1 haa1 syun6		
䅍				tǐng		ting5 zaau3 zim1		
䅎				yǒu		ngaa4 zaau5		
䅏				huì		mei5 min5		
䅐				jiǎn		gan2 zin6		
䅑				ruí		zeoi4		
䅒				máng		mong4		
䅓				jǔ		geoi2		
䆡				láng		long4		
䆢				yuè		kyut3		
䆣				chén		san4		
䆤						cyun1		
䆥						cyun1		
䇌				qiào		ciu3		
䇍				chù		cuk1		
䇧				zhì		zaai3 zaai6		
䇨				gòng		gung3		
䇩				yì		zaai6		
䇪				chī		ci1		
䇫				jī		gei1		
䇬				zhū		zi1		
䇭				lǎo		liu4 lou5		
䇮				rèn		zaam6	sậy	
䇯				róng		zung2 zung4		
䇰				zhēng		zing1		
䇱				nà		nap6		
䇲				cè		gap3 gok3		
䇳						zin1		
䇴								
䊁						caap1 saan1		
䊂				cè		caak3		
䊃				pèi		paau2 pui3		
䊄				qióng		kung4		
䊅				míng		maat6 ming4		
䊆				jiù		kaau3		
䋕				rèn		zaam6 zi1		
䋖				yù		leot6 waat6	luột	
䋗						gin1 zin2		
䋘				chuò		teoi4 zeoi6		
䋙				ěr		ngaai6 zi5		
䋚				yì		zik6		
䋛				mǐ		mai5		
䋜				qìng		hing3		
䋝						zing1		
䋞				wǎng		maau5 mong4 mong5 mou5		
䌺				ěr		zi5		
䌻				yì		zik6		
䍊				jiāo		gaau1		
䍙				méi		mui4		
䍚				làng		long6		
䍮				zhào		siu6		
䍯				guǐ		gwai2		
䍰						zaan1		
䎇				zhōu		zaau1 zau2		
䎈				yì		zaai6		
䎉				xù		waat6		
䎊				luò		pak3 pok3		
䎜				hūn		fan1		
䎝				chú		zyu3 zyu3		
䎞								
䎷				zhù		zyu3		
䏼				cán		caan4		
䏽				bù		bou6		
䏾						pong4	bọng	
䏿				qǐ		kai2		
䐀				jì		gei3		
䐁				zhuó		doek3 duk1 zaa1		
䐂				lù		luk6 lyun4		
䐃				jùn		kwaan3		
䐄				xiàn		haam6		
䐅				xī		zi4		
䐆				cǎi		co1		
䐇				wěn		seon4		
䐈				zhí		piu1 zik1		
䐉				zì		zi3		
䐊				kūn		kwaan1		
䐋				cōng		cung1		
䐌				tiǎn		tin2		
䑪				è				
䑫				bēng				
䑬				tāo		tiu1		
䑭				dì				
䑮								
䒰				kuāng		hong4		
䒱						zing1		
䒲				chà				
䒳				duǒ		deoi2		
䒴				yǒu		zaau5		
䒵				hào		hou3		
䒶						tin1		
䒷				guā		kut3		
䒸				xuè		hyut3		
䒹				lèi				
䒺				jǐn		gan2		
䒻				qǐ				
䒼				qū				
䒽				wǎng		mong5		
䒾				yī		zi1 zi2		
䒿				liáo				
䓀								
䓁								
䖭				juàn		gyun2		
䖮				xiǎng				
䖯				kuí		fui1 kwaai1		
䖰				pài		bei1 pai3		
䖱				kuāng		hong4		
䖲				xún		ceon4 zung1		
䖳				zhà		caa3		
䖴				yáo		ziu4	riêu	
䖵				kūn		kwan1		
䘖								
䘨				jiǎo		gaau1 gau2		
䘩				xún		ceon4 jyun6		
䘪				chōng		cung1		
䘫				nòu		zyu4		
䘬				róng		zung4		
䘭				zhì		sak3 si6 taai4 zi3		
䘮				sāng		song1 song3		
䙵				xī		saai1		
䙶								
䙼				shào				
䙽				xié				
䙾				shī		si1		
䙿				wèi		mei6		
䛄				yuǎn				
䛅				xiá				
䛆				zhòu		zaau3		
䛇				yuǎn				
䛈				shì		hin1 saai6		
䛉				miàn				
䛊				xī				
䛋				jì				
䛌				táo		tou4		
䛍				fèi		fai3		
䛎				xuè				
䛏				ní		nei4		
䛐				cí		ci4		
䛑				mì		mat6		
䛒				biàn		bin6		
䛓						gam1 ham4		
䜬				sǒng		caai4 zaau6		
䜭				jùn		zeon3		
䜵				chǐ		cek3 si6 zik6		
䝈				è		aak1 ak1		
䝚				ní		nei4		
䝛				bō		bo1 fu6		
䝩				zhèn		zan3		
䝪				shǔ				
䝫				zuó		zok3 zok6		
䝬				zhù				
䝭				gòu		gau3		
䝮				xuàn		seon3 zyun6		
䝯				yì		zi6		
䞝				yù		zuk6		
䞞				fú		faat1 maan5		
䞟				pò		bak1		
䞠				zhī				
䞡				tǎn		tan2 tan2		
䞢				zuó		zaa3 zok3 zok6		
䞣				chě		cak3		
䞤				qú				
䟟				cù		cyut3 zung2		
䟠				yuè		zyut6		
䟡				zhī		daai3		
䟢				chén		caan3 sung1	giẫy	
䟣				chù				
䟤				bì		bit1		
䟥				méng				
䟦				bá		bat6		
䟧				tián		tin4 zing4		
䟨				mín		man4		
䟩				liě		fui1 geoi3 hai6 koek3		
䟪				fěng		fung2		
䟫				chēng		caang1 jaang3 zing3		
䟬				qiù			kheo	
䟭				tiáo		tou4		
䠲				líng		ling4		
䠳				chēn				
䠴				zhěn				
䠵				fù		fu6 kwaai1 waa1		
䠶				shè		se6		
䡏				hóng		waang4 wang4 wui4 zyun1		
䡐				tuó		to4		
䡑				mín		man4		
䡒				tián		tin4		
䢂						lip1		
䢜						gwai1		
䢝				yà		aa3		
䢞				shù				
䢟				yóu		zaau4		
䢠				sòng		sung3		
䣐				yīng		zing1		
䣑				chán		cin4		
䣒								
䣮				pò				
䣯				cú		tin2		
䣰				jù		geoi6 hai4		
䣲				fàn				
䣳								
䤝				yìng		ngang6		
䤞				yǔn		wan5		
䤟				chén				
䤠				zhǐ		zi2	chỉa	
䥺				yé		ze4		
䥻								
䥼								
䦎				guǎn		gun2		
䦏				xiè				
䦐				tǐng				
䦑				xuè				
䧗				bì				
䧘				zhuàn		saai3 syun6		
䧙				líng		ling4		
䧴				zhī		zi1		
䧵				qí		zaam6 zaan1		
䧶				kuí		bak6 but3 git3 kit3		
䨌				báo		bok6 fu6		
䨍				yǐng		zing4		
䨿				zá				
䩐				hū		faat1 gaap1		
䩑				hóng		wang4		
䩒				yú		zyu1		
䪦				hóng		hung4		
䪧				chí		ci4		
䪨				báo		bok6		
䪱				gǎi		goi2		
䪲				kūn		kwaan1 waan4 waan6		
䫹				hóng		hung4 kyun4		
䬣				xì		hei3		
䬤				zàn		zan3 zin1		
䬥				yì		zi3 zik1		
䭴				huán		man5 wan4		
䯇				kū		gwaat6 kyut3		
䯧				qǐng		at3 got3 king2 king3		
䯭				xiān		cim1		
䯮				nái		naang4 nai1		
䰲				yà		at3 zat3		
亁	KEN		KEN KAN	gān				
亴		우	YU	yòu				
亵				xiè		sit3		
傀	KAI	괴	KOY	guī		faai3 gwai1		
傁	SOU SU			sǒu		sau2		
傂	CHI JI SHI			zhì		zi6		
傃	SO		SO	sù		sou3		
傄	KATSU KECHI			xiā				
傅	FU	부	PWU	fu	fu5(201)	fu6	phó	biò
傆	GEN GAN KAN			yuàn				
傇	JOU NYU			rǒng				
傈	RITSU RICHI			lì				
傉				nù				
傊	IN			yùn				
傋	KAU KOU KU	강	KANG	jiǎng		gau3		
傌	BA ME		MA	mà		maa6	má	
傍	BOU HOU	방	PANG PHAYNG	bàng	bang4(47)	bong6 pong4 pong6	bàng	*bhɑn bhɑn
傎	TEN		CEN	diān		din1		
傏	TOU DOU			táng				
傐	KOU GOU			hào				
傑	KETSU	걸	KEL	jié		git6	kiệt	ghyɛt
傒	KEI GEI	혜	HYEY	xī		hai4 hoi4		
傓	SEN		SEN	shàn				
傔	KEN	겸	KYEM	qiàn		him3		
傕	KAKU		KAK	jué		gok3		
傖	SAU SHAU	창	CHANG	cāng		caang4 cong1		
傗				chù				
傘	SAN	산	SAN	sǎn	san3(57)	saan3	tàn	
備	BI	비	PI	bèi	bei4(784)	bei6	bị	*bhyì
傚	KOU	효	HYO	xiào		haau6		
傛	YOU YU	용	YONG	yǒng		jung4 jung6		
傜	EU		YO	yáo		jiu4		
傝	TAN TON TAHU	탑	THAP	tàn		daap3		
傞	SA	사	SA	suō		co1		
傟	AU			yǎng				
傠	HATSU BOCHI			fā				
傡	HEI			bìng				
傢	KA	가	KA	jiā		gaa1		
傣				dǎi		daai2 taai3		
傤	SAI			zài				
傥				tǎng		tong2		
傦				gu			cốt	
傧				bīn		ban3		
储				chǔ	chu3(25)	cyu5		
傩				nuó		no4		
兟	SHIN		SIN	shēn		san1		
兠				dōu				
凒	GI GE KAI GAI	의	UY	yí				
凓	RITSU RICHI		YUL	lì		leot6		
凔	SAU SHAU	창	CHANG	chuàng		cong1		
凕	BEI MYOU			mǐng				
凖	JUN SETSU		CWUN	zhun				
凱	GAI KAI	개	KAY	kǎi		hoi2 ngoi2	khải	
凲	KAN KEN			gān				
凿				záo	zao2(34)	zok6		
剩	JOU	잉	ING	shèng	sheng4(199)	sing6 zing6		
割	KATSU	할	HAL	gē	ge1(128)	got3	cắt	*gɑt
剳	TOU SATSU		CHA	dá		zaap3		
剴	GAI KAI	개	KAY	kǎi		hoi2		
創	SOU	창	CHANG	chuàng	chuang4(435) chuang1(13)	cong1 cong3	sáng	chriɑ̀ng
勛	KUN	훈	HWUN	xūn		fan1	huân	
勜	OU O AU			wěng				
勝	SHOU	승	SUNG	shèng	sheng4(745)	sing1 sing3	thắng	*shiə̀ng
勞	ROU	노 로	LO	láo	lao2(856)	lou4 lou6	lao	*lɑu lɑ̀u
匑	KYUU KU KIKU KOKU		KWUNG	gōng		kung4		
匒	TOU		TAP	dá		daap3		
博	HAKU BAKU	박	PAK	bó	bo2(121)	bok3	bác	*bɑk bɑk
厤	REKI RYAKU		LYEK	lì		lik6		
厥	KETSU KUTSU	궐	KWEL KWUL	jué		kyut3		giuæt
厦	KA	하	HA	shà	sha4(17)	haa6		
厧	TEN			diān				
厨	ZU CHUU		CWU	chú	chu2(48)	ceoi4 cyu4		
叅	SAN	참	CHAM	cān				
啙	SHI SEI ZAI JI SEKI KYOU		CA	zǐ				
啫				zhě		ze1 ze2 ze3 zek1 zoe1	gia	
啺				táng			dể	
啻	SHI	시	SI	chì		ci3		
啼	TEI	제	CEY	tí	ti2(12)	tai4		*dhei
啽	GAN GON	암	AM	án		am1 ngam4 ngap1		
啾	SHUU	추	CHWU	jiū	jiu1(32)	zau1		*tziou
啿	TAN DON		TAM CAM	dàn			thầm	
喀	KAKU	객	KAYK	kā		haak3 kaa1 kaa3 kak1		
喁	GYOU GU GOU	옹	ONG WU	yóng		jung4 jyu4	ngụm	
喂	KI KAI			wèi	wei4(151)	wai2 wai3	ỏi	
喃	NAN	남	NAM	nán	nan2(26)	naam4	nôm	
善	ZEN	선	SEN	shàn	shan4(206)	sin6	thiện	*zhiɛ̌n
喅			YUK	yù				
喆	TETSU	철	CHEL	zhé		zit3		
喇	RATSU RA	나 라	LAL LA	lǎ	la3(25)	laa1	lạt	
喈	KAI		KAY	jiē		gaai1		
喉	KOU	후	HWU	hóu	hou2(51)	hau4	hầu	
喊	KAN	함	HAM	hǎn	han3(464)	haam3 ham6		
喋	CHOU TOU	첩	CHEP CAP	dié		dip6	nhịp	
喌	SHUKU SHUU		CWU CWUK	zhōu		zau1		
喎	KA			wāi		waa1 wo3 wo4 wo5 wo6	oa	
喏	SHA NYA JAKU NYAKU DAKU		YA	nuò		je5		
喐				yù		juk1		
喑	IN ON AN	음	UM	yīn		jam1	ầm	
喒	SAN		CAM	zá		zaa1		
喓	EU	요	YO	yāo		jiu1 oe1	eo	
喔	AKU RAKU OKU	악	AK	ō	o1(103)	ak1 o1	ộc	
喕	BEN MEN			miǎn				
喖				hú				
喗	GIN GON GUN		WUN	yǔn				
喘	ZEN SEN	천	CHEN	chuǎn	chuan3(76)	cyun2	suyễn	chiuɛ̌n
喙	KAI	훼	HWEY	huì		fui3		
喚	KAN	환	HWAN	huàn	huan4(57) huan5(35)	fun3 wun6	hoán	huɑ̀n
喛	KAN KEN EN ON KAI KE KA WA		HWAN	huàn				
喜	KI SHI	희	HUY	xǐ	xi3(459)	hei2	hỉ	*xiə̌
喝	KATSU AI	갈	KAL AY	hē	he1(340) he5(37) he4(19)	hot3	hát	xɑt
喞	SOKU SHOKU	즉	CUL CIK	jī				tziək
喟	KI KUWAI KE	위	WI KOY	kuì		wai2 wai6	vị	
喠			CONG	zhǒng			gióng	
喡	I			wéi			vầy	
喢	TEHU SEHU SAHU			shà		saap3		
喣	KU	후	HWU	xù		heoi2		
喤	KOU OU KYOU	황	HWANG	huáng		wong4		
喥	TO TSU TAKU DAKU			duó		dou6	dạc	
喦	JOU NYOU		YEP	niè		ngaam4	nham	
喧	KEN	훤	HWEN	xuān		hyun1	huyên	*xiuæn
喨	RYOU	량	LYANG	liàng		loeng6		
喩	YU	유	YU	yù				
喪	SOU	상	SANG	sàng	sang4(22)	song1 song3	tang	*sɑ̀ng
喫	KITSU KEKI	끽	KKIK	chī		hek3 jaak3	khịt	
喬	KYOU GYOU	교	KYO	qiáo		kiu4		ghyɛu
喭	GEN GAN		AN EN	yàn		jin5 jin6 ngon6	ngán	
單	TAN	단	TAN SEN	dān	dan1(603)	daan1 sin4 sin6	đơn	*zhiɛn dɑn
喯				pèn			buông	
喰		식	SIK	cān				
喱	RI			lí		lei1		
喲	YAKU		YAK	yō	yo1(64) yo5(32)	jo1		
喳	SA		SA	zhā		caa1 caa4 zaa1		
喴	I			wēi		wai1 wi1		
喵				miāo		miu1	mếu	
営	EI		YENG	yíng				
喷				pēn	pen1(111)	pan3		
喸			PHOS	bǔ				
喹				kuí				
喺				xì		hai2		
喻	YU		YU	yù		jyu6	dụ	iò
喼				jié		gep1 gip1 kep1 kip1		
喽				lou	lou5(46)	lau1 lau4		
喾				kù		guk1		
噅	KI		WI	huī			vay	
圌	SEN ZEN SUI ZUI		CHEN	chuán		cyun2 cyun4 seoi4		
圍	I	위	WI	wéi	wei2(654)	wai4	vè	*hiuəi
圎	EN		WEN	yuán				
圐				kū				
埪				kōng				
堖				nǎo				
堗		돌	TOL	tū				
堘	SHOU			chéng		sing4		
堙	IN	인	IN	yīn		jan1		
堚				hún				
堛	HIYOKU HIKI			bì		pik1		
堜	REN			liàn				
堝	KA	과	KWA	guō		wo1		
堞	TEU DEU	첩	CHEP	dié		dip6		dhep
堟	TEN DEN			zhuàn				
堠	KOU KU	후	HWU	hòu		hau6		
堡	HOU HO	보	PO	bǎo	bao3(24)	bou2		
堢				bǎo				
堣	GU	우	YU	yú				
堤	TEI SHI	제	CEY	dī	di1(55)	tai4	đê	
堥	BOU MU BAU MOU BU			máo				
堦	KAI	계	KYEY	jiē		gaai1		
堧	ZEN NEN DA NA DAN NAN	연	YEN	ruán		jyun4		
堨	GETSU GECHI ATSU ACHI AI			yè		aat3 ngaat3 ngoi2 oi2		
堩	KOU			gèng		gang2 gang3		
堪	KAN TAN	감	KAM	kān	kan1(29)	ham1	kham	*kom
堫				zōng				
堬	YU			yú				
堭	KAU WAU			huáng		wong4		
堮	GAKU			è		ngok6		
堯	GYOU	요	YO	yáo		jiu4	nghiêu	*ngəu
堰	EN	언	EN	yàn	yan4(12)	jin2		
報	HOU	보	PO PWU	bào	bao4(1019)	bou3	báo	*bɑ̀u
堲	SHITSU SHICHI SHOKU JIKI SHIKI SHI			cí		zik1		
堳	BI MI			méi		mei4 mui4		
場	JOU	장	CANG	chǎng	chang3(773) chang2(141)	coeng4	trường	*djhiɑng
堵	TO	도	TO	dǔ	du3(78)	dou2		dǒ
堶	KU GU			tuó		to4		
堷	AN ON			yìn			om	
堸	HU BU			féng				
堹	SHOU SHU			zhòng				
堺	KAI	계	KYEY	jiè				
堻	SHIN			jīn				
堼	KOU GOU HOU HU			hèng				
堾				chūn				
堿	KAN KON			jiǎn		gaan2		
塀	HEI	병	PYENG	ping				
塁	RUI			lei				
塂				xiàng				
塄				léng				
塅				duàn				
塆				wān				
塇				xuān				
塈	KI GI KE KAI GAI			jì		hei3 kei3		
壹	ICHI ITSU	일	IL	yī		jat1 jik1	nhất	qit
壺	KO	호	HO	hú	hu2(47)	wu4		*ho
壻	SEI	서	SE	xù		sai3	tế	sèi
夡	KI			qì				
奟	KOU HOU HYOU			bēng				
奠	TEN DEN TEI	전	CEN	diàn	dian4(26)	din6		dhèn
奡	GAU GOU			ào		ngou6		ngɑ̀u
奢	SHA	사	SA	shē		ce1 se1	xa	shia
奣	WAN KOU			wěng				
奤				hǎ				
奥	OU		O WUK	ào		ou3		
婷	TEI CHOU	정	CENG	tíng		ting4		
婸	TOU DOU YOU			dàng		dong6		
婹				yǎo				
婺	BU MU BOU BOKU MOKU			wù		mou6		
婻	DAN NAN			nàn				
婼	SHAKU JI NI JA NYUU			chuò		coek3		
婽	KA KE			jiǎ				
婾	TOU TSU YU			tōu				
婿	SEI	서	SE	xù		sai3		
媀				yù				
媁				wéi				
媂				dì				
媃	JUU NYU			róu				
媄	BI MI	미	MI	měi			mẹ	
媅				dān				
媆				ruǎn		nyun6		
媇				qīn				
媈				huī				
媉				wò				
媊	SEN ZEN SHI			qián		cin4		
媋	SHUN			chūn				
媌	BOU MYOU BOKU MOKU			miáo		maau4		
媍		부	PWU	fù				
媎	SO			jiě			chửa	
媏	TAN			duān				
媑				zhòng				
媒	BAI MAI BOU	매	MAY	méi		mui4	mối	məi
媓	KOU OU	황	HWANG	huáng				
媔	BEN MEN			mián		min4		
媕	EN AN ON AU OU	암	AM	ān		am1 om1		qom
媖	EI YUU			yīng				
媗	KEN KAN SEN			xuān				
媘				jiē				
媙	I			wēi				
媚	BI	미	MI	mèi		mei4 mei6		myì
媛	EN	원	WEN	yuàn		jyun4 jyun6 wun4		
媜	TEI CHOU			zhēng				
媝	SHUU SHU			qiū				
媞	SHI JI TEI DAI TAI TA			shì		tai4		
媟	SETSU SECHI	설	SEL	xiè		sit3		
媠	TA DA NA RA			tuǒ				
媡				liàn				
媢	BOU MOU BOKU MOKU BAI ME	모	MO	mào		mou6		
媣				rǎn				
媤	SHI	시	SI	sī				
媥	HEN			piān		pin1		
媦	I			wèi		wai6		
媧	KAI KE KA	왜	WAY KWA	wā		wo1	oa	gua
媨				jiù				
媩	KO GO			hú				
媪	OU	오	O	ǎo		ou2		
媫				qie				
媬	HO			bǎo		bou2		
媭	SHU			xū				
媮	TOU TSU YU			tōu		tau1		
媯				guī		gwai1		
